Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
4	37108	True	5	50	2	4	2	model-37108.graphml	T13	7390
4	37109	True	5	50	2	4	2	model-37109.graphml	T10	24284
4	37110	True	5	50	2	4	2	model-37110.graphml	T10	57737
4	37111	True	5	60	2	4	2	model-37111.graphml	T13	42522
4	37112	True	5	60	2	4	2	model-37112.graphml	T4	42522
4	37113	True	5	60	2	4	2	model-37113.graphml	T4	42532
4	37114	True	5	60	2	4	2	model-37114.graphml	T13	91265
4	37115	True	5	60	2	4	2	model-37115.graphml	T13	114397
4	37119	True	5	60	2	4	2	model-37119.graphml	T7	6386
4	37124	True	5	70	2	4	2	model-37124.graphml	T13	121523
4	37125	True	5	70	2	4	2	model-37125.graphml	T13	7426
4	37127	True	5	70	2	4	2	model-37127.graphml	T10	15194
4	37129	True	5	70	2	4	2	model-37129.graphml	T13	28264
4	37173	True	5	50	0	8	0	model-37173.graphml	T30	45283
4	37174	True	5	50	0	8	0	model-37174.graphml	T16	99840
4	37175	True	5	50	0	8	0	model-37175.graphml	T30	10826
4	37176	True	5	50	0	8	0	model-37176.graphml	T8	4907
4	37178	True	5	50	0	8	0	model-37178.graphml	T16	55801
4	37183	True	5	60	0	8	0	model-37183.graphml	T16	61567
4	37241	True	5	50	0	8	1	model-37241.graphml	T23	37618
4	37242	True	5	50	0	8	1	model-37242.graphml	T24	23660
4	37244	True	5	50	0	8	1	model-37244.graphml	T16	15437
4	37245	True	5	50	0	8	1	model-37245.graphml	T16	21426
4	37248	True	5	50	0	8	1	model-37248.graphml	T22	73184
4	37252	True	5	60	0	8	1	model-37252.graphml	T12	23890
4	37259	True	5	60	0	8	1	model-37259.graphml	T24	21747
4	37270	True	5	70	0	8	1	model-37270.graphml	T23	31921
4	37311	True	5	50	0	8	2	model-37311.graphml	T30	24696
4	37312	True	5	50	0	8	2	model-37312.graphml	T13	8701
4	37313	True	5	50	0	8	2	model-37313.graphml	T4	70731
4	37314	True	5	50	0	8	2	model-37314.graphml	T30	39578
4	37316	True	5	50	0	8	2	model-37316.graphml	T22	20240
4	37318	True	5	50	0	8	2	model-37318.graphml	T18	21472
4	37319	True	5	50	0	8	2	model-37319.graphml	T10	59167
4	37320	True	5	50	0	8	2	model-37320.graphml	T7	41266
4	37321	True	5	60	0	8	2	model-37321.graphml	T30	86068
4	37324	True	5	60	0	8	2	model-37324.graphml	T4	19847
4	37331	True	5	70	0	8	2	model-37331.graphml	T10	6206
4	37382	True	5	50	1	8	0	model-37382.graphml	T6	23928
4	37390	True	5	50	1	8	0	model-37390.graphml	T15	35959
4	37393	True	5	60	1	8	0	model-37393.graphml	T8	35210
4	37395	True	5	60	1	8	0	model-37395.graphml	T15	9147
4	37396	True	5	60	1	8	0	model-37396.graphml	T24	20772
4	37399	True	5	60	1	8	0	model-37399.graphml	T4	7883
4	37400	True	5	60	1	8	0	model-37400.graphml	T18	34976
4	37401	True	5	70	1	8	0	model-37401.graphml	T4	25074
4	37404	True	5	70	1	8	0	model-37404.graphml	T6	17571
4	37408	True	5	70	1	8	0	model-37408.graphml	T24	29603
4	37417	True	5	80	1	8	0	model-37417.graphml	T15	23967
4	37451	True	5	50	1	8	1	model-37451.graphml	T18	5047
4	37452	True	5	50	1	8	1	model-37452.graphml	T10	34065
4	37453	True	5	50	1	8	1	model-37453.graphml	T10	182905
4	37455	True	5	50	1	8	1	model-37455.graphml	T20	7362
4	37456	True	5	50	1	8	1	model-37456.graphml	T7	67581
4	37457	True	5	50	1	8	1	model-37457.graphml	T20	13281
4	37464	True	5	60	1	8	1	model-37464.graphml	T7	20040
4	37465	True	5	60	1	8	1	model-37465.graphml	T22	20228
4	37478	True	5	70	1	8	1	model-37478.graphml	T20	84437
4	37485	True	5	80	1	8	1	model-37485.graphml	T22	110382
4	37521	True	5	50	1	8	2	model-37521.graphml	T5	248500
4	37524	True	5	50	1	8	2	model-37524.graphml	T15	20304
4	37528	True	5	50	1	8	2	model-37528.graphml	T6	7373
4	37529	True	5	50	1	8	2	model-37529.graphml	T4	12415
4	37546	True	5	70	1	8	2	model-37546.graphml	T14	121147
4	37548	True	5	70	1	8	2	model-37548.graphml	T6	53597
4	37566	True	5	90	1	8	2	model-37566.graphml	T4	28710
4	37591	True	5	50	2	8	0	model-37591.graphml	T19	12309
4	37592	True	5	50	2	8	0	model-37592.graphml	T4	6338
4	37595	True	5	50	2	8	0	model-37595.graphml	T21	4997
4	37596	True	5	50	2	8	0	model-37596.graphml	T21	4373
4	37600	True	5	50	2	8	0	model-37600.graphml	T10	30663
4	37603	True	5	60	2	8	0	model-37603.graphml	T15	6365
4	37605	True	5	60	2	8	0	model-37605.graphml	T21	16122
4	37608	True	5	60	2	8	0	model-37608.graphml	T6	5872
4	37642	True	5	95	2	8	0	model-37642.graphml	T15	44477
4	37661	True	5	50	2	8	1	model-37661.graphml	T15	14641
4	37664	True	5	50	2	8	1	model-37664.graphml	T4	40432
4	37667	True	5	50	2	8	1	model-37667.graphml	T17	13712
4	37669	True	5	50	2	8	1	model-37669.graphml	T6	24094
4	37675	True	5	60	2	8	1	model-37675.graphml	T18	8862
4	37677	True	5	60	2	8	1	model-37677.graphml	T18	12038
4	37690	True	5	70	2	8	1	model-37690.graphml	T18	20636
4	37694	True	5	80	2	8	1	model-37694.graphml	T4	79523
4	37731	True	5	50	2	8	2	model-37731.graphml	T17	9420
4	37732	True	5	50	2	8	2	model-37732.graphml	T4	10020
4	37733	True	5	50	2	8	2	model-37733.graphml	T10	41464
4	37737	True	5	50	2	8	2	model-37737.graphml	T8	12883
4	37738	True	5	50	2	8	2	model-37738.graphml	T21	27910
4	37740	True	5	50	2	8	2	model-37740.graphml	T6	2850
4	37742	True	5	60	2	8	2	model-37742.graphml	T4	34884
4	37743	True	5	60	2	8	2	model-37743.graphml	T8	19596
4	37744	True	5	60	2	8	2	model-37744.graphml	T10	15669
4	37749	True	5	60	2	8	2	model-37749.graphml	T15	48268
4	37750	True	5	60	2	8	2	model-37750.graphml	T19	21196
4	37753	True	5	70	2	8	2	model-37753.graphml	T10	26065
4	37756	True	5	70	2	8	2	model-37756.graphml	T19	92092
4	37779	True	5	90	2	8	2	model-37779.graphml	T8	263735
