Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	15352	True	13	70	0	2	1	model-15352.graphml	SCHED	0.07733890399999943
2	15353	True	13	70	0	2	1	model-15353.graphml	SCHED	0.07763015600000145
2	15354	True	13	70	0	2	1	model-15354.graphml	SCHED	0.07942345600000067
2	15355	True	13	70	0	2	1	model-15355.graphml	SCHED	0.07776538999999971
2	15356	True	13	70	0	2	1	model-15356.graphml	SCHED	0.07817273599999908
2	15357	True	13	70	0	2	1	model-15357.graphml	SCHED	0.07778934399999926
2	15358	True	13	70	0	2	1	model-15358.graphml	SCHED	0.07772269099999995
2	15359	True	13	70	0	2	1	model-15359.graphml	SCHED	0.07813493499999957
2	15360	True	13	70	0	2	1	model-15360.graphml	SCHED	0.07967259099999957
2	15361	True	13	80	0	2	1	model-15361.graphml	SCHED	0.07759895499999914
2	15362	True	13	80	0	2	1	model-15362.graphml	SCHED	0.07759087599999859
2	15363	True	13	80	0	2	1	model-15363.graphml	SCHED	0.07754340400000004
2	15364	True	13	80	0	2	1	model-15364.graphml	SCHED	0.07776599500000003
2	15365	True	13	80	0	2	1	model-15365.graphml	SCHED	0.07834277500000297
2	15366	True	13	80	0	2	1	model-15366.graphml	SCHED	0.08107629899999935
2	15367	True	13	80	0	2	1	model-15367.graphml	SCHED	0.07730409099999846
2	15368	True	13	80	0	2	1	model-15368.graphml	SCHED	0.0775591690000006
2	15369	True	13	80	0	2	1	model-15369.graphml	SCHED	0.07781970399999949
2	15370	True	13	80	0	2	1	model-15370.graphml	SCHED	0.05857063299999865
2	15371	True	13	90	0	2	1	model-15371.graphml	SCHED	0.07817348300000049
2	15372	True	13	90	0	2	1	model-15372.graphml	SCHED	0.10100072900000256
2	15373	True	13	90	0	2	1	model-15373.graphml	SCHED	0.09881228299999734
2	15374	True	13	90	0	2	1	model-15374.graphml	SCHED	0.08141420100000119
2	15375	True	13	90	0	2	1	model-15375.graphml	SCHED	0.10043371400000112
2	15376	True	13	90	0	2	1	model-15376.graphml	SCHED	0.0776908419999991
2	15377	True	13	90	0	2	1	model-15377.graphml	SCHED	0.10660197799999693
2	15378	True	13	90	0	2	1	model-15378.graphml	SCHED	0.0983063950000016
2	15379	True	13	90	0	2	1	model-15379.graphml	SCHED	0.10043357099999994
2	15380	True	13	90	0	2	1	model-15380.graphml	SCHED	0.08151463299999762
2	15381	True	13	95	0	2	1	model-15381.graphml	SCHED	0.08406316499999988
2	15382	True	13	95	0	2	1	model-15382.graphml	SCHED	0.08550433099999921
2	15383	True	13	95	0	2	1	model-15383.graphml	SCHED	0.10035910099999867
2	15384	True	13	95	0	2	1	model-15384.graphml	SCHED	0.10577761400000085
2	15385	True	13	95	0	2	1	model-15385.graphml	SCHED	0.07850646700000041
2	15386	True	13	95	0	2	1	model-15386.graphml	SCHED	0.12289529600000293
2	15387	True	13	95	0	2	1	model-15387.graphml	SCHED	0.061616128000000714
2	15388	True	13	95	0	2	1	model-15388.graphml	SCHED	0.07562074200000168
2	15389	True	13	95	0	2	1	model-15389.graphml	SCHED	0.07897193300000183
2	15390	True	13	95	0	2	1	model-15390.graphml	SCHED	0.0794145869999987
2	15391	True	13	98	0	2	1	model-15391.graphml	SCHED	0.086325175999999
2	15392	True	13	98	0	2	1	model-15392.graphml	SCHED	0.07529782099999949
2	15393	True	13	98	0	2	1	model-15393.graphml	SCHED	0.09451387400000044
2	15394	True	13	98	0	2	1	model-15394.graphml	SCHED	0.06483238699999916
2	15395	True	13	98	0	2	1	model-15395.graphml	SCHED	0.08876396000000142
2	15396	True	13	98	0	2	1	model-15396.graphml	SCHED	0.07910443300000125
2	15397	True	13	98	0	2	1	model-15397.graphml	SCHED	0.07003795400000001
2	15398	True	13	98	0	2	1	model-15398.graphml	SCHED	0.09146235899999766
2	15399	True	13	98	0	2	1	model-15399.graphml	UNSCHED	0.211629257000002
2	15400	True	13	98	0	2	1	model-15400.graphml	SCHED	0.0614816299999994
1	15401	True	13	50	0	2	2	model-15401.graphml	SCHED	0.030303677000002693
1	15402	True	13	50	0	2	2	model-15402.graphml	SCHED	0.0306666110000009
1	15403	True	13	50	0	2	2	model-15403.graphml	SCHED	0.03443079799999893
1	15404	True	13	50	0	2	2	model-15404.graphml	SCHED	0.030526139999999202
1	15405	True	13	50	0	2	2	model-15405.graphml	SCHED	0.030419069000000576
1	15406	True	13	50	0	2	2	model-15406.graphml	SCHED	0.030335876999998845
1	15407	True	13	50	0	2	2	model-15407.graphml	SCHED	0.03105216899999874
1	15408	True	13	50	0	2	2	model-15408.graphml	SCHED	0.03050630099999907
1	15409	True	13	50	0	2	2	model-15409.graphml	SCHED	0.030555366000001527
1	15410	True	13	50	0	2	2	model-15410.graphml	SCHED	0.030741618000000415
1	15411	True	13	60	0	2	2	model-15411.graphml	SCHED	0.03171400099999744
1	15412	True	13	60	0	2	2	model-15412.graphml	SCHED	0.030701841999999147
1	15413	True	13	60	0	2	2	model-15413.graphml	SCHED	0.03036230600000067
1	15414	True	13	60	0	2	2	model-15414.graphml	SCHED	0.030660050000001604
1	15415	True	13	60	0	2	2	model-15415.graphml	SCHED	0.03036952500000112
1	15416	True	13	60	0	2	2	model-15416.graphml	SCHED	0.033191256999998586
1	15417	True	13	60	0	2	2	model-15417.graphml	SCHED	0.030651389999999168
1	15418	True	13	60	0	2	2	model-15418.graphml	SCHED	0.030593530000000868
1	15419	True	13	60	0	2	2	model-15419.graphml	SCHED	0.03044314799999981
1	15420	True	13	60	0	2	2	model-15420.graphml	SCHED	0.030422863000001854
1	15421	True	13	70	0	2	2	model-15421.graphml	SCHED	0.030446967999999686
1	15422	True	13	70	0	2	2	model-15422.graphml	SCHED	0.03055006399999982
1	15423	True	13	70	0	2	2	model-15423.graphml	SCHED	0.03064078200000253
1	15424	True	13	70	0	2	2	model-15424.graphml	SCHED	0.030592666000000435
1	15425	True	13	70	0	2	2	model-15425.graphml	SCHED	0.030531204999999062
1	15426	True	13	70	0	2	2	model-15426.graphml	SCHED	0.03070242999999806
1	15427	True	13	70	0	2	2	model-15427.graphml	SCHED	0.03050362999999834
1	15428	True	13	70	0	2	2	model-15428.graphml	SCHED	0.030049118000000874
1	15429	True	13	70	0	2	2	model-15429.graphml	SCHED	0.030428887999999432
1	15430	True	13	70	0	2	2	model-15430.graphml	SCHED	0.033941006999999246
1	15431	True	13	80	0	2	2	model-15431.graphml	SCHED	0.03039832500000017
1	15432	True	13	80	0	2	2	model-15432.graphml	SCHED	0.03043582700000158
1	15433	True	13	80	0	2	2	model-15433.graphml	SCHED	0.030297938000000357
1	15434	True	13	80	0	2	2	model-15434.graphml	SCHED	0.03065611999999973
1	15435	True	13	80	0	2	2	model-15435.graphml	SCHED	0.03026141599999832
1	15436	True	13	80	0	2	2	model-15436.graphml	SCHED	0.030417145999997786
1	15437	True	13	80	0	2	2	model-15437.graphml	SCHED	0.030672108999997505
1	15438	True	13	80	0	2	2	model-15438.graphml	SCHED	0.03029649300000159
1	15439	True	13	80	0	2	2	model-15439.graphml	SCHED	0.03029972799999925
1	15440	True	13	80	0	2	2	model-15440.graphml	SCHED	0.030045320999999348
1	15441	True	13	90	0	2	2	model-15441.graphml	SCHED	0.03056801500000006
1	15442	True	13	90	0	2	2	model-15442.graphml	SCHED	0.030579129999999566
1	15443	True	13	90	0	2	2	model-15443.graphml	SCHED	0.031495350000000144
1	15444	True	13	90	0	2	2	model-15444.graphml	SCHED	0.03209818100000206
1	15445	True	13	90	0	2	2	model-15445.graphml	SCHED	0.030830305000002056
1	15446	True	13	90	0	2	2	model-15446.graphml	SCHED	0.030506806999998304
1	15447	True	13	90	0	2	2	model-15447.graphml	SCHED	0.03046334100000081
1	15448	True	13	90	0	2	2	model-15448.graphml	SCHED	0.03040184400000001
1	15449	True	13	90	0	2	2	model-15449.graphml	SCHED	0.030391045999998312
1	15450	True	13	90	0	2	2	model-15450.graphml	SCHED	0.030722381000000354
1	15451	True	13	95	0	2	2	model-15451.graphml	SCHED	0.030885460000000364
1	15452	True	13	95	0	2	2	model-15452.graphml	SCHED	0.03078935699999974
1	15453	True	13	95	0	2	2	model-15453.graphml	SCHED	0.03085199499999902
1	15454	True	13	95	0	2	2	model-15454.graphml	SCHED	0.031104023000001035
1	15455	True	13	95	0	2	2	model-15455.graphml	SCHED	0.030831465000002112
1	15456	True	13	95	0	2	2	model-15456.graphml	SCHED	0.030687276000001873
1	15457	True	13	95	0	2	2	model-15457.graphml	SCHED	0.03392303400000074
1	15458	True	13	95	0	2	2	model-15458.graphml	SCHED	0.0312639730000015
1	15459	True	13	95	0	2	2	model-15459.graphml	SCHED	0.031035018999997277
1	15460	True	13	95	0	2	2	model-15460.graphml	SCHED	0.030917474000002443
1	15461	True	13	98	0	2	2	model-15461.graphml	SCHED	0.03287546500000005
1	15462	True	13	98	0	2	2	model-15462.graphml	SCHED	0.03178165000000277
1	15463	True	13	98	0	2	2	model-15463.graphml	SCHED	0.031966840999999135
1	15464	True	13	98	0	2	2	model-15464.graphml	SCHED	0.03301222300000006
