Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
1	15442	True	13	90	0	2	2	model-15442.graphml	SCHED	0.029732722000000322
1	15443	True	13	90	0	2	2	model-15443.graphml	SCHED	0.029504002999999557
1	15444	True	13	90	0	2	2	model-15444.graphml	SCHED	0.02984399400000015
1	15445	True	13	90	0	2	2	model-15445.graphml	SCHED	0.029843964999999528
1	15446	True	13	90	0	2	2	model-15446.graphml	SCHED	0.02983722500000141
1	15447	True	13	90	0	2	2	model-15447.graphml	SCHED	0.029521352999999806
1	15448	True	13	90	0	2	2	model-15448.graphml	SCHED	0.02989569400000036
1	15449	True	13	90	0	2	2	model-15449.graphml	SCHED	0.029803300000001087
1	15450	True	13	90	0	2	2	model-15450.graphml	SCHED	0.02976809399999958
1	15451	True	13	95	0	2	2	model-15451.graphml	SCHED	0.03027851300000073
1	15452	True	13	95	0	2	2	model-15452.graphml	SCHED	0.030520819000001254
1	15453	True	13	95	0	2	2	model-15453.graphml	SCHED	0.03049610300000083
1	15454	True	13	95	0	2	2	model-15454.graphml	SCHED	0.03061469100000025
1	15455	True	13	95	0	2	2	model-15455.graphml	SCHED	0.030149778000000182
1	15456	True	13	95	0	2	2	model-15456.graphml	SCHED	0.030198522999999255
1	15457	True	13	95	0	2	2	model-15457.graphml	SCHED	0.03018062900000018
1	15458	True	13	95	0	2	2	model-15458.graphml	SCHED	0.030598445999999058
1	15459	True	13	95	0	2	2	model-15459.graphml	SCHED	0.030414557000000286
1	15460	True	13	95	0	2	2	model-15460.graphml	SCHED	0.030570772999999107
1	15461	True	13	98	0	2	2	model-15461.graphml	SCHED	0.03245112399999961
1	15462	True	13	98	0	2	2	model-15462.graphml	SCHED	0.031038306000001015
1	15463	True	13	98	0	2	2	model-15463.graphml	SCHED	0.031536789000000454
1	15464	True	13	98	0	2	2	model-15464.graphml	SCHED	0.033286861000000556
