Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
2	218	False	13	50	0	2	1	model-218.graphml	SCHED	0.07585196400000171
2	219	False	13	50	0	2	1	model-219.graphml	SCHED	0.08106807500000102
2	220	False	13	50	0	2	1	model-220.graphml	SCHED	0.06787305099999941
2	221	False	13	60	0	2	1	model-221.graphml	SCHED	0.06498375500000009
2	222	False	13	60	0	2	1	model-222.graphml	SCHED	0.05606775699999389
2	223	False	13	60	0	2	1	model-223.graphml	SCHED	0.2302959109999989
2	224	False	13	60	0	2	1	model-224.graphml	SCHED	0.06102128900000281
2	225	False	13	60	0	2	1	model-225.graphml	SCHED	0.07123893099999634
2	226	False	13	60	0	2	1	model-226.graphml	SCHED	0.10785469500000033
2	227	False	13	60	0	2	1	model-227.graphml	SCHED	0.05113897600000428
2	228	False	13	60	0	2	1	model-228.graphml	SCHED	0.05898330500000526
2	229	False	13	60	0	2	1	model-229.graphml	SCHED	0.0552924329999982
2	230	False	13	60	0	2	1	model-230.graphml	SCHED	0.061304384999999684
2	231	False	13	70	0	2	1	model-231.graphml	SCHED	0.09020008200000262
2	232	False	13	70	0	2	1	model-232.graphml	SCHED	0.07715592000000271
2	233	False	13	70	0	2	1	model-233.graphml	SCHED	0.07860798800000168
2	234	False	13	70	0	2	1	model-234.graphml	SCHED	0.06823691099999962
2	235	False	13	70	0	2	1	model-235.graphml	SCHED	0.05860850199999845
2	236	False	13	70	0	2	1	model-236.graphml	SCHED	0.0598525400000014
2	237	False	13	70	0	2	1	model-237.graphml	SCHED	0.05978703599999591
2	238	False	13	70	0	2	1	model-238.graphml	SCHED	0.07299284999999855
2	239	False	13	70	0	2	1	model-239.graphml	SCHED	0.07039719099999786
2	240	False	13	70	0	2	1	model-240.graphml	SCHED	0.0511345640000016
2	241	False	13	80	0	2	1	model-241.graphml	SCHED	0.08051260500000268
2	242	False	13	80	0	2	1	model-242.graphml	SCHED	0.067742041999999
2	243	False	13	80	0	2	1	model-243.graphml	SCHED	0.07940390000000264
2	244	False	13	80	0	2	1	model-244.graphml	SCHED	0.07940213399999863
2	245	False	13	80	0	2	1	model-245.graphml	SCHED	0.05016713699999542
2	246	False	13	80	0	2	1	model-246.graphml	SCHED	0.04772776600000128
2	247	False	13	80	0	2	1	model-247.graphml	SCHED	0.0861548840000026
2	248	False	13	80	0	2	1	model-248.graphml	SCHED	0.09179341299999777
2	249	False	13	80	0	2	1	model-249.graphml	SCHED	0.06298098599999946
2	250	False	13	80	0	2	1	model-250.graphml	SCHED	0.05002164199999726
2	251	False	13	90	0	2	1	model-251.graphml	SCHED	0.05402033000000017
2	252	False	13	90	0	2	1	model-252.graphml	SCHED	0.053391797999999824
2	253	False	13	90	0	2	1	model-253.graphml	SCHED	0.062178154000001484
2	254	False	13	90	0	2	1	model-254.graphml	SCHED	0.06178226899999828
2	255	False	13	90	0	2	1	model-255.graphml	SCHED	0.06475302500000168
2	256	False	13	90	0	2	1	model-256.graphml	SCHED	0.06283708899999851
2	257	False	13	90	0	2	1	model-257.graphml	SCHED	0.06910213700000156
2	258	False	13	90	0	2	1	model-258.graphml	SCHED	0.06585463599999741
2	259	False	13	90	0	2	1	model-259.graphml	SCHED	0.06641038200000082
2	260	False	13	90	0	2	1	model-260.graphml	SCHED	0.06669065999999901
2	261	False	13	95	0	2	1	model-261.graphml	SCHED	0.08800881100000169
2	262	False	13	95	0	2	1	model-262.graphml	SCHED	0.07665927299999709
2	263	False	13	95	0	2	1	model-263.graphml	SCHED	0.06606577400000191
2	264	False	13	95	0	2	1	model-264.graphml	SCHED	0.06955712200000619
2	265	False	13	95	0	2	1	model-265.graphml	SCHED	0.09418139999999653
2	266	False	13	95	0	2	1	model-266.graphml	SCHED	0.07197886899999872
2	267	False	13	95	0	2	1	model-267.graphml	SCHED	0.1673702499999976
2	268	False	13	95	0	2	1	model-268.graphml	SCHED	0.10026642600000457
2	269	False	13	95	0	2	1	model-269.graphml	SCHED	0.12195909700000129
2	270	False	13	95	0	2	1	model-270.graphml	SCHED	0.08106382600000472
2	271	False	13	98	0	2	1	model-271.graphml	SCHED	0.13948983399999548
2	272	False	13	98	0	2	1	model-272.graphml	SCHED	0.2572718260000002
2	273	False	13	98	0	2	1	model-273.graphml	SCHED	0.09812939900000117
2	274	False	13	98	0	2	1	model-274.graphml	SCHED	0.2256346809999954
2	275	False	13	98	0	2	1	model-275.graphml	SCHED	0.13097671300000258
2	276	False	13	98	0	2	1	model-276.graphml	SCHED	0.10284402199999931
2	277	False	13	98	0	2	1	model-277.graphml	SCHED	0.1097029749999976
2	278	False	13	98	0	2	1	model-278.graphml	SCHED	0.12470340299999805
2	279	False	13	98	0	2	1	model-279.graphml	SCHED	0.1918198050000015
2	280	False	13	98	0	2	1	model-280.graphml	SCHED	0.15445940600000085
1	281	False	13	50	0	2	2	model-281.graphml	SCHED	0.07204588900000175
1	282	False	13	50	0	2	2	model-282.graphml	SCHED	0.06308575300000285
1	283	False	13	50	0	2	2	model-283.graphml	SCHED	0.05766147700000346
1	284	False	13	50	0	2	2	model-284.graphml	SCHED	0.07038477599999737
1	285	False	13	50	0	2	2	model-285.graphml	SCHED	0.06549257599999692
1	286	False	13	50	0	2	2	model-286.graphml	SCHED	0.07001174100000185
1	287	False	13	50	0	2	2	model-287.graphml	SCHED	0.06828595200000365
1	288	False	13	50	0	2	2	model-288.graphml	SCHED	0.06671580500000118
1	289	False	13	50	0	2	2	model-289.graphml	SCHED	0.11355197600000366
1	290	False	13	50	0	2	2	model-290.graphml	SCHED	0.07985923900000103
1	291	False	13	60	0	2	2	model-291.graphml	SCHED	0.0655491380000015
1	292	False	13	60	0	2	2	model-292.graphml	SCHED	0.1124616869999997
1	293	False	13	60	0	2	2	model-293.graphml	SCHED	0.09186671799999857
1	294	False	13	60	0	2	2	model-294.graphml	SCHED	0.1180918009999985
1	295	False	13	60	0	2	2	model-295.graphml	SCHED	0.08749512899999701
1	296	False	13	60	0	2	2	model-296.graphml	SCHED	0.07981475199999721
1	297	False	13	60	0	2	2	model-297.graphml	SCHED	0.06267429800000457
1	298	False	13	60	0	2	2	model-298.graphml	SCHED	0.07151945500000068
1	299	False	13	60	0	2	2	model-299.graphml	SCHED	0.07386053199999765
1	300	False	13	60	0	2	2	model-300.graphml	SCHED	0.08536005899999566
1	301	False	13	70	0	2	2	model-301.graphml	SCHED	0.06154880199999724
1	302	False	13	70	0	2	2	model-302.graphml	SCHED	0.1289868779999992
1	303	False	13	70	0	2	2	model-303.graphml	SCHED	0.09304484200000473
1	304	False	13	70	0	2	2	model-304.graphml	SCHED	0.10221150099999932
1	305	False	13	70	0	2	2	model-305.graphml	SCHED	0.05671177199999988
1	306	False	13	70	0	2	2	model-306.graphml	SCHED	0.07428943900000462
1	307	False	13	70	0	2	2	model-307.graphml	SCHED	0.07471192099999513
1	308	False	13	70	0	2	2	model-308.graphml	SCHED	0.07820032200000071
1	309	False	13	70	0	2	2	model-309.graphml	SCHED	0.0652070949999981
1	310	False	13	70	0	2	2	model-310.graphml	SCHED	0.0592027989999977
1	311	False	13	80	0	2	2	model-311.graphml	SCHED	0.06688198399999834
1	312	False	13	80	0	2	2	model-312.graphml	SCHED	0.061184146000002215
1	313	False	13	80	0	2	2	model-313.graphml	SCHED	0.09580811200000028
1	314	False	13	80	0	2	2	model-314.graphml	SCHED	0.08063711800000561
1	315	False	13	80	0	2	2	model-315.graphml	SCHED	0.06821181400000143
1	316	False	13	80	0	2	2	model-316.graphml	SCHED	0.07577820600000251
1	317	False	13	80	0	2	2	model-317.graphml	SCHED	0.09220460400000263
1	318	False	13	80	0	2	2	model-318.graphml	SCHED	0.09805532400000061
1	319	False	13	80	0	2	2	model-319.graphml	SCHED	0.09485941899999517
1	320	False	13	80	0	2	2	model-320.graphml	SCHED	0.07119945100000535
1	321	False	13	90	0	2	2	model-321.graphml	SCHED	0.30019579400000396
1	322	False	13	90	0	2	2	model-322.graphml	SCHED	0.13043394099999972
1	323	False	13	90	0	2	2	model-323.graphml	SCHED	0.4814206160000012
1	324	False	13	90	0	2	2	model-324.graphml	SCHED	0.24136823799999974
1	325	False	13	90	0	2	2	model-325.graphml	SCHED	0.1779377860000011
1	326	False	13	90	0	2	2	model-326.graphml	SCHED	0.17796589599999635
1	327	False	13	90	0	2	2	model-327.graphml	SCHED	0.18980010900000366
1	328	False	13	90	0	2	2	model-328.graphml	SCHED	0.18899483399999895
1	329	False	13	90	0	2	2	model-329.graphml	SCHED	0.2080930280000004
1	330	False	13	90	0	2	2	model-330.graphml	SCHED	0.3111622959999991
1	331	False	13	95	0	2	2	model-331.graphml	SCHED	0.31044366999999795
1	332	False	13	95	0	2	2	model-332.graphml	SCHED	0.18811348500000236
1	333	False	13	95	0	2	2	model-333.graphml	SCHED	0.4250303219999978
1	334	False	13	95	0	2	2	model-334.graphml	SCHED	0.38452687000000196
1	335	False	13	95	0	2	2	model-335.graphml	SCHED	0.5912214720000009
1	336	False	13	95	0	2	2	model-336.graphml	SCHED	0.23740410600000672
1	337	False	13	95	0	2	2	model-337.graphml	SCHED	0.363454670000003
1	338	False	13	95	0	2	2	model-338.graphml	SCHED	0.27983897000000013
1	339	False	13	95	0	2	2	model-339.graphml	SCHED	0.26282164399999886
