Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
2	15210	False	13	60	0	2	0	model-15210.graphml	SCHED	0.030071694999999288
2	15211	False	13	70	0	2	0	model-15211.graphml	SCHED	0.029998669000000255
2	15212	False	13	70	0	2	0	model-15212.graphml	SCHED	0.03035992399999987
2	15213	False	13	70	0	2	0	model-15213.graphml	SCHED	0.030148424000000063
2	15214	False	13	70	0	2	0	model-15214.graphml	SCHED	0.030090697999999527
2	15215	False	13	70	0	2	0	model-15215.graphml	SCHED	0.029787873000000076
2	15216	False	13	70	0	2	0	model-15216.graphml	SCHED	0.030116719000000458
2	15217	False	13	70	0	2	0	model-15217.graphml	SCHED	0.03013040599999961
2	15218	False	13	70	0	2	0	model-15218.graphml	SCHED	0.029913399999999868
2	15219	False	13	70	0	2	0	model-15219.graphml	SCHED	0.03016123699999973
2	15220	False	13	70	0	2	0	model-15220.graphml	SCHED	0.029989547999999644
2	15221	False	13	80	0	2	0	model-15221.graphml	SCHED	0.029814180999999884
2	15222	False	13	80	0	2	0	model-15222.graphml	SCHED	0.030111712000000068
2	15223	False	13	80	0	2	0	model-15223.graphml	SCHED	0.02995305600000009
2	15224	False	13	80	0	2	0	model-15224.graphml	SCHED	0.03029501500000009
2	15225	False	13	80	0	2	0	model-15225.graphml	SCHED	0.030247158999999968
2	15226	False	13	80	0	2	0	model-15226.graphml	SCHED	0.03056371999999996
2	15227	False	13	80	0	2	0	model-15227.graphml	SCHED	0.030292599999999226
2	15228	False	13	80	0	2	0	model-15228.graphml	SCHED	0.030435810000000174
2	15229	False	13	80	0	2	0	model-15229.graphml	SCHED	0.03031578700000015
2	15230	False	13	80	0	2	0	model-15230.graphml	SCHED	0.030246252999999612
2	15231	False	13	90	0	2	0	model-15231.graphml	SCHED	0.03021154500000023
2	15232	False	13	90	0	2	0	model-15232.graphml	SCHED	0.030132553000000506
2	15233	False	13	90	0	2	0	model-15233.graphml	SCHED	0.030040757000000085
2	15234	False	13	90	0	2	0	model-15234.graphml	SCHED	0.03041609799999989
2	15235	False	13	90	0	2	0	model-15235.graphml	SCHED	0.030209532999999844
2	15236	False	13	90	0	2	0	model-15236.graphml	SCHED	0.03004496099999976
2	15237	False	13	90	0	2	0	model-15237.graphml	SCHED	0.030077190000000087
2	15238	False	13	90	0	2	0	model-15238.graphml	SCHED	0.03006420200000015
2	15239	False	13	90	0	2	0	model-15239.graphml	SCHED	0.030313079999999992
2	15240	False	13	90	0	2	0	model-15240.graphml	SCHED	0.029842125000000053
2	15241	False	13	95	0	2	0	model-15241.graphml	SCHED	0.030480599000000552
2	15242	False	13	95	0	2	0	model-15242.graphml	SCHED	0.030089438999999274
2	15243	False	13	95	0	2	0	model-15243.graphml	SCHED	0.030309244000000568
2	15244	False	13	95	0	2	0	model-15244.graphml	SCHED	0.030354775000000167
2	15245	False	13	95	0	2	0	model-15245.graphml	SCHED	0.030741189000000446
2	15246	False	13	95	0	2	0	model-15246.graphml	SCHED	0.030388050999999194
2	15247	False	13	95	0	2	0	model-15247.graphml	SCHED	0.03038846899999914
2	15248	False	13	95	0	2	0	model-15248.graphml	SCHED	0.030197281999999603
2	15249	False	13	95	0	2	0	model-15249.graphml	SCHED	0.03474327899999974
2	15250	False	13	95	0	2	0	model-15250.graphml	SCHED	0.030614770999999763
2	15251	False	13	98	0	2	0	model-15251.graphml	SCHED	0.030249511999999257
2	15252	False	13	98	0	2	0	model-15252.graphml	SCHED	0.03023928400000031
2	15253	False	13	98	0	2	0	model-15253.graphml	SCHED	0.03025633399999972
2	15254	False	13	98	0	2	0	model-15254.graphml	SCHED	0.03003497499999952
2	15255	False	13	98	0	2	0	model-15255.graphml	SCHED	0.03068886099999979
2	15256	False	13	98	0	2	0	model-15256.graphml	SCHED	0.030283820999999378
2	15257	False	13	98	0	2	0	model-15257.graphml	SCHED	0.02997588699999998
2	15258	False	13	98	0	2	0	model-15258.graphml	SCHED	0.03024782600000009
2	15259	False	13	98	0	2	0	model-15259.graphml	SCHED	0.030228574999999758
2	15260	False	13	98	0	2	0	model-15260.graphml	SCHED	0.029896021999999967
1	15261	False	13	50	0	2	1	model-15261.graphml	SCHED	0.03180824599999976
1	15262	False	13	50	0	2	1	model-15262.graphml	SCHED	0.032660592000000044
1	15263	False	13	50	0	2	1	model-15263.graphml	SCHED	0.03616075599999924
1	15264	False	13	50	0	2	1	model-15264.graphml	SCHED	0.03170426100000068
1	15265	False	13	50	0	2	1	model-15265.graphml	SCHED	0.03185680200000007
1	15266	False	13	50	0	2	1	model-15266.graphml	SCHED	0.039319240999999394
1	15267	False	13	50	0	2	1	model-15267.graphml	SCHED	0.03248858500000029
1	15268	False	13	50	0	2	1	model-15268.graphml	SCHED	0.03198310299999996
1	15269	False	13	50	0	2	1	model-15269.graphml	SCHED	0.03251107099999917
1	15270	False	13	50	0	2	1	model-15270.graphml	SCHED	0.03179229599999989
1	15271	False	13	60	0	2	1	model-15271.graphml	SCHED	0.031960062000000455
1	15272	False	13	60	0	2	1	model-15272.graphml	SCHED	0.03182996399999993
1	15273	False	13	60	0	2	1	model-15273.graphml	SCHED	0.03252500700000027
1	15274	False	13	60	0	2	1	model-15274.graphml	SCHED	0.03194038699999968
1	15275	False	13	60	0	2	1	model-15275.graphml	SCHED	0.03181710099999968
1	15276	False	13	60	0	2	1	model-15276.graphml	SCHED	0.03141957400000006
1	15277	False	13	60	0	2	1	model-15277.graphml	SCHED	0.03197378800000017
1	15278	False	13	60	0	2	1	model-15278.graphml	SCHED	0.032272320000000576
1	15279	False	13	60	0	2	1	model-15279.graphml	SCHED	0.0464144580000001
1	15280	False	13	60	0	2	1	model-15280.graphml	SCHED	0.044892105000000626
1	15281	False	13	70	0	2	1	model-15281.graphml	SCHED	0.04587993899999976
1	15282	False	13	70	0	2	1	model-15282.graphml	SCHED	0.04595653600000027
1	15283	False	13	70	0	2	1	model-15283.graphml	SCHED	0.04550596500000026
1	15284	False	13	70	0	2	1	model-15284.graphml	SCHED	0.04614112900000045
1	15285	False	13	70	0	2	1	model-15285.graphml	SCHED	0.04557943400000042
1	15286	False	13	70	0	2	1	model-15286.graphml	SCHED	0.04533675799999948
1	15287	False	13	70	0	2	1	model-15287.graphml	SCHED	0.04452388000000074
1	15288	False	13	70	0	2	1	model-15288.graphml	SCHED	0.04515434999999979
1	15289	False	13	70	0	2	1	model-15289.graphml	SCHED	0.045808325000000316
1	15290	False	13	70	0	2	1	model-15290.graphml	SCHED	0.04533321400000023
1	15291	False	13	80	0	2	1	model-15291.graphml	SCHED	0.047424861999999735
1	15292	False	13	80	0	2	1	model-15292.graphml	SCHED	0.045906714000000015
1	15293	False	13	80	0	2	1	model-15293.graphml	SCHED	0.046324622000000204
1	15294	False	13	80	0	2	1	model-15294.graphml	SCHED	0.048529617999999886
1	15295	False	13	80	0	2	1	model-15295.graphml	SCHED	0.046308462000000716
1	15296	False	13	80	0	2	1	model-15296.graphml	SCHED	0.04635349799999933
1	15297	False	13	80	0	2	1	model-15297.graphml	SCHED	0.04688210700000006
1	15298	False	13	80	0	2	1	model-15298.graphml	SCHED	0.04599032200000064
1	15299	False	13	80	0	2	1	model-15299.graphml	SCHED	0.0467597719999997
1	15300	False	13	80	0	2	1	model-15300.graphml	SCHED	0.04679388899999992
1	15301	False	13	90	0	2	1	model-15301.graphml	SCHED	0.04666365699999986
1	15302	False	13	90	0	2	1	model-15302.graphml	SCHED	0.046978909999999985
1	15303	False	13	90	0	2	1	model-15303.graphml	SCHED	0.04733517700000078
1	15304	False	13	90	0	2	1	model-15304.graphml	SCHED	0.046728794999999934
1	15305	False	13	90	0	2	1	model-15305.graphml	SCHED	0.0468481220000001
1	15306	False	13	90	0	2	1	model-15306.graphml	SCHED	0.046899046000000055
1	15307	False	13	90	0	2	1	model-15307.graphml	SCHED	0.04454041199999992
1	15308	False	13	90	0	2	1	model-15308.graphml	SCHED	0.04708897100000087
1	15309	False	13	90	0	2	1	model-15309.graphml	SCHED	0.04633784700000021
1	15310	False	13	90	0	2	1	model-15310.graphml	SCHED	0.047493741000000256
1	15311	False	13	95	0	2	1	model-15311.graphml	SCHED	0.047810095000000885
1	15312	False	13	95	0	2	1	model-15312.graphml	SCHED	0.05062711000000064
1	15313	False	13	95	0	2	1	model-15313.graphml	SCHED	0.04840797900000027
1	15314	False	13	95	0	2	1	model-15314.graphml	SCHED	0.0497905240000005
1	15315	False	13	95	0	2	1	model-15315.graphml	SCHED	0.04856800099999958
1	15316	False	13	95	0	2	1	model-15316.graphml	SCHED	0.04708825300000008
1	15317	False	13	95	0	2	1	model-15317.graphml	SCHED	0.049277244000000664
1	15318	False	13	95	0	2	1	model-15318.graphml	SCHED	0.04909332500000119
1	15319	False	13	95	0	2	1	model-15319.graphml	SCHED	0.040883840000001115
1	15320	False	13	95	0	2	1	model-15320.graphml	SCHED	0.033297371999999825
1	15321	False	13	98	0	2	1	model-15321.graphml	SCHED	0.036682632999999853
1	15322	False	13	98	0	2	1	model-15322.graphml	SCHED	0.03663222399999988
1	15323	False	13	98	0	2	1	model-15323.graphml	SCHED	0.03663887399999943
1	15324	False	13	98	0	2	1	model-15324.graphml	SCHED	0.03620203800000077
1	15325	False	13	98	0	2	1	model-15325.graphml	SCHED	0.036644929999999576
1	15326	False	13	98	0	2	1	model-15326.graphml	SCHED	0.03747894400000007
1	15327	False	13	98	0	2	1	model-15327.graphml	SCHED	0.03677145199999998
1	15328	False	13	98	0	2	1	model-15328.graphml	SCHED	0.03611546600000004
1	15329	False	13	98	0	2	1	model-15329.graphml	SCHED	0.03633057500000092
1	15330	False	13	98	0	2	1	model-15330.graphml	SCHED	0.03679207600000112
2	15331	False	13	50	0	2	1	model-15331.graphml	SCHED	0.030615622000000897
2	15332	False	13	50	0	2	1	model-15332.graphml	SCHED	0.030948137000001097
2	15333	False	13	50	0	2	1	model-15333.graphml	SCHED	0.030555769999999427
2	15334	False	13	50	0	2	1	model-15334.graphml	SCHED	0.030763285999999113
2	15335	False	13	50	0	2	1	model-15335.graphml	SCHED	0.030637387000000516
2	15336	False	13	50	0	2	1	model-15336.graphml	SCHED	0.030552085000000062
2	15337	False	13	50	0	2	1	model-15337.graphml	SCHED	0.030626982000001135
2	15338	False	13	50	0	2	1	model-15338.graphml	SCHED	0.030615558999999237
2	15339	False	13	50	0	2	1	model-15339.graphml	SCHED	0.030710345000001027
2	15340	False	13	50	0	2	1	model-15340.graphml	SCHED	0.03017358200000153
2	15341	False	13	60	0	2	1	model-15341.graphml	SCHED	0.030592273999999975
2	15342	False	13	60	0	2	1	model-15342.graphml	SCHED	0.03062325399999999
2	15343	False	13	60	0	2	1	model-15343.graphml	SCHED	0.030923958999999
2	15344	False	13	60	0	2	1	model-15344.graphml	SCHED	0.03074150600000003
2	15345	False	13	60	0	2	1	model-15345.graphml	SCHED	0.03122604500000037
2	15346	False	13	60	0	2	1	model-15346.graphml	SCHED	0.030583513999999923
2	15347	False	13	60	0	2	1	model-15347.graphml	SCHED	0.030423179000001355
2	15348	False	13	60	0	2	1	model-15348.graphml	SCHED	0.031087446000000796
2	15349	False	13	60	0	2	1	model-15349.graphml	SCHED	0.030466240999999172
2	15350	False	13	60	0	2	1	model-15350.graphml	SCHED	0.03091506300000013
2	15351	False	13	70	0	2	1	model-15351.graphml	SCHED	0.030864752999999467
2	15352	False	13	70	0	2	1	model-15352.graphml	SCHED	0.03062586300000092
2	15353	False	13	70	0	2	1	model-15353.graphml	SCHED	0.036200278999999114
2	15354	False	13	70	0	2	1	model-15354.graphml	SCHED	0.03135756099999831
2	15355	False	13	70	0	2	1	model-15355.graphml	SCHED	0.030935636999998906
2	15356	False	13	70	0	2	1	model-15356.graphml	SCHED	0.030257699999999943
2	15357	False	13	70	0	2	1	model-15357.graphml	SCHED	0.030765671999999356
2	15358	False	13	70	0	2	1	model-15358.graphml	SCHED	0.030751634999999666
2	15359	False	13	70	0	2	1	model-15359.graphml	SCHED	0.03051683599999855
2	15360	False	13	70	0	2	1	model-15360.graphml	SCHED	0.03125668300000051
2	15361	False	13	80	0	2	1	model-15361.graphml	SCHED	0.030804973000000402
2	15362	False	13	80	0	2	1	model-15362.graphml	SCHED	0.030489622999999355
2	15363	False	13	80	0	2	1	model-15363.graphml	SCHED	0.03089917299999989
2	15364	False	13	80	0	2	1	model-15364.graphml	SCHED	0.03074100900000154
2	15365	False	13	80	0	2	1	model-15365.graphml	SCHED	0.03042595899999867
2	15366	False	13	80	0	2	1	model-15366.graphml	SCHED	0.0313210710000007
2	15367	False	13	80	0	2	1	model-15367.graphml	SCHED	0.030696714999999486
2	15368	False	13	80	0	2	1	model-15368.graphml	SCHED	0.03145278899999937
2	15369	False	13	80	0	2	1	model-15369.graphml	SCHED	0.030801648000000625
2	15370	False	13	80	0	2	1	model-15370.graphml	SCHED	0.03045441199999921
2	15371	False	13	90	0	2	1	model-15371.graphml	SCHED	0.031624869999999916
2	15372	False	13	90	0	2	1	model-15372.graphml	SCHED	0.03059205899999995
2	15373	False	13	90	0	2	1	model-15373.graphml	SCHED	0.03065075199999967
2	15374	False	13	90	0	2	1	model-15374.graphml	SCHED	0.03126276899999958
2	15375	False	13	90	0	2	1	model-15375.graphml	SCHED	0.030587115999999526
2	15376	False	13	90	0	2	1	model-15376.graphml	SCHED	0.03030557399999978
2	15377	False	13	90	0	2	1	model-15377.graphml	SCHED	0.03136663899999981
2	15378	False	13	90	0	2	1	model-15378.graphml	SCHED	0.030684433999999428
2	15379	False	13	90	0	2	1	model-15379.graphml	SCHED	0.030827705000000094
2	15380	False	13	90	0	2	1	model-15380.graphml	SCHED	0.03096066600000036
2	15381	False	13	95	0	2	1	model-15381.graphml	SCHED	0.030693591000000353
2	15382	False	13	95	0	2	1	model-15382.graphml	SCHED	0.030887469999999695
2	15383	False	13	95	0	2	1	model-15383.graphml	SCHED	0.03150772899999943
2	15384	False	13	95	0	2	1	model-15384.graphml	SCHED	0.030871470999999318
2	15385	False	13	95	0	2	1	model-15385.graphml	SCHED	0.03074983600000003
2	15386	False	13	95	0	2	1	model-15386.graphml	SCHED	0.031034405999999848
2	15387	False	13	95	0	2	1	model-15387.graphml	SCHED	0.031141757000000325
2	15388	False	13	95	0	2	1	model-15388.graphml	SCHED	0.03075564599999936
2	15389	False	13	95	0	2	1	model-15389.graphml	SCHED	0.031705441999999806
2	15390	False	13	95	0	2	1	model-15390.graphml	SCHED	0.030824689999999322
2	15391	False	13	98	0	2	1	model-15391.graphml	SCHED	0.03079740300000111
2	15392	False	13	98	0	2	1	model-15392.graphml	SCHED	0.03126714599999936
2	15393	False	13	98	0	2	1	model-15393.graphml	SCHED	0.030653216000001038
2	15394	False	13	98	0	2	1	model-15394.graphml	SCHED	0.03098210899999998
2	15395	False	13	98	0	2	1	model-15395.graphml	SCHED	0.03682953399999889
2	15396	False	13	98	0	2	1	model-15396.graphml	SCHED	0.04205905600000115
2	15397	False	13	98	0	2	1	model-15397.graphml	SCHED	0.04202332100000028
2	15398	False	13	98	0	2	1	model-15398.graphml	SCHED	0.04324945199999952
2	15399	False	13	98	0	2	1	model-15399.graphml	SCHED	0.04312750700000123
2	15400	False	13	98	0	2	1	model-15400.graphml	SCHED	0.04203324499999894
1	15401	False	13	50	0	2	2	model-15401.graphml	SCHED	0.04602275999999961
1	15402	False	13	50	0	2	2	model-15402.graphml	SCHED	0.042968772000000044
1	15403	False	13	50	0	2	2	model-15403.graphml	SCHED	0.04613647999999948
1	15404	False	13	50	0	2	2	model-15404.graphml	SCHED	0.04509516299999916
1	15405	False	13	50	0	2	2	model-15405.graphml	SCHED	0.0433959349999995
1	15406	False	13	50	0	2	2	model-15406.graphml	SCHED	0.04434546899999958
1	15407	False	13	50	0	2	2	model-15407.graphml	SCHED	0.0442559039999999
1	15408	False	13	50	0	2	2	model-15408.graphml	SCHED	0.04372410100000046
1	15409	False	13	50	0	2	2	model-15409.graphml	SCHED	0.043988288999999625
1	15410	False	13	50	0	2	2	model-15410.graphml	SCHED	0.045194878000000216
1	15411	False	13	60	0	2	2	model-15411.graphml	SCHED	0.04540942900000111
1	15412	False	13	60	0	2	2	model-15412.graphml	SCHED	0.03296959400000077
1	15413	False	13	60	0	2	2	model-15413.graphml	SCHED	0.03268882400000095
1	15414	False	13	60	0	2	2	model-15414.graphml	SCHED	0.03219161600000042
1	15415	False	13	60	0	2	2	model-15415.graphml	SCHED	0.03293690400000138
1	15416	False	13	60	0	2	2	model-15416.graphml	SCHED	0.03245120899999954
1	15417	False	13	60	0	2	2	model-15417.graphml	SCHED	0.032383821999999896
1	15418	False	13	60	0	2	2	model-15418.graphml	SCHED	0.032301147000000086
1	15419	False	13	60	0	2	2	model-15419.graphml	SCHED	0.03283459500000063
1	15420	False	13	60	0	2	2	model-15420.graphml	SCHED	0.03279192799999997
1	15421	False	13	70	0	2	2	model-15421.graphml	SCHED	0.03227320100000064
1	15422	False	13	70	0	2	2	model-15422.graphml	SCHED	0.03268641800000083
1	15423	False	13	70	0	2	2	model-15423.graphml	SCHED	0.03236993800000043
1	15424	False	13	70	0	2	2	model-15424.graphml	SCHED	0.03232988299999917
1	15425	False	13	70	0	2	2	model-15425.graphml	SCHED	0.03258229000000057
1	15426	False	13	70	0	2	2	model-15426.graphml	SCHED	0.032102118000000956
1	15427	False	13	70	0	2	2	model-15427.graphml	SCHED	0.032397462999998794
1	15428	False	13	70	0	2	2	model-15428.graphml	SCHED	0.032518867000000284
1	15429	False	13	70	0	2	2	model-15429.graphml	SCHED	0.03221658600000055
1	15430	False	13	70	0	2	2	model-15430.graphml	SCHED	0.03186651899999937
1	15431	False	13	80	0	2	2	model-15431.graphml	SCHED	0.03237320100000041
1	15432	False	13	80	0	2	2	model-15432.graphml	SCHED	0.032486293999999916
1	15433	False	13	80	0	2	2	model-15433.graphml	SCHED	0.032157048999998494
1	15434	False	13	80	0	2	2	model-15434.graphml	SCHED	0.0323364159999997
1	15435	False	13	80	0	2	2	model-15435.graphml	SCHED	0.03213520000000081
1	15436	False	13	80	0	2	2	model-15436.graphml	SCHED	0.032381498999999536
1	15437	False	13	80	0	2	2	model-15437.graphml	SCHED	0.032855980000000784
1	15438	False	13	80	0	2	2	model-15438.graphml	SCHED	0.03263865400000121
1	15439	False	13	80	0	2	2	model-15439.graphml	SCHED	0.032496521000000556
1	15440	False	13	80	0	2	2	model-15440.graphml	SCHED	0.03249692800000048
1	15441	False	13	90	0	2	2	model-15441.graphml	SCHED	0.03267246899999954
1	15442	False	13	90	0	2	2	model-15442.graphml	SCHED	0.032605575999999914
1	15443	False	13	90	0	2	2	model-15443.graphml	SCHED	0.03334854800000109
1	15444	False	13	90	0	2	2	model-15444.graphml	SCHED	0.032836617000000956
1	15445	False	13	90	0	2	2	model-15445.graphml	SCHED	0.03294418299999968
1	15446	False	13	90	0	2	2	model-15446.graphml	SCHED	0.032759244000001075
1	15447	False	13	90	0	2	2	model-15447.graphml	SCHED	0.03235330000000047
1	15448	False	13	90	0	2	2	model-15448.graphml	SCHED	0.032979981000000436
1	15449	False	13	90	0	2	2	model-15449.graphml	SCHED	0.032734985999999466
1	15450	False	13	90	0	2	2	model-15450.graphml	SCHED	0.03328035599999879
1	15451	False	13	95	0	2	2	model-15451.graphml	SCHED	0.035183392000000424
1	15452	False	13	95	0	2	2	model-15452.graphml	SCHED	0.035932853000000264
1	15453	False	13	95	0	2	2	model-15453.graphml	SCHED	0.03620551399999883
1	15454	False	13	95	0	2	2	model-15454.graphml	SCHED	0.03574585500000005
1	15455	False	13	95	0	2	2	model-15455.graphml	SCHED	0.04246667099999968
1	15456	False	13	95	0	2	2	model-15456.graphml	SCHED	0.03604438099999996
1	15457	False	13	95	0	2	2	model-15457.graphml	SCHED	0.03565720900000002
1	15458	False	13	95	0	2	2	model-15458.graphml	SCHED	0.035751748000000916
1	15459	False	13	95	0	2	2	model-15459.graphml	SCHED	0.03645096400000014
1	15460	False	13	95	0	2	2	model-15460.graphml	SCHED	0.03576709600000072
1	15461	False	13	98	0	2	2	model-15461.graphml	SCHED	0.03975205899999956
1	15462	False	13	98	0	2	2	model-15462.graphml	SCHED	0.0391685810000002
1	15463	False	13	98	0	2	2	model-15463.graphml	SCHED	0.0397506209999996
1	15464	False	13	98	0	2	2	model-15464.graphml	SCHED	0.03957181300000023
1	15465	False	13	98	0	2	2	model-15465.graphml	SCHED	0.03985145799999934
1	15466	False	13	98	0	2	2	model-15466.graphml	SCHED	0.03983162200000123
