Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
4	33674	False	5	50	1	8	1	model-33674.graphml	T16	108469
4	33677	False	5	50	1	8	1	model-33677.graphml	T22	107019
4	33679	False	5	50	1	8	1	model-33679.graphml	T23	17637
4	33681	False	5	60	1	8	1	model-33681.graphml	T22	118328
4	33684	False	5	60	1	8	1	model-33684.graphml	T22	88064
4	33690	False	5	60	1	8	1	model-33690.graphml	T12	130322
4	33744	False	5	50	1	8	2	model-33744.graphml	T19	5092
4	33745	False	5	50	1	8	2	model-33745.graphml	T19	31558
4	33746	False	5	50	1	8	2	model-33746.graphml	T6	11940
4	33747	False	5	50	1	8	2	model-33747.graphml	T23	30701
4	33749	False	5	50	1	8	2	model-33749.graphml	T19	7679
4	33753	False	5	60	1	8	2	model-33753.graphml	T6	10452
4	33756	False	5	60	1	8	2	model-33756.graphml	T19	33657
4	33758	False	5	60	1	8	2	model-33758.graphml	T6	36500
4	33811	False	5	50	2	8	0	model-33811.graphml	T10	34930
4	33812	False	5	50	2	8	0	model-33812.graphml	T18	135438
4	33814	False	5	50	2	8	0	model-33814.graphml	T13	93793
4	33816	False	5	50	2	8	0	model-33816.graphml	T13	38564
4	33818	False	5	50	2	8	0	model-33818.graphml	T10	11600
4	33820	False	5	50	2	8	0	model-33820.graphml	T18	11228
4	33821	False	5	60	2	8	0	model-33821.graphml	T4	116240
4	33828	False	5	60	2	8	0	model-33828.graphml	T24	21759
4	33835	False	5	70	2	8	0	model-33835.graphml	T4	11981
4	33882	False	5	50	2	8	1	model-33882.graphml	T21	60876
4	33883	False	5	50	2	8	1	model-33883.graphml	T6	18661
4	33887	False	5	50	2	8	1	model-33887.graphml	T8	20984
4	33888	False	5	50	2	8	1	model-33888.graphml	T21	29668
4	33889	False	5	50	2	8	1	model-33889.graphml	T8	157925
4	33890	False	5	50	2	8	1	model-33890.graphml	T6	11036
4	33901	False	5	70	2	8	1	model-33901.graphml	T21	48435
4	33908	False	5	70	2	8	1	model-33908.graphml	T10	4660
4	33951	False	5	50	2	8	2	model-33951.graphml	T12	24705
4	33952	False	5	50	2	8	2	model-33952.graphml	T13	35707
4	33953	False	5	50	2	8	2	model-33953.graphml	T13	28048
4	33954	False	5	50	2	8	2	model-33954.graphml	T12	20608
4	33957	False	5	50	2	8	2	model-33957.graphml	T7	10969
4	33958	False	5	50	2	8	2	model-33958.graphml	T4	25204
4	33970	False	5	60	2	8	2	model-33970.graphml	T12	82513
