Chain	S_P	S_TC	S_O2OR	S_O1OR	S_OM	S_S	S_LA	STD	TC	SYNC	SYNCREF
LA::4	6	5	4	3	1	7	2	0	116	116	116
P::2	6	5	4	3	1	7	2	0	106	106	106
LA::4	6	5	4	3	2	1	7	0	116	116	116
P::2	6	5	4	3	2	1	7	0	96	96	76
LA::4	6	5	4	3	2	7	1	0	116	116	116
P::2	6	5	4	3	2	7	1	0	106	106	106
LA::4	6	5	4	3	7	1	2	0	116	116	116
P::2	6	5	4	3	7	1	2	0	106	106	106
LA::4	6	5	4	3	7	2	1	0	116	116	116
P::2	6	5	4	3	7	2	1	0	106	106	106
LA::4	6	5	4	7	1	2	3	0	116	116	116
P::2	6	5	4	7	1	2	3	0	106	106	106
LA::4	6	5	4	7	1	3	2	0	116	116	116
P::2	6	5	4	7	1	3	2	0	106	106	106
LA::4	6	5	4	7	2	1	3	0	116	116	116
P::2	6	5	4	7	2	1	3	0	106	106	106
LA::4	6	5	4	7	2	3	1	0	116	116	116
P::2	6	5	4	7	2	3	1	0	106	106	106
LA::4	6	5	4	7	3	1	2	0	116	116	116
P::2	6	5	4	7	3	1	2	0	106	106	106
LA::4	6	5	4	7	3	2	1	0	116	116	116
P::2	6	5	4	7	3	2	1	0	106	106	106
LA::4	6	5	7	1	2	3	4	0	50	50	50
P::2	6	5	7	1	2	3	4	0	166	166	166
LA::4	6	5	7	1	2	4	3	0	50	50	50
P::2	6	5	7	1	2	4	3	0	166	166	166
LA::4	6	5	7	1	3	2	4	0	50	50	50
P::2	6	5	7	1	3	2	4	0	166	166	166
LA::4	6	5	7	1	3	4	2	1017	50	50	50
P::2	6	5	7	1	3	4	2	4092	166	166	166
LA::4	6	5	7	1	4	2	3	0	50	50	50
P::2	6	5	7	1	4	2	3	0	166	166	166
LA::4	6	5	7	1	4	3	2	0	50	50	50
P::2	6	5	7	1	4	3	2	0	166	166	166
LA::4	6	5	7	2	1	3	4	0	50	50	50
P::2	6	5	7	2	1	3	4	0	166	166	166
LA::4	6	5	7	2	1	4	3	0	50	50	50
P::2	6	5	7	2	1	4	3	0	166	166	166
LA::4	6	5	7	2	3	1	4	0	50	50	50
P::2	6	5	7	2	3	1	4	0	166	166	166
LA::4	6	5	7	2	3	4	1	1675	50	50	50
P::2	6	5	7	2	3	4	1	6778	166	166	166
LA::4	6	5	7	2	4	1	3	0	50	50	50
P::2	6	5	7	2	4	1	3	0	166	166	166
LA::4	6	5	7	2	4	3	1	0	50	50	50
P::2	6	5	7	2	4	3	1	0	166	166	166
LA::4	6	5	7	3	1	2	4	0	50	50	50
P::2	6	5	7	3	1	2	4	0	166	166	166
LA::4	6	5	7	3	1	4	2	0	50	50	50
P::2	6	5	7	3	1	4	2	0	166	166	166
LA::4	6	5	7	3	2	1	4	0	50	50	50
P::2	6	5	7	3	2	1	4	0	166	166	166
LA::4	6	5	7	3	2	4	1	0	50	50	50
P::2	6	5	7	3	2	4	1	0	166	166	166
LA::4	6	5	7	3	4	1	2	0	50	50	50
P::2	6	5	7	3	4	1	2	0	166	166	166
LA::4	6	5	7	3	4	2	1	0	50	50	50
P::2	6	5	7	3	4	2	1	0	166	166	166
LA::4	6	5	7	4	1	2	3	0	50	50	50
P::2	6	5	7	4	1	2	3	0	166	166	166
LA::4	6	5	7	4	1	3	2	0	50	50	50
P::2	6	5	7	4	1	3	2	0	166	166	166
LA::4	6	5	7	4	2	1	3	0	50	50	50
P::2	6	5	7	4	2	1	3	0	166	166	166
LA::4	6	5	7	4	2	3	1	0	50	50	50
P::2	6	5	7	4	2	3	1	0	166	166	166
LA::4	6	5	7	4	3	1	2	0	50	50	50
P::2	6	5	7	4	3	1	2	0	166	166	166
LA::4	6	5	7	4	3	2	1	0	50	50	50
P::2	6	5	7	4	3	2	1	0	166	166	166
LA::4	6	7	1	2	3	4	5	0	100	100	100
P::2	6	7	1	2	3	4	5	0	166	166	166
LA::4	6	7	1	2	3	5	4	0	100	100	100
P::2	6	7	1	2	3	5	4	0	166	166	166
LA::4	6	7	1	2	4	3	5	0	100	100	100
P::2	6	7	1	2	4	3	5	0	166	166	166
LA::4	6	7	1	2	4	5	3	0	100	100	100
P::2	6	7	1	2	4	5	3	0	166	166	166
LA::4	6	7	1	2	5	3	4	0	100	100	100
P::2	6	7	1	2	5	3	4	0	166	166	166
LA::4	6	7	1	2	5	4	3	0	100	100	100
P::2	6	7	1	2	5	4	3	0	166	166	166
LA::4	6	7	1	3	2	4	5	0	100	100	100
P::2	6	7	1	3	2	4	5	0	166	166	166
LA::4	6	7	1	3	2	5	4	0	100	100	100
P::2	6	7	1	3	2	5	4	0	166	166	166
LA::4	6	7	1	3	4	2	5	0	100	100	100
P::2	6	7	1	3	4	2	5	0	166	166	166
LA::4	6	7	1	3	4	5	2	0	100	100	100
P::2	6	7	1	3	4	5	2	0	166	166	166
LA::4	6	7	1	3	5	2	4	0	100	100	100
P::2	6	7	1	3	5	2	4	0	166	166	166
LA::4	6	7	1	3	5	4	2	0	100	100	100
P::2	6	7	1	3	5	4	2	0	166	166	166
LA::4	6	7	1	4	2	3	5	0	100	100	100
P::2	6	7	1	4	2	3	5	0	166	166	166
LA::4	6	7	1	4	2	5	3	0	100	100	100
P::2	6	7	1	4	2	5	3	0	166	166	166
LA::4	6	7	1	4	3	2	5	0	100	100	100
P::2	6	7	1	4	3	2	5	0	166	166	166
LA::4	6	7	1	4	3	5	2	0	100	100	100
P::2	6	7	1	4	3	5	2	0	166	166	166
LA::4	6	7	1	4	5	2	3	0	100	100	100
P::2	6	7	1	4	5	2	3	0	166	166	166
LA::4	6	7	1	4	5	3	2	0	100	100	100
P::2	6	7	1	4	5	3	2	0	166	166	166
LA::4	6	7	1	5	2	3	4	0	100	100	100
P::2	6	7	1	5	2	3	4	0	166	166	166
LA::4	6	7	1	5	2	4	3	0	100	100	100
P::2	6	7	1	5	2	4	3	0	166	166	166
LA::4	6	7	1	5	3	2	4	0	100	100	100
P::2	6	7	1	5	3	2	4	0	166	166	166
LA::4	6	7	1	5	3	4	2	0	100	100	100
P::2	6	7	1	5	3	4	2	0	166	166	166
LA::4	6	7	1	5	4	2	3	0	100	100	100
P::2	6	7	1	5	4	2	3	0	166	166	166
LA::4	6	7	1	5	4	3	2	0	100	100	100
P::2	6	7	1	5	4	3	2	0	166	166	166
LA::4	6	7	2	1	3	4	5	0	100	100	100
P::2	6	7	2	1	3	4	5	0	166	166	166
LA::4	6	7	2	1	3	5	4	0	100	100	100
P::2	6	7	2	1	3	5	4	0	166	166	166
LA::4	6	7	2	1	4	3	5	0	100	100	100
P::2	6	7	2	1	4	3	5	0	166	166	166
LA::4	6	7	2	1	4	5	3	0	100	100	100
P::2	6	7	2	1	4	5	3	0	166	166	166
LA::4	6	7	2	1	5	3	4	0	100	100	100
P::2	6	7	2	1	5	3	4	0	166	166	166
LA::4	6	7	2	1	5	4	3	0	100	100	100
P::2	6	7	2	1	5	4	3	0	166	166	166
LA::4	6	7	2	3	1	4	5	0	100	100	100
P::2	6	7	2	3	1	4	5	0	166	166	166
LA::4	6	7	2	3	1	5	4	0	100	100	100
P::2	6	7	2	3	1	5	4	0	166	166	166
LA::4	6	7	2	3	4	1	5	0	100	100	100
P::2	6	7	2	3	4	1	5	0	166	166	166
LA::4	6	7	2	3	4	5	1	0	100	100	100
P::2	6	7	2	3	4	5	1	0	166	166	166
LA::4	6	7	2	3	5	1	4	0	100	100	100
P::2	6	7	2	3	5	1	4	0	166	166	166
LA::4	6	7	2	3	5	4	1	0	100	100	100
P::2	6	7	2	3	5	4	1	0	166	166	166
LA::4	6	7	2	4	1	3	5	0	100	100	100
P::2	6	7	2	4	1	3	5	0	166	166	166
LA::4	6	7	2	4	1	5	3	0	100	100	100
P::2	6	7	2	4	1	5	3	0	166	166	166
LA::4	6	7	2	4	3	1	5	0	100	100	100
P::2	6	7	2	4	3	1	5	0	166	166	166
LA::4	6	7	2	4	3	5	1	0	100	100	100
P::2	6	7	2	4	3	5	1	0	166	166	166
LA::4	6	7	2	4	5	1	3	0	100	100	100
P::2	6	7	2	4	5	1	3	0	166	166	166
LA::4	6	7	2	4	5	3	1	0	100	100	100
P::2	6	7	2	4	5	3	1	0	166	166	166
LA::4	6	7	2	5	1	3	4	0	100	100	100
P::2	6	7	2	5	1	3	4	0	166	166	166
LA::4	6	7	2	5	1	4	3	0	100	100	100
P::2	6	7	2	5	1	4	3	0	166	166	166
LA::4	6	7	2	5	3	1	4	0	100	100	100
P::2	6	7	2	5	3	1	4	0	166	166	166
LA::4	6	7	2	5	3	4	1	0	100	100	100
P::2	6	7	2	5	3	4	1	0	166	166	166
LA::4	6	7	2	5	4	1	3	0	100	100	100
P::2	6	7	2	5	4	1	3	0	166	166	166
LA::4	6	7	2	5	4	3	1	0	100	100	100
P::2	6	7	2	5	4	3	1	0	166	166	166
LA::4	6	7	3	1	2	4	5	0	100	100	100
P::2	6	7	3	1	2	4	5	0	166	166	166
LA::4	6	7	3	1	2	5	4	0	100	100	100
P::2	6	7	3	1	2	5	4	0	166	166	166
LA::4	6	7	3	1	4	2	5	0	100	100	100
P::2	6	7	3	1	4	2	5	0	166	166	166
LA::4	6	7	3	1	4	5	2	0	100	100	100
P::2	6	7	3	1	4	5	2	0	166	166	166
LA::4	6	7	3	1	5	2	4	0	100	100	100
P::2	6	7	3	1	5	2	4	0	166	166	166
LA::4	6	7	3	1	5	4	2	0	100	100	100
P::2	6	7	3	1	5	4	2	0	166	166	166
LA::4	6	7	3	2	1	4	5	0	100	100	100
P::2	6	7	3	2	1	4	5	0	166	166	166
LA::4	6	7	3	2	1	5	4	0	100	100	100
P::2	6	7	3	2	1	5	4	0	166	166	166
LA::4	6	7	3	2	4	1	5	0	100	100	100
P::2	6	7	3	2	4	1	5	0	166	166	166
LA::4	6	7	3	2	4	5	1	0	100	100	100
P::2	6	7	3	2	4	5	1	0	166	166	166
LA::4	6	7	3	2	5	1	4	0	100	100	100
P::2	6	7	3	2	5	1	4	0	166	166	166
LA::4	6	7	3	2	5	4	1	0	100	100	100
P::2	6	7	3	2	5	4	1	0	166	166	166
LA::4	6	7	3	4	1	2	5	0	100	100	100
P::2	6	7	3	4	1	2	5	0	166	166	166
LA::4	6	7	3	4	1	5	2	0	100	100	100
P::2	6	7	3	4	1	5	2	0	166	166	166
LA::4	6	7	3	4	2	1	5	0	100	100	100
P::2	6	7	3	4	2	1	5	0	166	166	166
LA::4	6	7	3	4	2	5	1	0	100	100	100
P::2	6	7	3	4	2	5	1	0	166	166	166
LA::4	6	7	3	4	5	1	2	0	100	100	100
P::2	6	7	3	4	5	1	2	0	166	166	166
LA::4	6	7	3	4	5	2	1	0	100	100	100
P::2	6	7	3	4	5	2	1	0	166	166	166
LA::4	6	7	3	5	1	2	4	0	100	100	100
P::2	6	7	3	5	1	2	4	0	166	166	166
LA::4	6	7	3	5	1	4	2	0	100	100	100
P::2	6	7	3	5	1	4	2	0	166	166	166
LA::4	6	7	3	5	2	1	4	0	100	100	100
P::2	6	7	3	5	2	1	4	0	166	166	166
LA::4	6	7	3	5	2	4	1	0	100	100	100
P::2	6	7	3	5	2	4	1	0	166	166	166
LA::4	6	7	3	5	4	1	2	0	100	100	100
P::2	6	7	3	5	4	1	2	0	166	166	166
LA::4	6	7	3	5	4	2	1	0	100	100	100
P::2	6	7	3	5	4	2	1	0	166	166	166
LA::4	6	7	4	1	2	3	5	0	100	100	100
P::2	6	7	4	1	2	3	5	0	166	166	166
LA::4	6	7	4	1	2	5	3	0	100	100	100
P::2	6	7	4	1	2	5	3	0	166	166	166
LA::4	6	7	4	1	3	2	5	0	100	100	100
P::2	6	7	4	1	3	2	5	0	166	166	166
LA::4	6	7	4	1	3	5	2	0	100	100	100
P::2	6	7	4	1	3	5	2	0	166	166	166
LA::4	6	7	4	1	5	2	3	0	100	100	100
P::2	6	7	4	1	5	2	3	0	166	166	166
LA::4	6	7	4	1	5	3	2	0	100	100	100
P::2	6	7	4	1	5	3	2	0	166	166	166
LA::4	6	7	4	2	1	3	5	0	100	100	100
P::2	6	7	4	2	1	3	5	0	166	166	166
LA::4	6	7	4	2	1	5	3	0	100	100	100
P::2	6	7	4	2	1	5	3	0	166	166	166
LA::4	6	7	4	2	3	1	5	0	100	100	100
P::2	6	7	4	2	3	1	5	0	166	166	166
LA::4	6	7	4	2	3	5	1	0	100	100	100
P::2	6	7	4	2	3	5	1	0	166	166	166
LA::4	6	7	4	2	5	1	3	0	100	100	100
P::2	6	7	4	2	5	1	3	0	166	166	166
LA::4	6	7	4	2	5	3	1	0	100	100	100
P::2	6	7	4	2	5	3	1	0	166	166	166
LA::4	6	7	4	3	1	2	5	0	100	100	100
P::2	6	7	4	3	1	2	5	0	166	166	166
LA::4	6	7	4	3	1	5	2	0	100	100	100
P::2	6	7	4	3	1	5	2	0	166	166	166
LA::4	6	7	4	3	2	1	5	0	100	100	100
P::2	6	7	4	3	2	1	5	0	166	166	166
LA::4	6	7	4	3	2	5	1	0	100	100	100
P::2	6	7	4	3	2	5	1	0	166	166	166
LA::4	6	7	4	3	5	1	2	0	100	100	100
P::2	6	7	4	3	5	1	2	0	166	166	166
LA::4	6	7	4	3	5	2	1	0	100	100	100
P::2	6	7	4	3	5	2	1	0	166	166	166
LA::4	6	7	4	5	1	2	3	0	100	100	100
P::2	6	7	4	5	1	2	3	0	166	166	166
LA::4	6	7	4	5	1	3	2	0	100	100	100
P::2	6	7	4	5	1	3	2	0	166	166	166
LA::4	6	7	4	5	2	1	3	0	100	100	100
P::2	6	7	4	5	2	1	3	0	166	166	166
LA::4	6	7	4	5	2	3	1	0	100	100	100
P::2	6	7	4	5	2	3	1	0	166	166	166
LA::4	6	7	4	5	3	1	2	0	100	100	100
P::2	6	7	4	5	3	1	2	0	166	166	166
LA::4	6	7	4	5	3	2	1	0	100	100	100
P::2	6	7	4	5	3	2	1	0	166	166	166
LA::4	6	7	5	1	2	3	4	0	50	50	50
P::2	6	7	5	1	2	3	4	0	166	166	166
LA::4	6	7	5	1	2	4	3	0	50	50	50
P::2	6	7	5	1	2	4	3	0	166	166	166
LA::4	6	7	5	1	3	2	4	0	50	50	50
P::2	6	7	5	1	3	2	4	0	166	166	166
LA::4	6	7	5	1	3	4	2	0	50	50	50
P::2	6	7	5	1	3	4	2	0	166	166	166
LA::4	6	7	5	1	4	2	3	0	50	50	50
P::2	6	7	5	1	4	2	3	0	166	166	166
LA::4	6	7	5	1	4	3	2	0	50	50	50
P::2	6	7	5	1	4	3	2	0	166	166	166
LA::4	6	7	5	2	1	3	4	0	50	50	50
P::2	6	7	5	2	1	3	4	0	166	166	166
LA::4	6	7	5	2	1	4	3	0	50	50	50
P::2	6	7	5	2	1	4	3	0	166	166	166
LA::4	6	7	5	2	3	1	4	0	50	50	50
P::2	6	7	5	2	3	1	4	0	166	166	166
LA::4	6	7	5	2	3	4	1	0	50	50	50
P::2	6	7	5	2	3	4	1	0	166	166	166
LA::4	6	7	5	2	4	1	3	0	50	50	50
P::2	6	7	5	2	4	1	3	0	166	166	166
LA::4	6	7	5	2	4	3	1	0	50	50	50
P::2	6	7	5	2	4	3	1	0	166	166	166
LA::4	6	7	5	3	1	2	4	0	50	50	50
P::2	6	7	5	3	1	2	4	0	166	166	166
LA::4	6	7	5	3	1	4	2	0	50	50	50
P::2	6	7	5	3	1	4	2	0	166	166	166
LA::4	6	7	5	3	2	1	4	0	50	50	50
P::2	6	7	5	3	2	1	4	0	166	166	166
LA::4	6	7	5	3	2	4	1	0	50	50	50
P::2	6	7	5	3	2	4	1	0	166	166	166
LA::4	6	7	5	3	4	1	2	0	50	50	50
P::2	6	7	5	3	4	1	2	0	166	166	166
LA::4	6	7	5	3	4	2	1	0	50	50	50
P::2	6	7	5	3	4	2	1	0	166	166	166
LA::4	6	7	5	4	1	2	3	0	50	50	50
P::2	6	7	5	4	1	2	3	0	166	166	166
LA::4	6	7	5	4	1	3	2	0	50	50	50
P::2	6	7	5	4	1	3	2	0	166	166	166
LA::4	6	7	5	4	2	1	3	0	50	50	50
P::2	6	7	5	4	2	1	3	0	166	166	166
LA::4	6	7	5	4	2	3	1	0	50	50	50
P::2	6	7	5	4	2	3	1	0	166	166	166
LA::4	6	7	5	4	3	1	2	0	50	50	50
P::2	6	7	5	4	3	1	2	0	166	166	166
LA::4	6	7	5	4	3	2	1	0	50	50	50
P::2	6	7	5	4	3	2	1	0	166	166	166
LA::4	7	1	2	3	4	5	6	0	108	108	108
P::2	7	1	2	3	4	5	6	0	166	166	166
LA::4	7	1	2	3	4	6	5	0	108	108	108
P::2	7	1	2	3	4	6	5	0	166	166	166
LA::4	7	1	2	3	5	4	6	0	108	108	108
P::2	7	1	2	3	5	4	6	0	166	166	166
LA::4	7	1	2	3	5	6	4	0	108	108	108
P::2	7	1	2	3	5	6	4	0	166	166	166
LA::4	7	1	2	3	6	4	5	0	108	108	108
P::2	7	1	2	3	6	4	5	0	166	166	166
LA::4	7	1	2	3	6	5	4	0	108	108	108
P::2	7	1	2	3	6	5	4	0	166	166	166
LA::4	7	1	2	4	3	5	6	0	108	108	108
P::2	7	1	2	4	3	5	6	0	166	166	166
LA::4	7	1	2	4	3	6	5	0	108	108	108
P::2	7	1	2	4	3	6	5	0	166	166	166
LA::4	7	1	2	4	5	3	6	0	108	108	108
P::2	7	1	2	4	5	3	6	0	166	166	166
LA::4	7	1	2	4	5	6	3	0	108	108	108
P::2	7	1	2	4	5	6	3	0	166	166	166
LA::4	7	1	2	4	6	3	5	0	108	108	108
P::2	7	1	2	4	6	3	5	0	166	166	166
LA::4	7	1	2	4	6	5	3	0	108	108	108
P::2	7	1	2	4	6	5	3	0	166	166	166
LA::4	7	1	2	5	3	4	6	0	108	108	108
P::2	7	1	2	5	3	4	6	0	166	166	166
LA::4	7	1	2	5	3	6	4	0	108	108	108
P::2	7	1	2	5	3	6	4	0	166	166	166
LA::4	7	1	2	5	4	3	6	0	108	108	108
P::2	7	1	2	5	4	3	6	0	166	166	166
LA::4	7	1	2	5	4	6	3	0	108	108	108
P::2	7	1	2	5	4	6	3	0	166	166	166
LA::4	7	1	2	5	6	3	4	0	108	108	108
P::2	7	1	2	5	6	3	4	0	166	166	166
LA::4	7	1	2	5	6	4	3	0	108	108	108
P::2	7	1	2	5	6	4	3	0	166	166	166
LA::4	7	1	2	6	3	4	5	0	108	108	108
P::2	7	1	2	6	3	4	5	0	166	166	166
LA::4	7	1	2	6	3	5	4	0	108	108	108
P::2	7	1	2	6	3	5	4	0	166	166	166
LA::4	7	1	2	6	4	3	5	0	108	108	108
P::2	7	1	2	6	4	3	5	0	166	166	166
LA::4	7	1	2	6	4	5	3	0	108	108	108
P::2	7	1	2	6	4	5	3	0	166	166	166
LA::4	7	1	2	6	5	3	4	0	108	108	108
P::2	7	1	2	6	5	3	4	0	166	166	166
LA::4	7	1	2	6	5	4	3	0	108	108	108
P::2	7	1	2	6	5	4	3	0	166	166	166
LA::4	7	1	3	2	4	5	6	0	108	108	108
P::2	7	1	3	2	4	5	6	0	166	166	166
LA::4	7	1	3	2	4	6	5	0	108	108	108
P::2	7	1	3	2	4	6	5	0	166	166	166
LA::4	7	1	3	2	5	4	6	0	108	108	108
P::2	7	1	3	2	5	4	6	0	166	166	166
LA::4	7	1	3	2	5	6	4	0	108	108	108
P::2	7	1	3	2	5	6	4	0	166	166	166
LA::4	7	1	3	2	6	4	5	0	108	108	108
P::2	7	1	3	2	6	4	5	0	166	166	166
LA::4	7	1	3	2	6	5	4	0	108	108	108
P::2	7	1	3	2	6	5	4	0	166	166	166
LA::4	7	1	3	4	2	5	6	0	108	108	108
P::2	7	1	3	4	2	5	6	0	166	166	166
LA::4	7	1	3	4	2	6	5	0	108	108	108
P::2	7	1	3	4	2	6	5	0	166	166	166
LA::4	7	1	3	4	5	2	6	0	108	108	108
P::2	7	1	3	4	5	2	6	0	166	166	166
LA::4	7	1	3	4	5	6	2	0	108	108	108
P::2	7	1	3	4	5	6	2	0	166	166	166
LA::4	7	1	3	4	6	2	5	0	108	108	108
P::2	7	1	3	4	6	2	5	0	166	166	166
LA::4	7	1	3	4	6	5	2	0	108	108	108
P::2	7	1	3	4	6	5	2	0	166	166	166
LA::4	7	1	3	5	2	4	6	0	108	108	108
P::2	7	1	3	5	2	4	6	0	166	166	166
LA::4	7	1	3	5	2	6	4	0	108	108	108
P::2	7	1	3	5	2	6	4	0	166	166	166
LA::4	7	1	3	5	4	2	6	0	108	108	108
P::2	7	1	3	5	4	2	6	0	166	166	166
LA::4	7	1	3	5	4	6	2	0	108	108	108
P::2	7	1	3	5	4	6	2	0	166	166	166
LA::4	7	1	3	5	6	2	4	0	108	108	108
P::2	7	1	3	5	6	2	4	0	166	166	166
LA::4	7	1	3	5	6	4	2	0	108	108	108
P::2	7	1	3	5	6	4	2	0	166	166	166
LA::4	7	1	3	6	2	4	5	0	108	108	108
P::2	7	1	3	6	2	4	5	0	166	166	166
LA::4	7	1	3	6	2	5	4	0	108	108	108
P::2	7	1	3	6	2	5	4	0	166	166	166
LA::4	7	1	3	6	4	2	5	0	108	108	108
P::2	7	1	3	6	4	2	5	0	166	166	166
LA::4	7	1	3	6	4	5	2	0	108	108	108
P::2	7	1	3	6	4	5	2	0	166	166	166
LA::4	7	1	3	6	5	2	4	0	108	108	108
P::2	7	1	3	6	5	2	4	0	166	166	166
LA::4	7	1	3	6	5	4	2	0	108	108	108
P::2	7	1	3	6	5	4	2	0	166	166	166
LA::4	7	1	4	2	3	5	6	0	108	108	108
P::2	7	1	4	2	3	5	6	0	166	166	166
LA::4	7	1	4	2	3	6	5	0	108	108	108
P::2	7	1	4	2	3	6	5	0	166	166	166
LA::4	7	1	4	2	5	3	6	0	108	108	108
P::2	7	1	4	2	5	3	6	0	166	166	166
LA::4	7	1	4	2	5	6	3	0	108	108	108
P::2	7	1	4	2	5	6	3	0	166	166	166
LA::4	7	1	4	2	6	3	5	0	108	108	108
P::2	7	1	4	2	6	3	5	0	166	166	166
LA::4	7	1	4	2	6	5	3	0	108	108	108
P::2	7	1	4	2	6	5	3	0	166	166	166
LA::4	7	1	4	3	2	5	6	0	108	108	108
P::2	7	1	4	3	2	5	6	0	166	166	166
LA::4	7	1	4	3	2	6	5	0	108	108	108
P::2	7	1	4	3	2	6	5	0	166	166	166
LA::4	7	1	4	3	5	2	6	0	108	108	108
P::2	7	1	4	3	5	2	6	0	166	166	166
LA::4	7	1	4	3	5	6	2	0	108	108	108
P::2	7	1	4	3	5	6	2	0	166	166	166
LA::4	7	1	4	3	6	2	5	0	108	108	108
P::2	7	1	4	3	6	2	5	0	166	166	166
LA::4	7	1	4	3	6	5	2	0	108	108	108
P::2	7	1	4	3	6	5	2	0	166	166	166
LA::4	7	1	4	5	2	3	6	0	108	108	108
P::2	7	1	4	5	2	3	6	0	166	166	166
LA::4	7	1	4	5	2	6	3	0	108	108	108
P::2	7	1	4	5	2	6	3	0	166	166	166
LA::4	7	1	4	5	3	2	6	0	108	108	108
P::2	7	1	4	5	3	2	6	0	166	166	166
LA::4	7	1	4	5	3	6	2	0	108	108	108
P::2	7	1	4	5	3	6	2	0	166	166	166
LA::4	7	1	4	5	6	2	3	0	108	108	108
P::2	7	1	4	5	6	2	3	0	166	166	166
LA::4	7	1	4	5	6	3	2	0	108	108	108
P::2	7	1	4	5	6	3	2	0	166	166	166
LA::4	7	1	4	6	2	3	5	0	108	108	108
P::2	7	1	4	6	2	3	5	0	166	166	166
LA::4	7	1	4	6	2	5	3	0	108	108	108
P::2	7	1	4	6	2	5	3	0	166	166	166
LA::4	7	1	4	6	3	2	5	0	108	108	108
P::2	7	1	4	6	3	2	5	0	166	166	166
LA::4	7	1	4	6	3	5	2	0	108	108	108
P::2	7	1	4	6	3	5	2	0	166	166	166
LA::4	7	1	4	6	5	2	3	0	108	108	108
P::2	7	1	4	6	5	2	3	0	166	166	166
LA::4	7	1	4	6	5	3	2	0	108	108	108
P::2	7	1	4	6	5	3	2	0	166	166	166
LA::4	7	1	5	2	3	4	6	0	108	108	108
P::2	7	1	5	2	3	4	6	0	166	166	166
LA::4	7	1	5	2	3	6	4	0	108	108	108
P::2	7	1	5	2	3	6	4	0	166	166	166
LA::4	7	1	5	2	4	3	6	0	108	108	108
P::2	7	1	5	2	4	3	6	0	166	166	166
LA::4	7	1	5	2	4	6	3	0	108	108	108
P::2	7	1	5	2	4	6	3	0	166	166	166
LA::4	7	1	5	2	6	3	4	0	108	108	108
P::2	7	1	5	2	6	3	4	0	166	166	166
LA::4	7	1	5	2	6	4	3	0	108	108	108
P::2	7	1	5	2	6	4	3	0	166	166	166
LA::4	7	1	5	3	2	4	6	0	108	108	108
P::2	7	1	5	3	2	4	6	0	166	166	166
LA::4	7	1	5	3	2	6	4	0	108	108	108
P::2	7	1	5	3	2	6	4	0	166	166	166
LA::4	7	1	5	3	4	2	6	0	108	108	108
P::2	7	1	5	3	4	2	6	0	166	166	166
LA::4	7	1	5	3	4	6	2	0	108	108	108
P::2	7	1	5	3	4	6	2	0	166	166	166
LA::4	7	1	5	3	6	2	4	0	108	108	108
P::2	7	1	5	3	6	2	4	0	166	166	166
LA::4	7	1	5	3	6	4	2	0	108	108	108
P::2	7	1	5	3	6	4	2	0	166	166	166
LA::4	7	1	5	4	2	3	6	0	108	108	108
P::2	7	1	5	4	2	3	6	0	166	166	166
LA::4	7	1	5	4	2	6	3	0	108	108	108
P::2	7	1	5	4	2	6	3	0	166	166	166
LA::4	7	1	5	4	3	2	6	0	108	108	108
P::2	7	1	5	4	3	2	6	0	166	166	166
LA::4	7	1	5	4	3	6	2	0	108	108	108
P::2	7	1	5	4	3	6	2	0	166	166	166
LA::4	7	1	5	4	6	2	3	0	108	108	108
P::2	7	1	5	4	6	2	3	0	166	166	166
LA::4	7	1	5	4	6	3	2	0	108	108	108
P::2	7	1	5	4	6	3	2	0	166	166	166
LA::4	7	1	5	6	2	3	4	0	108	108	108
P::2	7	1	5	6	2	3	4	0	166	166	166
LA::4	7	1	5	6	2	4	3	0	108	108	108
P::2	7	1	5	6	2	4	3	0	166	166	166
LA::4	7	1	5	6	3	2	4	0	108	108	108
P::2	7	1	5	6	3	2	4	0	166	166	166
LA::4	7	1	5	6	3	4	2	0	108	108	108
P::2	7	1	5	6	3	4	2	0	166	166	166
LA::4	7	1	5	6	4	2	3	0	108	108	108
P::2	7	1	5	6	4	2	3	0	166	166	166
LA::4	7	1	5	6	4	3	2	0	108	108	108
P::2	7	1	5	6	4	3	2	0	166	166	166
LA::4	7	1	6	2	3	4	5	0	58	58	55
P::2	7	1	6	2	3	4	5	0	166	166	166
LA::4	7	1	6	2	3	5	4	0	58	58	55
P::2	7	1	6	2	3	5	4	0	166	166	166
LA::4	7	1	6	2	4	3	5	0	58	58	55
P::2	7	1	6	2	4	3	5	0	166	166	166
LA::4	7	1	6	2	4	5	3	0	58	58	55
P::2	7	1	6	2	4	5	3	0	166	166	166
LA::4	7	1	6	2	5	3	4	0	58	58	55
P::2	7	1	6	2	5	3	4	0	166	166	166
LA::4	7	1	6	2	5	4	3	0	58	58	55
P::2	7	1	6	2	5	4	3	0	166	166	166
LA::4	7	1	6	3	2	4	5	0	58	58	55
P::2	7	1	6	3	2	4	5	0	166	166	166
LA::4	7	1	6	3	2	5	4	0	58	58	55
P::2	7	1	6	3	2	5	4	0	166	166	166
LA::4	7	1	6	3	4	2	5	0	58	58	55
P::2	7	1	6	3	4	2	5	0	166	166	166
LA::4	7	1	6	3	4	5	2	0	58	58	55
P::2	7	1	6	3	4	5	2	0	166	166	166
LA::4	7	1	6	3	5	2	4	0	58	58	55
P::2	7	1	6	3	5	2	4	0	166	166	166
LA::4	7	1	6	3	5	4	2	0	58	58	55
