Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
2	101	True	13	80	0	2	0	model-101.graphml	SCHED	0.03036196499999999
2	102	True	13	80	0	2	0	model-102.graphml	SCHED	0.030358279999999738
2	103	True	13	80	0	2	0	model-103.graphml	SCHED	0.03016376899999962
2	104	True	13	80	0	2	0	model-104.graphml	SCHED	0.03038567599999986
2	105	True	13	80	0	2	0	model-105.graphml	SCHED	0.030354922999999978
2	106	True	13	80	0	2	0	model-106.graphml	SCHED	0.030410094999999693
2	107	True	13	80	0	2	0	model-107.graphml	SCHED	0.030376007999999288
2	108	True	13	80	0	2	0	model-108.graphml	SCHED	0.030300634000000493
2	109	True	13	80	0	2	0	model-109.graphml	SCHED	0.03036116100000008
2	110	True	13	80	0	2	0	model-110.graphml	SCHED	0.030524637000000077
2	111	True	13	90	0	2	0	model-111.graphml	SCHED	0.03048976899999989
2	112	True	13	90	0	2	0	model-112.graphml	SCHED	0.030494317999999687
2	113	True	13	90	0	2	0	model-113.graphml	SCHED	0.03024153399999996
2	114	True	13	90	0	2	0	model-114.graphml	SCHED	0.030404555999999694
2	115	True	13	90	0	2	0	model-115.graphml	SCHED	0.030414997000000277
2	116	True	13	90	0	2	0	model-116.graphml	SCHED	0.030493258999999995
2	117	True	13	90	0	2	0	model-117.graphml	SCHED	0.030345086999999715
2	118	True	13	90	0	2	0	model-118.graphml	SCHED	0.030330800999999852
2	119	True	13	90	0	2	0	model-119.graphml	SCHED	0.030561800000000083
2	120	True	13	90	0	2	0	model-120.graphml	SCHED	0.03045592099999972
2	121	True	13	95	0	2	0	model-121.graphml	SCHED	0.030598476999999846
2	122	True	13	95	0	2	0	model-122.graphml	SCHED	0.030778373000000414
2	123	True	13	95	0	2	0	model-123.graphml	SCHED	0.030287301999999627
2	124	True	13	95	0	2	0	model-124.graphml	SCHED	0.03029760499999945
2	125	True	13	95	0	2	0	model-125.graphml	SCHED	0.030431783000000046
2	126	True	13	95	0	2	0	model-126.graphml	SCHED	0.030578401000000532
2	127	True	13	95	0	2	0	model-127.graphml	SCHED	0.030280574000000726
2	128	True	13	95	0	2	0	model-128.graphml	SCHED	0.030426675999999375
2	129	True	13	95	0	2	0	model-129.graphml	SCHED	0.03040629999999922
2	130	True	13	95	0	2	0	model-130.graphml	SCHED	0.03079686899999956
2	131	True	13	98	0	2	0	model-131.graphml	SCHED	0.03047600800000083
2	132	True	13	98	0	2	0	model-132.graphml	SCHED	0.03089209000000004
2	133	True	13	98	0	2	0	model-133.graphml	SCHED	0.030292050999999987
2	134	True	13	98	0	2	0	model-134.graphml	SCHED	0.03079473200000038
2	135	True	13	98	0	2	0	model-135.graphml	SCHED	0.030290199000000406
2	136	True	13	98	0	2	0	model-136.graphml	SCHED	0.030525402000000312
2	137	True	13	98	0	2	0	model-137.graphml	SCHED	0.030390295000000123
2	138	True	13	98	0	2	0	model-138.graphml	SCHED	0.03071064800000034
2	139	True	13	98	0	2	0	model-139.graphml	SCHED	0.03021743499999996
2	140	True	13	98	0	2	0	model-140.graphml	SCHED	0.03088916199999936
1	141	True	13	50	0	2	1	model-141.graphml	SCHED	0.030651428000000536
1	142	True	13	50	0	2	1	model-142.graphml	SCHED	0.03110435999999961
1	143	True	13	50	0	2	1	model-143.graphml	SCHED	0.0333002949999992
1	144	True	13	50	0	2	1	model-144.graphml	SCHED	0.031067322000000175
1	145	True	13	50	0	2	1	model-145.graphml	SCHED	0.03048418200000036
1	146	True	13	50	0	2	1	model-146.graphml	SCHED	0.030935670999999942
1	147	True	13	50	0	2	1	model-147.graphml	SCHED	0.03077903500000012
1	148	True	13	50	0	2	1	model-148.graphml	SCHED	0.030881590999999986
1	149	True	13	50	0	2	1	model-149.graphml	SCHED	0.030651812000000334
1	150	True	13	50	0	2	1	model-150.graphml	SCHED	0.03088026899999985
1	151	True	13	60	0	2	1	model-151.graphml	SCHED	0.03076332700000073
1	152	True	13	60	0	2	1	model-152.graphml	SCHED	0.03092558800000056
1	153	True	13	60	0	2	1	model-153.graphml	SCHED	0.0312719760000002
1	154	True	13	60	0	2	1	model-154.graphml	SCHED	0.03094712399999988
1	155	True	13	60	0	2	1	model-155.graphml	SCHED	0.031130791999999907
1	156	True	13	60	0	2	1	model-156.graphml	SCHED	0.031003696999999164
1	157	True	13	60	0	2	1	model-157.graphml	SCHED	0.030402403000000078
1	158	True	13	60	0	2	1	model-158.graphml	SCHED	0.030544831000000272
1	159	True	13	60	0	2	1	model-159.graphml	SCHED	0.03121909100000053
1	160	True	13	60	0	2	1	model-160.graphml	SCHED	0.030780047000000366
1	161	True	13	70	0	2	1	model-161.graphml	SCHED	0.03147242899999991
1	162	True	13	70	0	2	1	model-162.graphml	SCHED	0.031109877999999647
1	163	True	13	70	0	2	1	model-163.graphml	SCHED	0.03174816499999977
1	164	True	13	70	0	2	1	model-164.graphml	SCHED	0.030952674999999985
1	165	True	13	70	0	2	1	model-165.graphml	SCHED	0.03076208000000058
1	166	True	13	70	0	2	1	model-166.graphml	SCHED	0.030761830999999518
1	167	True	13	70	0	2	1	model-167.graphml	SCHED	0.03118985399999996
1	168	True	13	70	0	2	1	model-168.graphml	SCHED	0.03139333400000055
1	169	True	13	70	0	2	1	model-169.graphml	SCHED	0.03139611399999964
1	170	True	13	70	0	2	1	model-170.graphml	SCHED	0.03108269799999963
1	171	True	13	80	0	2	1	model-171.graphml	SCHED	0.031252352000000094
1	172	True	13	80	0	2	1	model-172.graphml	SCHED	0.030854178999999426
1	173	True	13	80	0	2	1	model-173.graphml	SCHED	0.03082283799999974
1	174	True	13	80	0	2	1	model-174.graphml	SCHED	0.031214140000000334
1	175	True	13	80	0	2	1	model-175.graphml	SCHED	0.03136233499999985
1	176	True	13	80	0	2	1	model-176.graphml	SCHED	0.031117290000000075
1	177	True	13	80	0	2	1	model-177.graphml	SCHED	0.030711834999999965
1	178	True	13	80	0	2	1	model-178.graphml	SCHED	0.03166137599999974
1	179	True	13	80	0	2	1	model-179.graphml	SCHED	0.030651478999999426
1	180	True	13	80	0	2	1	model-180.graphml	SCHED	0.03169768599999934
1	181	True	13	90	0	2	1	model-181.graphml	SCHED	0.031018154999999936
1	182	True	13	90	0	2	1	model-182.graphml	SCHED	0.031458743000000844
1	183	True	13	90	0	2	1	model-183.graphml	SCHED	0.03147107699999996
1	184	True	13	90	0	2	1	model-184.graphml	SCHED	0.03060147900000043
1	185	True	13	90	0	2	1	model-185.graphml	SCHED	0.030745504999999618
1	186	True	13	90	0	2	1	model-186.graphml	SCHED	0.03086180599999988
1	187	True	13	90	0	2	1	model-187.graphml	SCHED	0.03096610199999983
1	188	True	13	90	0	2	1	model-188.graphml	SCHED	0.031230453000000047
1	189	True	13	90	0	2	1	model-189.graphml	SCHED	0.03160973299999981
1	190	True	13	90	0	2	1	model-190.graphml	SCHED	0.03109328199999961
1	191	True	13	95	0	2	1	model-191.graphml	SCHED	0.03339751600000085
1	192	True	13	95	0	2	1	model-192.graphml	SCHED	0.03201880000000035
1	193	True	13	95	0	2	1	model-193.graphml	SCHED	0.03102942500000072
1	194	True	13	95	0	2	1	model-194.graphml	SCHED	0.03184935999999983
1	195	True	13	95	0	2	1	model-195.graphml	SCHED	0.032776843999999805
1	196	True	13	95	0	2	1	model-196.graphml	SCHED	0.03349541299999981
1	197	True	13	95	0	2	1	model-197.graphml	SCHED	0.03310392399999973
1	198	True	13	95	0	2	1	model-198.graphml	SCHED	0.032186191000000086
1	199	True	13	95	0	2	1	model-199.graphml	SCHED	0.03250230499999951
1	200	True	13	95	0	2	1	model-200.graphml	SCHED	0.03307300999999985
1	201	True	13	98	0	2	1	model-201.graphml	SCHED	0.03212492599999983
1	202	True	13	98	0	2	1	model-202.graphml	SCHED	0.03311051199999948
1	203	True	13	98	0	2	1	model-203.graphml	SCHED	0.03325771400000033
1	204	True	13	98	0	2	1	model-204.graphml	SCHED	0.03174049700000037
1	205	True	13	98	0	2	1	model-205.graphml	SCHED	0.034054988000000286
