Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
1	169	True	13	70	0	2	1	model-169.graphml	SCHED	0.029889211000000415
1	170	True	13	70	0	2	1	model-170.graphml	SCHED	0.02990403400000119
1	171	True	13	80	0	2	1	model-171.graphml	SCHED	0.030101765999999586
1	172	True	13	80	0	2	1	model-172.graphml	SCHED	0.02985939799999926
1	173	True	13	80	0	2	1	model-173.graphml	SCHED	0.029570474999999874
1	174	True	13	80	0	2	1	model-174.graphml	SCHED	0.029684961000000953
1	175	True	13	80	0	2	1	model-175.graphml	SCHED	0.029608359000000917
1	176	True	13	80	0	2	1	model-176.graphml	SCHED	0.029261918999999637
1	177	True	13	80	0	2	1	model-177.graphml	SCHED	0.029845163999999258
1	178	True	13	80	0	2	1	model-178.graphml	SCHED	0.029796341000000837
1	179	True	13	80	0	2	1	model-179.graphml	SCHED	0.02973536400000043
1	180	True	13	80	0	2	1	model-180.graphml	SCHED	0.029721625999998835
1	181	True	13	90	0	2	1	model-181.graphml	SCHED	0.029776106999999996
1	182	True	13	90	0	2	1	model-182.graphml	SCHED	0.02968645099999989
1	183	True	13	90	0	2	1	model-183.graphml	SCHED	0.029814822000000518
1	184	True	13	90	0	2	1	model-184.graphml	SCHED	0.02933177799999953
1	185	True	13	90	0	2	1	model-185.graphml	SCHED	0.02929288799999874
1	186	True	13	90	0	2	1	model-186.graphml	SCHED	0.02971961399999934
1	187	True	13	90	0	2	1	model-187.graphml	SCHED	0.02993797500000106
1	188	True	13	90	0	2	1	model-188.graphml	SCHED	0.029927620000000488
1	189	True	13	90	0	2	1	model-189.graphml	SCHED	0.02988134000000109
1	190	True	13	90	0	2	1	model-190.graphml	SCHED	0.029800519000000136
1	191	True	13	95	0	2	1	model-191.graphml	SCHED	0.043060353999999634
1	192	True	13	95	0	2	1	model-192.graphml	SCHED	0.041582350000000545
1	193	True	13	95	0	2	1	model-193.graphml	SCHED	0.03957158200000066
1	194	True	13	95	0	2	1	model-194.graphml	SCHED	0.04035448199999969
1	195	True	13	95	0	2	1	model-195.graphml	SCHED	0.041529176000000945
1	196	True	13	95	0	2	1	model-196.graphml	SCHED	0.04195169299999968
1	197	True	13	95	0	2	1	model-197.graphml	SCHED	0.041600307999999586
1	198	True	13	95	0	2	1	model-198.graphml	SCHED	0.040718724000001316
1	199	True	13	95	0	2	1	model-199.graphml	SCHED	0.04121654799999952
1	200	True	13	95	0	2	1	model-200.graphml	SCHED	0.04148883600000097
1	201	True	13	98	0	2	1	model-201.graphml	SCHED	0.031198507999999237
1	202	True	13	98	0	2	1	model-202.graphml	SCHED	0.030775751000000184
1	203	True	13	98	0	2	1	model-203.graphml	SCHED	0.030964490000000566
1	204	True	13	98	0	2	1	model-204.graphml	SCHED	0.030411781999999832
1	205	True	13	98	0	2	1	model-205.graphml	SCHED	0.032238940999999244
1	206	True	13	98	0	2	1	model-206.graphml	SCHED	0.031469366000001386
1	207	True	13	98	0	2	1	model-207.graphml	SCHED	0.030340844000001255
1	208	True	13	98	0	2	1	model-208.graphml	SCHED	0.03411228300000069
1	209	True	13	98	0	2	1	model-209.graphml	SCHED	0.03342041299999998
1	210	True	13	98	0	2	1	model-210.graphml	SCHED	0.031217950000000272
2	211	True	13	50	0	2	1	model-211.graphml	SCHED	0.0428797620000001
2	212	True	13	50	0	2	1	model-212.graphml	SCHED	0.05646180499999964
2	213	True	13	50	0	2	1	model-213.graphml	SCHED	0.0627880980000004
2	214	True	13	50	0	2	1	model-214.graphml	SCHED	0.05677377899999847
2	215	True	13	50	0	2	1	model-215.graphml	SCHED	0.05701927600000012
2	216	True	13	50	0	2	1	model-216.graphml	SCHED	0.05666210499999913
2	217	True	13	50	0	2	1	model-217.graphml	SCHED	0.05731392099999866
2	218	True	13	50	0	2	1	model-218.graphml	SCHED	0.057270093999999716
2	219	True	13	50	0	2	1	model-219.graphml	SCHED	0.0429786589999992
2	220	True	13	50	0	2	1	model-220.graphml	SCHED	0.05701277799999893
2	221	True	13	60	0	2	1	model-221.graphml	SCHED	0.056669628999999944
2	222	True	13	60	0	2	1	model-222.graphml	SCHED	0.05723787700000038
2	223	True	13	60	0	2	1	model-223.graphml	SCHED	0.056549057999999874
2	224	True	13	60	0	2	1	model-224.graphml	SCHED	0.057025943999999384
2	225	True	13	60	0	2	1	model-225.graphml	SCHED	0.05671682600000061
2	226	True	13	60	0	2	1	model-226.graphml	SCHED	0.057115762999998765
2	227	True	13	60	0	2	1	model-227.graphml	SCHED	0.05662662099999949
2	228	True	13	60	0	2	1	model-228.graphml	SCHED	0.05703456799999884
2	229	True	13	60	0	2	1	model-229.graphml	SCHED	0.05680937500000027
2	230	True	13	60	0	2	1	model-230.graphml	SCHED	0.056881644999998926
2	231	True	13	70	0	2	1	model-231.graphml	SCHED	0.056577945000000796
2	232	True	13	70	0	2	1	model-232.graphml	SCHED	0.056808958999999604
2	233	True	13	70	0	2	1	model-233.graphml	SCHED	0.05648601400000075
2	234	True	13	70	0	2	1	model-234.graphml	SCHED	0.057070364000001206
2	235	True	13	70	0	2	1	model-235.graphml	SCHED	0.05639574799999991
2	236	True	13	70	0	2	1	model-236.graphml	SCHED	0.05696409399999958
2	237	True	13	70	0	2	1	model-237.graphml	SCHED	0.05690640199999919
2	238	True	13	70	0	2	1	model-238.graphml	SCHED	0.056700050999999974
2	239	True	13	70	0	2	1	model-239.graphml	SCHED	0.056644271999999773
