Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
2	15336	False	13	50	0	2	1	model-15336.graphml	UNSCHED	0.7602156750000404
2	15337	False	13	50	0	2	1	model-15337.graphml	UNSCHED	0.5718858779999891
2	15338	False	13	50	0	2	1	model-15338.graphml	UNSCHED	4.551080475000049
2	15339	False	13	50	0	2	1	model-15339.graphml	UNSCHED	9.827414971999929
2	15340	False	13	50	0	2	1	model-15340.graphml	UNSCHED	0.7041160259999515
2	15341	False	13	60	0	2	1	model-15341.graphml	UNSCHED	3.3605154620000803
2	15342	False	13	60	0	2	1	model-15342.graphml	UNSCHED	7.838518995999948
2	15343	False	13	60	0	2	1	model-15343.graphml	UNSCHED	0.7087537539999857
2	15344	False	13	60	0	2	1	model-15344.graphml	UNSCHED	0.40751470300006076
2	15345	False	13	60	0	2	1	model-15345.graphml	UNSCHED	2.0482318770000347
2	15346	False	13	60	0	2	1	model-15346.graphml	UNSCHED	0.700838314000066
2	15347	False	13	60	0	2	1	model-15347.graphml	UNSCHED	2.1928107049999426
2	15348	False	13	60	0	2	1	model-15348.graphml	UNSCHED	0.6608894030000556
2	15349	False	13	60	0	2	1	model-15349.graphml	UNSCHED	0.30921096399993075
2	15350	False	13	60	0	2	1	model-15350.graphml	UNSCHED	1.8113277149999476
2	15351	False	13	70	0	2	1	model-15351.graphml	UNSCHED	0.7365250160000869
2	15352	False	13	70	0	2	1	model-15352.graphml	UNSCHED	1.4007181219999438
2	15353	False	13	70	0	2	1	model-15353.graphml	UNSCHED	0.17386158600004364
2	15354	False	13	70	0	2	1	model-15354.graphml	UNSCHED	2.3186670439999943
2	15355	False	13	70	0	2	1	model-15355.graphml	UNSCHED	0.1816372659999388
2	15356	False	13	70	0	2	1	model-15356.graphml	UNSCHED	1.894835851000039
2	15357	False	13	70	0	2	1	model-15357.graphml	UNSCHED	1.9082938830000558
2	15358	False	13	70	0	2	1	model-15358.graphml	UNSCHED	0.18525113700002294
2	15359	False	13	70	0	2	1	model-15359.graphml	UNSCHED	3.633035685999971
2	15360	False	13	70	0	2	1	model-15360.graphml	UNSCHED	3.9668236230000957
2	15361	False	13	80	0	2	1	model-15361.graphml	UNSCHED	1.3792732020000358
2	15362	False	13	80	0	2	1	model-15362.graphml	UNSCHED	0.24342774500007636
2	15363	False	13	80	0	2	1	model-15363.graphml	UNSCHED	1.4183218719999786
2	15364	False	13	80	0	2	1	model-15364.graphml	UNSCHED	0.18691398500004652
2	15365	False	13	80	0	2	1	model-15365.graphml	UNSCHED	0.3399175289999903
2	15366	False	13	80	0	2	1	model-15366.graphml	UNSCHED	1.1789887369999406
2	15367	False	13	80	0	2	1	model-15367.graphml	UNSCHED	0.520401172999982
2	15368	False	13	80	0	2	1	model-15368.graphml	UNSCHED	4.48285247900003
2	15369	False	13	80	0	2	1	model-15369.graphml	UNSCHED	0.19257617499999924
2	15370	False	13	80	0	2	1	model-15370.graphml	UNSCHED	0.1756007309999177
2	15371	False	13	90	0	2	1	model-15371.graphml	UNSCHED	0.21524161699994693
2	15372	False	13	90	0	2	1	model-15372.graphml	UNSCHED	0.12034584399998494
2	15373	False	13	90	0	2	1	model-15373.graphml	UNSCHED	0.5669088760000704
2	15374	False	13	90	0	2	1	model-15374.graphml	UNSCHED	0.12039865100007319
2	15375	False	13	90	0	2	1	model-15375.graphml	UNSCHED	0.5829530789999353
2	15376	False	13	90	0	2	1	model-15376.graphml	UNSCHED	0.37169181600006596
2	15377	False	13	90	0	2	1	model-15377.graphml	UNSCHED	0.10854552599994349
2	15378	False	13	90	0	2	1	model-15378.graphml	UNSCHED	0.1251664780000965
2	15379	False	13	90	0	2	1	model-15379.graphml	UNSCHED	0.12522310299993933
