Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	224	False	13	60	0	2	1	model-224.graphml	SCHED	0.053221641000000375
2	225	False	13	60	0	2	1	model-225.graphml	SCHED	0.052659335000001306
2	226	False	13	60	0	2	1	model-226.graphml	SCHED	0.05168874099999954
2	227	False	13	60	0	2	1	model-227.graphml	SCHED	0.051737628999999785
2	228	False	13	60	0	2	1	model-228.graphml	SCHED	0.05163585800000092
2	229	False	13	60	0	2	1	model-229.graphml	SCHED	0.05132498800000107
2	230	False	13	60	0	2	1	model-230.graphml	SCHED	0.05251414700000012
2	231	False	13	70	0	2	1	model-231.graphml	SCHED	0.05184511100000044
2	232	False	13	70	0	2	1	model-232.graphml	SCHED	0.05224025300000079
2	233	False	13	70	0	2	1	model-233.graphml	SCHED	0.05252706299999943
2	234	False	13	70	0	2	1	model-234.graphml	SCHED	0.05133632900000151
2	235	False	13	70	0	2	1	model-235.graphml	SCHED	0.05201611400000061
2	236	False	13	70	0	2	1	model-236.graphml	SCHED	0.054561955000000495
2	237	False	13	70	0	2	1	model-237.graphml	SCHED	0.05178980099999997
2	238	False	13	70	0	2	1	model-238.graphml	SCHED	0.05121211700000039
2	239	False	13	70	0	2	1	model-239.graphml	SCHED	0.05262296799999966
2	240	False	13	70	0	2	1	model-240.graphml	SCHED	0.05160413800000008
2	241	False	13	80	0	2	1	model-241.graphml	SCHED	0.05102560399999945
2	242	False	13	80	0	2	1	model-242.graphml	SCHED	0.0507496500000002
2	243	False	13	80	0	2	1	model-243.graphml	SCHED	0.0513909539999986
2	244	False	13	80	0	2	1	model-244.graphml	SCHED	0.05136759900000065
2	245	False	13	80	0	2	1	model-245.graphml	SCHED	0.05159448999999938
2	246	False	13	80	0	2	1	model-246.graphml	SCHED	0.05194474700000029
2	247	False	13	80	0	2	1	model-247.graphml	SCHED	0.0514352149999997
2	248	False	13	80	0	2	1	model-248.graphml	SCHED	0.052561274000000324
2	249	False	13	80	0	2	1	model-249.graphml	SCHED	0.051814616999999785
2	250	False	13	80	0	2	1	model-250.graphml	SCHED	0.05171435599999974
2	251	False	13	90	0	2	1	model-251.graphml	SCHED	0.06594517999999994
2	252	False	13	90	0	2	1	model-252.graphml	SCHED	0.0518993769999998
2	253	False	13	90	0	2	1	model-253.graphml	SCHED	0.05181770399999941
