Path	ctx-a	ctx-b	ctx-u	ctx-v	ctx-y	ctx-z	ctx-p	Mixed
t25	6	5	4	1	2	3	7	210
t39	6	5	4	1	2	3	7	210
t17	6	5	4	1	2	3	7	210
t25	6	5	4	1	2	7	3	160
t39	6	5	4	1	2	7	3	210
t17	6	5	4	1	2	7	3	160
t25	6	5	4	1	3	2	7	210
t39	6	5	4	1	3	2	7	210
t17	6	5	4	1	3	2	7	210
t25	6	5	4	1	3	7	2	160
t39	6	5	4	1	3	7	2	210
t17	6	5	4	1	3	7	2	160
t25	6	5	4	1	7	2	3	120
t39	6	5	4	1	7	2	3	210
t17	6	5	4	1	7	2	3	120
t25	6	5	4	1	7	3	2	120
t39	6	5	4	1	7	3	2	210
t17	6	5	4	1	7	3	2	120
t25	6	5	4	2	1	3	7	210
t39	6	5	4	2	1	3	7	210
t17	6	5	4	2	1	3	7	210
t25	6	5	4	2	1	7	3	160
t39	6	5	4	2	1	7	3	210
t17	6	5	4	2	1	7	3	160
t25	6	5	4	2	3	1	7	210
t39	6	5	4	2	3	1	7	210
t17	6	5	4	2	3	1	7	210
t25	6	5	4	2	3	7	1	160
t39	6	5	4	2	3	7	1	210
t17	6	5	4	2	3	7	1	160
t25	6	5	4	2	7	1	3	120
t39	6	5	4	2	7	1	3	210
t17	6	5	4	2	7	1	3	120
t25	6	5	4	2	7	3	1	120
t39	6	5	4	2	7	3	1	210
t17	6	5	4	2	7	3	1	120
t25	6	5	4	3	1	2	7	210
t39	6	5	4	3	1	2	7	210
t17	6	5	4	3	1	2	7	210
t25	6	5	4	3	1	7	2	160
t39	6	5	4	3	1	7	2	210
t17	6	5	4	3	1	7	2	160
t25	6	5	4	3	2	1	7	210
t39	6	5	4	3	2	1	7	210
t17	6	5	4	3	2	1	7	210
t25	6	5	4	3	2	7	1	160
t39	6	5	4	3	2	7	1	210
t17	6	5	4	3	2	7	1	160
t25	6	5	4	3	7	1	2	120
t39	6	5	4	3	7	1	2	210
t17	6	5	4	3	7	1	2	120
t25	6	5	4	3	7	2	1	120
t39	6	5	4	3	7	2	1	210
t17	6	5	4	3	7	2	1	120
t25	6	5	4	7	1	2	3	210
t39	6	5	4	7	1	2	3	90
t17	6	5	4	7	1	2	3	170
t25	6	5	4	7	1	3	2	210
t39	6	5	4	7	1	3	2	90
t17	6	5	4	7	1	3	2	170
t25	6	5	4	7	2	1	3	210
t39	6	5	4	7	2	1	3	90
t17	6	5	4	7	2	1	3	170
t25	6	5	4	7	2	3	1	210
t39	6	5	4	7	2	3	1	90
t17	6	5	4	7	2	3	1	170
t25	6	5	4	7	3	1	2	210
t39	6	5	4	7	3	1	2	90
t17	6	5	4	7	3	1	2	170
t25	6	5	4	7	3	2	1	210
t39	6	5	4	7	3	2	1	90
t17	6	5	4	7	3	2	1	170
t25	6	5	7	1	2	3	4	210
t39	6	5	7	1	2	3	4	120
t17	6	5	7	1	2	3	4	190
t25	6	5	7	1	2	4	3	210
t39	6	5	7	1	2	4	3	120
t17	6	5	7	1	2	4	3	190
t25	6	5	7	1	3	2	4	210
t39	6	5	7	1	3	2	4	120
t17	6	5	7	1	3	2	4	190
t25	6	5	7	1	3	4	2	210
t39	6	5	7	1	3	4	2	120
t17	6	5	7	1	3	4	2	190
t25	6	5	7	1	4	2	3	210
t39	6	5	7	1	4	2	3	120
t17	6	5	7	1	4	2	3	190
t25	6	5	7	1	4	3	2	210
t39	6	5	7	1	4	3	2	120
t17	6	5	7	1	4	3	2	190
t25	6	5	7	2	1	3	4	210
t39	6	5	7	2	1	3	4	120
t17	6	5	7	2	1	3	4	190
t25	6	5	7	2	1	4	3	210
t39	6	5	7	2	1	4	3	120
t17	6	5	7	2	1	4	3	190
t25	6	5	7	2	3	1	4	210
t39	6	5	7	2	3	1	4	120
t17	6	5	7	2	3	1	4	190
t25	6	5	7	2	3	4	1	210
t39	6	5	7	2	3	4	1	120
t17	6	5	7	2	3	4	1	190
t25	6	5	7	2	4	1	3	210
t39	6	5	7	2	4	1	3	120
t17	6	5	7	2	4	1	3	190
t25	6	5	7	2	4	3	1	210
t39	6	5	7	2	4	3	1	120
t17	6	5	7	2	4	3	1	190
t25	6	5	7	3	1	2	4	210
t39	6	5	7	3	1	2	4	120
t17	6	5	7	3	1	2	4	190
t25	6	5	7	3	1	4	2	210
t39	6	5	7	3	1	4	2	120
t17	6	5	7	3	1	4	2	190
t25	6	5	7	3	2	1	4	210
t39	6	5	7	3	2	1	4	120
t17	6	5	7	3	2	1	4	190
t25	6	5	7	3	2	4	1	210
t39	6	5	7	3	2	4	1	120
t17	6	5	7	3	2	4	1	190
t25	6	5	7	3	4	1	2	210
t39	6	5	7	3	4	1	2	120
t17	6	5	7	3	4	1	2	190
t25	6	5	7	3	4	2	1	210
t39	6	5	7	3	4	2	1	120
t17	6	5	7	3	4	2	1	190
t25	6	5	7	4	1	2	3	210
t39	6	5	7	4	1	2	3	90
t17	6	5	7	4	1	2	3	190
t25	6	5	7	4	1	3	2	210
t39	6	5	7	4	1	3	2	90
t17	6	5	7	4	1	3	2	190
t25	6	5	7	4	2	1	3	210
t39	6	5	7	4	2	1	3	90
t17	6	5	7	4	2	1	3	190
t25	6	5	7	4	2	3	1	210
t39	6	5	7	4	2	3	1	90
t17	6	5	7	4	2	3	1	190
t25	6	5	7	4	3	1	2	210
t39	6	5	7	4	3	1	2	90
t17	6	5	7	4	3	1	2	190
t25	6	5	7	4	3	2	1	210
t39	6	5	7	4	3	2	1	90
t17	6	5	7	4	3	2	1	190
t25	6	7	1	2	3	4	5	190
t39	6	7	1	2	3	4	5	150
t17	6	7	1	2	3	4	5	210
t25	6	7	1	2	3	5	4	190
t39	6	7	1	2	3	5	4	150
t17	6	7	1	2	3	5	4	210
t25	6	7	1	2	4	3	5	190
t39	6	7	1	2	4	3	5	150
t17	6	7	1	2	4	3	5	210
t25	6	7	1	2	4	5	3	190
t39	6	7	1	2	4	5	3	150
t17	6	7	1	2	4	5	3	210
t25	6	7	1	2	5	3	4	190
t39	6	7	1	2	5	3	4	150
t17	6	7	1	2	5	3	4	210
t25	6	7	1	2	5	4	3	190
t39	6	7	1	2	5	4	3	150
t17	6	7	1	2	5	4	3	210
t25	6	7	1	3	2	4	5	190
t39	6	7	1	3	2	4	5	150
t17	6	7	1	3	2	4	5	210
t25	6	7	1	3	2	5	4	190
t39	6	7	1	3	2	5	4	150
t17	6	7	1	3	2	5	4	210
t25	6	7	1	3	4	2	5	190
t39	6	7	1	3	4	2	5	150
t17	6	7	1	3	4	2	5	210
t25	6	7	1	3	4	5	2	190
t39	6	7	1	3	4	5	2	150
t17	6	7	1	3	4	5	2	210
t25	6	7	1	3	5	2	4	190
t39	6	7	1	3	5	2	4	150
t17	6	7	1	3	5	2	4	210
t25	6	7	1	3	5	4	2	190
t39	6	7	1	3	5	4	2	150
t17	6	7	1	3	5	4	2	210
t25	6	7	1	4	2	3	5	190
t39	6	7	1	4	2	3	5	150
t17	6	7	1	4	2	3	5	210
t25	6	7	1	4	2	5	3	190
t39	6	7	1	4	2	5	3	150
t17	6	7	1	4	2	5	3	210
t25	6	7	1	4	3	2	5	190
t39	6	7	1	4	3	2	5	150
t17	6	7	1	4	3	2	5	210
t25	6	7	1	4	3	5	2	190
t39	6	7	1	4	3	5	2	150
t17	6	7	1	4	3	5	2	210
t25	6	7	1	4	5	2	3	190
t39	6	7	1	4	5	2	3	150
t17	6	7	1	4	5	2	3	210
t25	6	7	1	4	5	3	2	190
t39	6	7	1	4	5	3	2	150
t17	6	7	1	4	5	3	2	210
t25	6	7	1	5	2	3	4	190
t39	6	7	1	5	2	3	4	110
t17	6	7	1	5	2	3	4	210
t25	6	7	1	5	2	4	3	190
t39	6	7	1	5	2	4	3	110
t17	6	7	1	5	2	4	3	210
t25	6	7	1	5	3	2	4	190
t39	6	7	1	5	3	2	4	110
t17	6	7	1	5	3	2	4	210
t25	6	7	1	5	3	4	2	190
t39	6	7	1	5	3	4	2	110
t17	6	7	1	5	3	4	2	210
t25	6	7	1	5	4	2	3	190
t39	6	7	1	5	4	2	3	110
t17	6	7	1	5	4	2	3	210
t25	6	7	1	5	4	3	2	190
t39	6	7	1	5	4	3	2	110
t17	6	7	1	5	4	3	2	210
t25	6	7	2	1	3	4	5	190
t39	6	7	2	1	3	4	5	150
t17	6	7	2	1	3	4	5	210
t25	6	7	2	1	3	5	4	190
t39	6	7	2	1	3	5	4	150
t17	6	7	2	1	3	5	4	210
t25	6	7	2	1	4	3	5	190
t39	6	7	2	1	4	3	5	150
t17	6	7	2	1	4	3	5	210
t25	6	7	2	1	4	5	3	190
t39	6	7	2	1	4	5	3	150
t17	6	7	2	1	4	5	3	210
t25	6	7	2	1	5	3	4	190
t39	6	7	2	1	5	3	4	150
t17	6	7	2	1	5	3	4	210
t25	6	7	2	1	5	4	3	190
t39	6	7	2	1	5	4	3	150
t17	6	7	2	1	5	4	3	210
t25	6	7	2	3	1	4	5	190
t39	6	7	2	3	1	4	5	150
t17	6	7	2	3	1	4	5	210
t25	6	7	2	3	1	5	4	190
t39	6	7	2	3	1	5	4	150
t17	6	7	2	3	1	5	4	210
t25	6	7	2	3	4	1	5	190
t39	6	7	2	3	4	1	5	150
t17	6	7	2	3	4	1	5	210
t25	6	7	2	3	4	5	1	190
t39	6	7	2	3	4	5	1	150
t17	6	7	2	3	4	5	1	210
t25	6	7	2	3	5	1	4	190
t39	6	7	2	3	5	1	4	150
t17	6	7	2	3	5	1	4	210
t25	6	7	2	3	5	4	1	190
t39	6	7	2	3	5	4	1	150
t17	6	7	2	3	5	4	1	210
t25	6	7	2	4	1	3	5	190
t39	6	7	2	4	1	3	5	150
t17	6	7	2	4	1	3	5	210
t25	6	7	2	4	1	5	3	190
t39	6	7	2	4	1	5	3	150
t17	6	7	2	4	1	5	3	210
t25	6	7	2	4	3	1	5	190
t39	6	7	2	4	3	1	5	150
t17	6	7	2	4	3	1	5	210
t25	6	7	2	4	3	5	1	190
t39	6	7	2	4	3	5	1	150
t17	6	7	2	4	3	5	1	210
t25	6	7	2	4	5	1	3	190
t39	6	7	2	4	5	1	3	150
t17	6	7	2	4	5	1	3	210
t25	6	7	2	4	5	3	1	190
t39	6	7	2	4	5	3	1	150
t17	6	7	2	4	5	3	1	210
t25	6	7	2	5	1	3	4	190
t39	6	7	2	5	1	3	4	110
t17	6	7	2	5	1	3	4	210
t25	6	7	2	5	1	4	3	190
t39	6	7	2	5	1	4	3	110
t17	6	7	2	5	1	4	3	210
t25	6	7	2	5	3	1	4	190
t39	6	7	2	5	3	1	4	110
t17	6	7	2	5	3	1	4	210
t25	6	7	2	5	3	4	1	190
t39	6	7	2	5	3	4	1	110
t17	6	7	2	5	3	4	1	210
t25	6	7	2	5	4	1	3	190
t39	6	7	2	5	4	1	3	110
t17	6	7	2	5	4	1	3	210
t25	6	7	2	5	4	3	1	190
t39	6	7	2	5	4	3	1	110
t17	6	7	2	5	4	3	1	210
t25	6	7	3	1	2	4	5	190
t39	6	7	3	1	2	4	5	150
t17	6	7	3	1	2	4	5	210
t25	6	7	3	1	2	5	4	190
t39	6	7	3	1	2	5	4	150
t17	6	7	3	1	2	5	4	210
t25	6	7	3	1	4	2	5	190
t39	6	7	3	1	4	2	5	150
t17	6	7	3	1	4	2	5	210
t25	6	7	3	1	4	5	2	190
t39	6	7	3	1	4	5	2	150
t17	6	7	3	1	4	5	2	210
t25	6	7	3	1	5	2	4	190
t39	6	7	3	1	5	2	4	150
t17	6	7	3	1	5	2	4	210
t25	6	7	3	1	5	4	2	190
t39	6	7	3	1	5	4	2	150
t17	6	7	3	1	5	4	2	210
t25	6	7	3	2	1	4	5	190
t39	6	7	3	2	1	4	5	150
t17	6	7	3	2	1	4	5	210
t25	6	7	3	2	1	5	4	190
t39	6	7	3	2	1	5	4	150
t17	6	7	3	2	1	5	4	210
t25	6	7	3	2	4	1	5	190
t39	6	7	3	2	4	1	5	150
t17	6	7	3	2	4	1	5	210
t25	6	7	3	2	4	5	1	190
t39	6	7	3	2	4	5	1	150
t17	6	7	3	2	4	5	1	210
t25	6	7	3	2	5	1	4	190
t39	6	7	3	2	5	1	4	150
t17	6	7	3	2	5	1	4	210
t25	6	7	3	2	5	4	1	190
t39	6	7	3	2	5	4	1	150
t17	6	7	3	2	5	4	1	210
t25	6	7	3	4	1	2	5	190
t39	6	7	3	4	1	2	5	150
t17	6	7	3	4	1	2	5	210
t25	6	7	3	4	1	5	2	190
t39	6	7	3	4	1	5	2	150
t17	6	7	3	4	1	5	2	210
t25	6	7	3	4	2	1	5	190
t39	6	7	3	4	2	1	5	150
t17	6	7	3	4	2	1	5	210
t25	6	7	3	4	2	5	1	190
t39	6	7	3	4	2	5	1	150
t17	6	7	3	4	2	5	1	210
t25	6	7	3	4	5	1	2	190
t39	6	7	3	4	5	1	2	150
t17	6	7	3	4	5	1	2	210
t25	6	7	3	4	5	2	1	190
t39	6	7	3	4	5	2	1	150
t17	6	7	3	4	5	2	1	210
t25	6	7	3	5	1	2	4	190
t39	6	7	3	5	1	2	4	110
t17	6	7	3	5	1	2	4	210
t25	6	7	3	5	1	4	2	190
t39	6	7	3	5	1	4	2	110
t17	6	7	3	5	1	4	2	210
t25	6	7	3	5	2	1	4	190
t39	6	7	3	5	2	1	4	110
t17	6	7	3	5	2	1	4	210
t25	6	7	3	5	2	4	1	190
t39	6	7	3	5	2	4	1	110
t17	6	7	3	5	2	4	1	210
t25	6	7	3	5	4	1	2	190
t39	6	7	3	5	4	1	2	110
t17	6	7	3	5	4	1	2	210
t25	6	7	3	5	4	2	1	190
t39	6	7	3	5	4	2	1	110
t17	6	7	3	5	4	2	1	210
t25	6	7	4	1	2	3	5	190
t39	6	7	4	1	2	3	5	150
t17	6	7	4	1	2	3	5	210
t25	6	7	4	1	2	5	3	190
t39	6	7	4	1	2	5	3	150
t17	6	7	4	1	2	5	3	210
t25	6	7	4	1	3	2	5	190
t39	6	7	4	1	3	2	5	150
t17	6	7	4	1	3	2	5	210
t25	6	7	4	1	3	5	2	190
t39	6	7	4	1	3	5	2	150
t17	6	7	4	1	3	5	2	210
t25	6	7	4	1	5	2	3	190
t39	6	7	4	1	5	2	3	150
t17	6	7	4	1	5	2	3	210
t25	6	7	4	1	5	3	2	190
t39	6	7	4	1	5	3	2	150
t17	6	7	4	1	5	3	2	210
t25	6	7	4	2	1	3	5	190
t39	6	7	4	2	1	3	5	150
t17	6	7	4	2	1	3	5	210
t25	6	7	4	2	1	5	3	190
t39	6	7	4	2	1	5	3	150
t17	6	7	4	2	1	5	3	210
t25	6	7	4	2	3	1	5	190
t39	6	7	4	2	3	1	5	150
t17	6	7	4	2	3	1	5	210
t25	6	7	4	2	3	5	1	190
t39	6	7	4	2	3	5	1	150
t17	6	7	4	2	3	5	1	210
t25	6	7	4	2	5	1	3	190
t39	6	7	4	2	5	1	3	150
t17	6	7	4	2	5	1	3	210
t25	6	7	4	2	5	3	1	190
t39	6	7	4	2	5	3	1	150
t17	6	7	4	2	5	3	1	210
t25	6	7	4	3	1	2	5	190
t39	6	7	4	3	1	2	5	150
t17	6	7	4	3	1	2	5	210
t25	6	7	4	3	1	5	2	190
t39	6	7	4	3	1	5	2	150
t17	6	7	4	3	1	5	2	210
t25	6	7	4	3	2	1	5	190
t39	6	7	4	3	2	1	5	150
t17	6	7	4	3	2	1	5	210
t25	6	7	4	3	2	5	1	190
t39	6	7	4	3	2	5	1	150
t17	6	7	4	3	2	5	1	210
t25	6	7	4	3	5	1	2	190
t39	6	7	4	3	5	1	2	150
t17	6	7	4	3	5	1	2	210
t25	6	7	4	3	5	2	1	190
t39	6	7	4	3	5	2	1	150
t17	6	7	4	3	5	2	1	210
t25	6	7	4	5	1	2	3	190
t39	6	7	4	5	1	2	3	90
t17	6	7	4	5	1	2	3	210
t25	6	7	4	5	1	3	2	190
t39	6	7	4	5	1	3	2	90
t17	6	7	4	5	1	3	2	210
t25	6	7	4	5	2	1	3	190
t39	6	7	4	5	2	1	3	90
t17	6	7	4	5	2	1	3	210
t25	6	7	4	5	2	3	1	190
t39	6	7	4	5	2	3	1	90
t17	6	7	4	5	2	3	1	210
t25	6	7	4	5	3	1	2	190
t39	6	7	4	5	3	1	2	90
t17	6	7	4	5	3	1	2	210
t25	6	7	4	5	3	2	1	190
t39	6	7	4	5	3	2	1	90
t17	6	7	4	5	3	2	1	210
t25	6	7	5	1	2	3	4	190
t39	6	7	5	1	2	3	4	120
t17	6	7	5	1	2	3	4	210
t25	6	7	5	1	2	4	3	190
t39	6	7	5	1	2	4	3	120
t17	6	7	5	1	2	4	3	210
t25	6	7	5	1	3	2	4	190
t39	6	7	5	1	3	2	4	120
t17	6	7	5	1	3	2	4	210
t25	6	7	5	1	3	4	2	190
t39	6	7	5	1	3	4	2	120
t17	6	7	5	1	3	4	2	210
t25	6	7	5	1	4	2	3	190
t39	6	7	5	1	4	2	3	120
t17	6	7	5	1	4	2	3	210
t25	6	7	5	1	4	3	2	190
t39	6	7	5	1	4	3	2	120
t17	6	7	5	1	4	3	2	210
t25	6	7	5	2	1	3	4	190
t39	6	7	5	2	1	3	4	120
t17	6	7	5	2	1	3	4	210
t25	6	7	5	2	1	4	3	190
t39	6	7	5	2	1	4	3	120
t17	6	7	5	2	1	4	3	210
t25	6	7	5	2	3	1	4	190
t39	6	7	5	2	3	1	4	120
t17	6	7	5	2	3	1	4	210
t25	6	7	5	2	3	4	1	190
t39	6	7	5	2	3	4	1	120
t17	6	7	5	2	3	4	1	210
t25	6	7	5	2	4	1	3	190
t39	6	7	5	2	4	1	3	120
t17	6	7	5	2	4	1	3	210
t25	6	7	5	2	4	3	1	190
t39	6	7	5	2	4	3	1	120
t17	6	7	5	2	4	3	1	210
t25	6	7	5	3	1	2	4	190
t39	6	7	5	3	1	2	4	120
t17	6	7	5	3	1	2	4	210
t25	6	7	5	3	1	4	2	190
t39	6	7	5	3	1	4	2	120
t17	6	7	5	3	1	4	2	210
t25	6	7	5	3	2	1	4	190
t39	6	7	5	3	2	1	4	120
t17	6	7	5	3	2	1	4	210
t25	6	7	5	3	2	4	1	190
t39	6	7	5	3	2	4	1	120
t17	6	7	5	3	2	4	1	210
t25	6	7	5	3	4	1	2	190
t39	6	7	5	3	4	1	2	120
t17	6	7	5	3	4	1	2	210
t25	6	7	5	3	4	2	1	190
t39	6	7	5	3	4	2	1	120
t17	6	7	5	3	4	2	1	210
t25	6	7	5	4	1	2	3	190
t39	6	7	5	4	1	2	3	90
t17	6	7	5	4	1	2	3	210
t25	6	7	5	4	1	3	2	190
t39	6	7	5	4	1	3	2	90
t17	6	7	5	4	1	3	2	210
t25	6	7	5	4	2	1	3	190
t39	6	7	5	4	2	1	3	90
t17	6	7	5	4	2	1	3	210
t25	6	7	5	4	2	3	1	190
t39	6	7	5	4	2	3	1	90
t17	6	7	5	4	2	3	1	210
t25	6	7	5	4	3	1	2	190
t39	6	7	5	4	3	1	2	90
t17	6	7	5	4	3	1	2	210
t25	6	7	5	4	3	2	1	190
t39	6	7	5	4	3	2	1	90
t17	6	7	5	4	3	2	1	210
t25	7	1	2	3	4	5	6	210
t39	7	1	2	3	4	5	6	150
t17	7	1	2	3	4	5	6	210
t25	7	1	2	3	4	6	5	210
t39	7	1	2	3	4	6	5	150
t17	7	1	2	3	4	6	5	210
t25	7	1	2	3	5	4	6	210
t39	7	1	2	3	5	4	6	150
t17	7	1	2	3	5	4	6	210
t25	7	1	2	3	5	6	4	210
t39	7	1	2	3	5	6	4	150
t17	7	1	2	3	5	6	4	210
t25	7	1	2	3	6	4	5	210
t39	7	1	2	3	6	4	5	150
t17	7	1	2	3	6	4	5	210
t25	7	1	2	3	6	5	4	210
t39	7	1	2	3	6	5	4	150
t17	7	1	2	3	6	5	4	210
t25	7	1	2	4	3	5	6	210
t39	7	1	2	4	3	5	6	150
t17	7	1	2	4	3	5	6	210
t25	7	1	2	4	3	6	5	210
t39	7	1	2	4	3	6	5	150
t17	7	1	2	4	3	6	5	210
t25	7	1	2	4	5	3	6	210
t39	7	1	2	4	5	3	6	150
t17	7	1	2	4	5	3	6	210
t25	7	1	2	4	5	6	3	210
t39	7	1	2	4	5	6	3	150
t17	7	1	2	4	5	6	3	210
t25	7	1	2	4	6	3	5	210
t39	7	1	2	4	6	3	5	150
t17	7	1	2	4	6	3	5	210
t25	7	1	2	4	6	5	3	210
t39	7	1	2	4	6	5	3	150
t17	7	1	2	4	6	5	3	210
t25	7	1	2	5	3	4	6	210
t39	7	1	2	5	3	4	6	150
t17	7	1	2	5	3	4	6	210
t25	7	1	2	5	3	6	4	210
t39	7	1	2	5	3	6	4	150
t17	7	1	2	5	3	6	4	210
t25	7	1	2	5	4	3	6	210
t39	7	1	2	5	4	3	6	150
t17	7	1	2	5	4	3	6	210
t25	7	1	2	5	4	6	3	210
t39	7	1	2	5	4	6	3	150
t17	7	1	2	5	4	6	3	210
t25	7	1	2	5	6	3	4	210
t39	7	1	2	5	6	3	4	150
t17	7	1	2	5	6	3	4	210
t25	7	1	2	5	6	4	3	210
t39	7	1	2	5	6	4	3	150
t17	7	1	2	5	6	4	3	210
t25	7	1	2	6	3	4	5	210
t39	7	1	2	6	3	4	5	110
t17	7	1	2	6	3	4	5	210
t25	7	1	2	6	3	5	4	210
t39	7	1	2	6	3	5	4	110
t17	7	1	2	6	3	5	4	210
t25	7	1	2	6	4	3	5	210
t39	7	1	2	6	4	3	5	110
t17	7	1	2	6	4	3	5	210
t25	7	1	2	6	4	5	3	210
t39	7	1	2	6	4	5	3	110
t17	7	1	2	6	4	5	3	210
t25	7	1	2	6	5	3	4	210
t39	7	1	2	6	5	3	4	110
t17	7	1	2	6	5	3	4	210
t25	7	1	2	6	5	4	3	210
t39	7	1	2	6	5	4	3	110
t17	7	1	2	6	5	4	3	210
t25	7	1	3	2	4	5	6	210
t39	7	1	3	2	4	5	6	150
t17	7	1	3	2	4	5	6	210
t25	7	1	3	2	4	6	5	210
t39	7	1	3	2	4	6	5	150
t17	7	1	3	2	4	6	5	210
t25	7	1	3	2	5	4	6	210
t39	7	1	3	2	5	4	6	150
t17	7	1	3	2	5	4	6	210
t25	7	1	3	2	5	6	4	210
t39	7	1	3	2	5	6	4	150
t17	7	1	3	2	5	6	4	210
t25	7	1	3	2	6	4	5	210
t39	7	1	3	2	6	4	5	150
t17	7	1	3	2	6	4	5	210
t25	7	1	3	2	6	5	4	210
t39	7	1	3	2	6	5	4	150
t17	7	1	3	2	6	5	4	210
t25	7	1	3	4	2	5	6	210
t39	7	1	3	4	2	5	6	150
t17	7	1	3	4	2	5	6	210
t25	7	1	3	4	2	6	5	210
t39	7	1	3	4	2	6	5	150
t17	7	1	3	4	2	6	5	210
t25	7	1	3	4	5	2	6	210
t39	7	1	3	4	5	2	6	150
t17	7	1	3	4	5	2	6	210
t25	7	1	3	4	5	6	2	210
t39	7	1	3	4	5	6	2	150
t17	7	1	3	4	5	6	2	210
t25	7	1	3	4	6	2	5	210
t39	7	1	3	4	6	2	5	150
t17	7	1	3	4	6	2	5	210
t25	7	1	3	4	6	5	2	210
t39	7	1	3	4	6	5	2	150
t17	7	1	3	4	6	5	2	210
t25	7	1	3	5	2	4	6	210
t39	7	1	3	5	2	4	6	150
t17	7	1	3	5	2	4	6	210
t25	7	1	3	5	2	6	4	210
t39	7	1	3	5	2	6	4	150
t17	7	1	3	5	2	6	4	210
t25	7	1	3	5	4	2	6	210
t39	7	1	3	5	4	2	6	150
t17	7	1	3	5	4	2	6	210
t25	7	1	3	5	4	6	2	210
t39	7	1	3	5	4	6	2	150
t17	7	1	3	5	4	6	2	210
t25	7	1	3	5	6	2	4	210
t39	7	1	3	5	6	2	4	150
t17	7	1	3	5	6	2	4	210
t25	7	1	3	5	6	4	2	210
t39	7	1	3	5	6	4	2	150
t17	7	1	3	5	6	4	2	210
t25	7	1	3	6	2	4	5	210
t39	7	1	3	6	2	4	5	110
t17	7	1	3	6	2	4	5	210
t25	7	1	3	6	2	5	4	210
t39	7	1	3	6	2	5	4	110
t17	7	1	3	6	2	5	4	210
t25	7	1	3	6	4	2	5	210
t39	7	1	3	6	4	2	5	110
t17	7	1	3	6	4	2	5	210
t25	7	1	3	6	4	5	2	210
t39	7	1	3	6	4	5	2	110
t17	7	1	3	6	4	5	2	210
t25	7	1	3	6	5	2	4	210
t39	7	1	3	6	5	2	4	110
t17	7	1	3	6	5	2	4	210
t25	7	1	3	6	5	4	2	210
t39	7	1	3	6	5	4	2	110
t17	7	1	3	6	5	4	2	210
t25	7	1	4	2	3	5	6	210
t39	7	1	4	2	3	5	6	150
t17	7	1	4	2	3	5	6	210
t25	7	1	4	2	3	6	5	210
t39	7	1	4	2	3	6	5	150
t17	7	1	4	2	3	6	5	210
t25	7	1	4	2	5	3	6	210
t39	7	1	4	2	5	3	6	150
t17	7	1	4	2	5	3	6	210
t25	7	1	4	2	5	6	3	210
t39	7	1	4	2	5	6	3	150
t17	7	1	4	2	5	6	3	210
t25	7	1	4	2	6	3	5	210
t39	7	1	4	2	6	3	5	150
t17	7	1	4	2	6	3	5	210
t25	7	1	4	2	6	5	3	210
t39	7	1	4	2	6	5	3	150
t17	7	1	4	2	6	5	3	210
t25	7	1	4	3	2	5	6	210
t39	7	1	4	3	2	5	6	150
t17	7	1	4	3	2	5	6	210
t25	7	1	4	3	2	6	5	210
t39	7	1	4	3	2	6	5	150
t17	7	1	4	3	2	6	5	210
t25	7	1	4	3	5	2	6	210
t39	7	1	4	3	5	2	6	150
t17	7	1	4	3	5	2	6	210
t25	7	1	4	3	5	6	2	210
t39	7	1	4	3	5	6	2	150
t17	7	1	4	3	5	6	2	210
t25	7	1	4	3	6	2	5	210
t39	7	1	4	3	6	2	5	150
t17	7	1	4	3	6	2	5	210
t25	7	1	4	3	6	5	2	210
t39	7	1	4	3	6	5	2	150
t17	7	1	4	3	6	5	2	210
t25	7	1	4	5	2	3	6	210
t39	7	1	4	5	2	3	6	150
t17	7	1	4	5	2	3	6	210
t25	7	1	4	5	2	6	3	210
t39	7	1	4	5	2	6	3	150
t17	7	1	4	5	2	6	3	210
t25	7	1	4	5	3	2	6	210
t39	7	1	4	5	3	2	6	150
t17	7	1	4	5	3	2	6	210
t25	7	1	4	5	3	6	2	210
t39	7	1	4	5	3	6	2	150
t17	7	1	4	5	3	6	2	210
t25	7	1	4	5	6	2	3	210
t39	7	1	4	5	6	2	3	150
t17	7	1	4	5	6	2	3	210
t25	7	1	4	5	6	3	2	210
t39	7	1	4	5	6	3	2	150
t17	7	1	4	5	6	3	2	210
t25	7	1	4	6	2	3	5	210
t39	7	1	4	6	2	3	5	110
t17	7	1	4	6	2	3	5	210
t25	7	1	4	6	2	5	3	210
t39	7	1	4	6	2	5	3	110
t17	7	1	4	6	2	5	3	210
t25	7	1	4	6	3	2	5	210
t39	7	1	4	6	3	2	5	110
t17	7	1	4	6	3	2	5	210
t25	7	1	4	6	3	5	2	210
t39	7	1	4	6	3	5	2	110
t17	7	1	4	6	3	5	2	210
t25	7	1	4	6	5	2	3	210
t39	7	1	4	6	5	2	3	110
t17	7	1	4	6	5	2	3	210
t25	7	1	4	6	5	3	2	210
t39	7	1	4	6	5	3	2	110
t17	7	1	4	6	5	3	2	210
t25	7	1	5	2	3	4	6	210
t39	7	1	5	2	3	4	6	150
t17	7	1	5	2	3	4	6	210
t25	7	1	5	2	3	6	4	210
t39	7	1	5	2	3	6	4	150
t17	7	1	5	2	3	6	4	210
t25	7	1	5	2	4	3	6	210
t39	7	1	5	2	4	3	6	150
t17	7	1	5	2	4	3	6	210
t25	7	1	5	2	4	6	3	210
t39	7	1	5	2	4	6	3	150
t17	7	1	5	2	4	6	3	210
t25	7	1	5	2	6	3	4	210
t39	7	1	5	2	6	3	4	150
