Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
2	15243	False	13	95	0	2	0	model-15243.graphml	SCHED	0.06470799400000082
2	15244	False	13	95	0	2	0	model-15244.graphml	SCHED	0.048071441999999465
2	15245	False	13	95	0	2	0	model-15245.graphml	SCHED	0.07282355399999929
2	15246	False	13	95	0	2	0	model-15246.graphml	SCHED	0.04784312199999974
2	15247	False	13	95	0	2	0	model-15247.graphml	SCHED	0.09493847999999971
2	15248	False	13	95	0	2	0	model-15248.graphml	SCHED	0.11485014900000046
2	15249	False	13	95	0	2	0	model-15249.graphml	SCHED	0.06628274999999917
2	15250	False	13	95	0	2	0	model-15250.graphml	SCHED	0.048701603999999676
2	15251	False	13	98	0	2	0	model-15251.graphml	SCHED	0.3306650760000007
2	15252	False	13	98	0	2	0	model-15252.graphml	SCHED	0.12633903399999724
2	15253	False	13	98	0	2	0	model-15253.graphml	SCHED	0.18051205300000106
2	15254	False	13	98	0	2	0	model-15254.graphml	SCHED	0.09528866999999863
2	15255	False	13	98	0	2	0	model-15255.graphml	SCHED	0.09907755800000118
2	15256	False	13	98	0	2	0	model-15256.graphml	SCHED	0.1430431679999984
2	15257	False	13	98	0	2	0	model-15257.graphml	SCHED	0.2516040110000013
2	15258	False	13	98	0	2	0	model-15258.graphml	SCHED	0.07344536099999743
2	15259	False	13	98	0	2	0	model-15259.graphml	SCHED	0.10670668400000238
2	15260	False	13	98	0	2	0	model-15260.graphml	SCHED	0.12624758400000147
1	15261	False	13	50	0	2	1	model-15261.graphml	SCHED	0.047130510999998876
1	15262	False	13	50	0	2	1	model-15262.graphml	SCHED	0.04780774099999974
1	15263	False	13	50	0	2	1	model-15263.graphml	SCHED	0.04724763199999771
1	15264	False	13	50	0	2	1	model-15264.graphml	SCHED	0.05690404499999957
1	15265	False	13	50	0	2	1	model-15265.graphml	SCHED	0.059407772000000136
1	15266	False	13	50	0	2	1	model-15266.graphml	SCHED	0.06188445299999756
1	15267	False	13	50	0	2	1	model-15267.graphml	SCHED	0.06884803699999864
1	15268	False	13	50	0	2	1	model-15268.graphml	SCHED	0.049596404999999066
1	15269	False	13	50	0	2	1	model-15269.graphml	SCHED	0.05147700700000257
1	15270	False	13	50	0	2	1	model-15270.graphml	SCHED	0.05119297299999914
1	15271	False	13	60	0	2	1	model-15271.graphml	SCHED	0.05106970499999974
1	15272	False	13	60	0	2	1	model-15272.graphml	SCHED	0.06884097000000011
1	15273	False	13	60	0	2	1	model-15273.graphml	SCHED	0.045962265
1	15274	False	13	60	0	2	1	model-15274.graphml	SCHED	0.05693037500000031
1	15275	False	13	60	0	2	1	model-15275.graphml	SCHED	0.04952513799999991
