Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	EMSOFT17
1	21284	False	9	50	2	2	2	model-21284.graphml	T8	2796
1	21285	False	9	50	2	2	2	model-21285.graphml	T8	2796
1	21286	False	9	50	2	2	2	model-21286.graphml	T17	2796
1	21287	False	9	50	2	2	2	model-21287.graphml	T8	2796
1	21288	False	9	50	2	2	2	model-21288.graphml	T8	2796
1	21289	False	9	50	2	2	2	model-21289.graphml	T8	2796
1	21290	False	9	50	2	2	2	model-21290.graphml	T8	2796
1	21291	False	9	60	2	2	2	model-21291.graphml	T8	3355
1	21292	False	9	60	2	2	2	model-21292.graphml	T17	3355
1	21293	False	9	60	2	2	2	model-21293.graphml	T8	3355
1	21294	False	9	60	2	2	2	model-21294.graphml	T8	3355
1	21295	False	9	60	2	2	2	model-21295.graphml	T17	3355
1	21296	False	9	60	2	2	2	model-21296.graphml	T8	3355
1	21297	False	9	60	2	2	2	model-21297.graphml	T8	3355
1	21298	False	9	60	2	2	2	model-21298.graphml	T8	3355
1	21299	False	9	60	2	2	2	model-21299.graphml	T8	3355
1	21300	False	9	60	2	2	2	model-21300.graphml	T8	3355
1	21301	False	9	70	2	2	2	model-21301.graphml	T17	3915
1	21302	False	9	70	2	2	2	model-21302.graphml	T8	3915
1	21303	False	9	70	2	2	2	model-21303.graphml	T8	3915
1	21304	False	9	70	2	2	2	model-21304.graphml	T8	3915
1	21305	False	9	70	2	2	2	model-21305.graphml	T8	3915
1	21306	False	9	70	2	2	2	model-21306.graphml	T8	3915
1	21307	False	9	70	2	2	2	model-21307.graphml	T17	3915
1	21308	False	9	70	2	2	2	model-21308.graphml	T17	3915
1	21309	False	9	70	2	2	2	model-21309.graphml	T8	3915
1	21310	False	9	70	2	2	2	model-21310.graphml	T8	3915
1	21311	False	9	80	2	2	2	model-21311.graphml	T8	4474
1	21312	False	9	80	2	2	2	model-21312.graphml	T8	4474
1	21313	False	9	80	2	2	2	model-21313.graphml	T8	4474
1	21314	False	9	80	2	2	2	model-21314.graphml	T17	4474
1	21315	False	9	80	2	2	2	model-21315.graphml	T8	4474
1	21316	False	9	80	2	2	2	model-21316.graphml	T8	4474
1	21317	False	9	80	2	2	2	model-21317.graphml	T8	4474
1	21318	False	9	80	2	2	2	model-21318.graphml	T8	4474
1	21319	False	9	80	2	2	2	model-21319.graphml	T8	4474
1	21320	False	9	80	2	2	2	model-21320.graphml	T17	4474
1	21321	False	9	90	2	2	2	model-21321.graphml	T8	5637
1	21322	False	9	90	2	2	2	model-21322.graphml	T8	5637
1	21323	False	9	90	2	2	2	model-21323.graphml	T17	7271
1	21324	False	9	90	2	2	2	model-21324.graphml	T17	7271
1	21325	False	9	90	2	2	2	model-21325.graphml	T17	7271
1	21326	False	9	90	2	2	2	model-21326.graphml	T17	7271
1	21327	False	9	90	2	2	2	model-21327.graphml	T8	5637
1	21328	False	9	90	2	2	2	model-21328.graphml	T17	7271
1	21329	False	9	90	2	2	2	model-21329.graphml	T17	7271
1	21330	False	9	90	2	2	2	model-21330.graphml	T17	7271
1	21331	False	9	95	2	2	2	model-21331.graphml	T17	7675
1	21332	False	9	95	2	2	2	model-21332.graphml	T17	7675
1	21333	False	9	95	2	2	2	model-21333.graphml	T8	6810
1	21334	False	9	95	2	2	2	model-21334.graphml	T17	7675
1	21335	False	9	95	2	2	2	model-21335.graphml	T8	6810
1	21336	False	9	95	2	2	2	model-21336.graphml	T17	7675
1	21337	False	9	95	2	2	2	model-21337.graphml	T8	6810
1	21338	False	9	95	2	2	2	model-21338.graphml	T17	7675
1	21339	False	9	95	2	2	2	model-21339.graphml	T8	6810
1	21340	False	9	95	2	2	2	model-21340.graphml	T17	7675
1	21341	False	9	98	2	2	2	model-21341.graphml	T8	7983
1	21342	False	9	98	2	2	2	model-21342.graphml	T8	7983
1	21343	False	9	98	2	2	2	model-21343.graphml	T8	7983
1	21344	False	9	98	2	2	2	model-21344.graphml	T17	8021
1	21345	False	9	98	2	2	2	model-21345.graphml	T8	7983
1	21346	False	9	98	2	2	2	model-21346.graphml	T17	8021
1	21347	False	9	98	2	2	2	model-21347.graphml	T17	8021
1	21348	False	9	98	2	2	2	model-21348.graphml	T8	7983
1	21349	False	9	98	2	2	2	model-21349.graphml	T8	7983
1	21350	False	9	98	2	2	2	model-21350.graphml	T8	7983
2	21351	False	9	50	2	2	2	model-21351.graphml	T13	4170
2	21352	False	9	50	2	2	2	model-21352.graphml	T13	4170
2	21353	False	9	50	2	2	2	model-21353.graphml	T13	4170
2	21354	False	9	50	2	2	2	model-21354.graphml	T13	4170
2	21355	False	9	50	2	2	2	model-21355.graphml	T8	4170
2	21356	False	9	50	2	2	2	model-21356.graphml	T8	4170
2	21357	False	9	50	2	2	2	model-21357.graphml	T8	4170
2	21358	False	9	50	2	2	2	model-21358.graphml	T8	4170
2	21359	False	9	50	2	2	2	model-21359.graphml	T13	4170
2	21360	False	9	50	2	2	2	model-21360.graphml	T8	4170
2	21361	False	9	60	2	2	2	model-21361.graphml	T13	5004
2	21362	False	9	60	2	2	2	model-21362.graphml	T13	5004
2	21363	False	9	60	2	2	2	model-21363.graphml	T13	5004
2	21364	False	9	60	2	2	2	model-21364.graphml	T8	5004
2	21365	False	9	60	2	2	2	model-21365.graphml	T8	5004
2	21366	False	9	60	2	2	2	model-21366.graphml	T13	5004
2	21367	False	9	60	2	2	2	model-21367.graphml	T13	5004
2	21368	False	9	60	2	2	2	model-21368.graphml	T8	5004
2	21369	False	9	60	2	2	2	model-21369.graphml	T13	5004
2	21370	False	9	60	2	2	2	model-21370.graphml	T13	5004
2	21371	False	9	70	2	2	2	model-21371.graphml	T8	5838
2	21372	False	9	70	2	2	2	model-21372.graphml	T13	5838
2	21373	False	9	70	2	2	2	model-21373.graphml	T13	5838
2	21374	False	9	70	2	2	2	model-21374.graphml	T8	5838
2	21375	False	9	70	2	2	2	model-21375.graphml	T13	5838
2	21376	False	9	70	2	2	2	model-21376.graphml	T8	5838
2	21377	False	9	70	2	2	2	model-21377.graphml	T8	5838
2	21378	False	9	70	2	2	2	model-21378.graphml	T13	5838
2	21379	False	9	70	2	2	2	model-21379.graphml	T8	5838
2	21380	False	9	70	2	2	2	model-21380.graphml	T13	5838
2	21381	False	9	80	2	2	2	model-21381.graphml	T8	6672
2	21382	False	9	80	2	2	2	model-21382.graphml	T8	6672
2	21383	False	9	80	2	2	2	model-21383.graphml	T8	6672
2	21384	False	9	80	2	2	2	model-21384.graphml	T13	6672
2	21385	False	9	80	2	2	2	model-21385.graphml	T8	6672
2	21386	False	9	80	2	2	2	model-21386.graphml	T13	6672
2	21387	False	9	80	2	2	2	model-21387.graphml	T13	6672
2	21388	False	9	80	2	2	2	model-21388.graphml	T13	6672
2	21389	False	9	80	2	2	2	model-21389.graphml	T13	6672
2	21390	False	9	80	2	2	2	model-21390.graphml	T8	6672
2	21391	False	9	90	2	2	2	model-21391.graphml	T13	7506
2	21392	False	9	90	2	2	2	model-21392.graphml	T13	7506
2	21393	False	9	90	2	2	2	model-21393.graphml	T8	7506
2	21394	False	9	90	2	2	2	model-21394.graphml	T13	7506
2	21395	False	9	90	2	2	2	model-21395.graphml	T8	7506
2	21396	False	9	90	2	2	2	model-21396.graphml	T8	7506
2	21397	False	9	90	2	2	2	model-21397.graphml	T13	7506
2	21398	False	9	90	2	2	2	model-21398.graphml	T8	7506
2	21399	False	9	90	2	2	2	model-21399.graphml	T8	7506
2	21400	False	9	90	2	2	2	model-21400.graphml	T8	7506
2	21401	False	9	95	2	2	2	model-21401.graphml	T8	13021
2	21402	False	9	95	2	2	2	model-21402.graphml	T13	13021
2	21403	False	9	95	2	2	2	model-21403.graphml	T13	13021
2	21404	False	9	95	2	2	2	model-21404.graphml	T13	13021
2	21405	False	9	95	2	2	2	model-21405.graphml	T13	13021
2	21406	False	9	95	2	2	2	model-21406.graphml	T8	13021
2	21407	False	9	95	2	2	2	model-21407.graphml	T8	13021
2	21408	False	9	95	2	2	2	model-21408.graphml	T13	13021
2	21409	False	9	95	2	2	2	model-21409.graphml	T13	13021
2	21410	False	9	95	2	2	2	model-21410.graphml	T13	13021
2	21411	False	9	98	2	2	2	model-21411.graphml	T8	14089
2	21412	False	9	98	2	2	2	model-21412.graphml	T13	14089
2	21413	False	9	98	2	2	2	model-21413.graphml	T8	14089
2	21414	False	9	98	2	2	2	model-21414.graphml	T13	14089
2	21415	False	9	98	2	2	2	model-21415.graphml	T8	14089
2	21416	False	9	98	2	2	2	model-21416.graphml	T13	14089
2	21417	False	9	98	2	2	2	model-21417.graphml	T13	14089
2	21418	False	9	98	2	2	2	model-21418.graphml	T8	14089
2	21419	False	9	98	2	2	2	model-21419.graphml	T8	14089
2	21420	False	9	98	2	2	2	model-21420.graphml	T8	14089
1	21421	False	9	50	0	4	0	model-21421.graphml	T17	3074
1	21422	False	9	50	0	4	0	model-21422.graphml	T26	3034
1	21423	False	9	50	0	4	0	model-21423.graphml	T17	3215
1	21424	False	9	50	0	4	0	model-21424.graphml	T26	3109
1	21425	False	9	50	0	4	0	model-21425.graphml	T17	3326
1	21426	False	9	50	0	4	0	model-21426.graphml	T8	2910
1	21427	False	9	50	0	4	0	model-21427.graphml	T26	3126
1	21428	False	9	50	0	4	0	model-21428.graphml	T17	3038
1	21429	False	9	50	0	4	0	model-21429.graphml	T26	2702
1	21430	False	9	50	0	4	0	model-21430.graphml	T26	2857
1	21431	False	9	60	0	4	0	model-21431.graphml	T17	3878
1	21432	False	9	60	0	4	0	model-21432.graphml	T26	4198
1	21433	False	9	60	0	4	0	model-21433.graphml	T26	4044
1	21434	False	9	60	0	4	0	model-21434.graphml	T8	4043
1	21435	False	9	60	0	4	0	model-21435.graphml	T17	3349
1	21436	False	9	60	0	4	0	model-21436.graphml	T26	4092
1	21437	False	9	60	0	4	0	model-21437.graphml	T8	3918
1	21438	False	9	60	0	4	0	model-21438.graphml	T8	4256
1	21439	False	9	60	0	4	0	model-21439.graphml	T8	3506
1	21440	False	9	60	0	4	0	model-21440.graphml	T17	3510
1	21441	False	9	70	0	4	0	model-21441.graphml	T35	4969
1	21442	False	9	70	0	4	0	model-21442.graphml	T8	4969
1	21443	False	9	70	0	4	0	model-21443.graphml	T17	3772
1	21444	False	9	70	0	4	0	model-21444.graphml	T35	4969
1	21445	False	9	70	0	4	0	model-21445.graphml	T17	4969
1	21446	False	9	70	0	4	0	model-21446.graphml	T35	4371
1	21447	False	9	70	0	4	0	model-21447.graphml	T17	4617
1	21448	False	9	70	0	4	0	model-21448.graphml	T8	4459
1	21449	False	9	70	0	4	0	model-21449.graphml	T8	4821
1	21450	False	9	70	0	4	0	model-21450.graphml	T26	4778
1	21451	False	9	80	0	4	0	model-21451.graphml	T17	11568
1	21452	False	9	80	0	4	0	model-21452.graphml	T26	4282
1	21453	False	9	80	0	4	0	model-21453.graphml	T17	11568
1	21454	False	9	80	0	4	0	model-21454.graphml	T35	11540
1	21455	False	9	80	0	4	0	model-21455.graphml	T26	4605
1	21456	False	9	80	0	4	0	model-21456.graphml	T17	11568
1	21457	False	9	80	0	4	0	model-21457.graphml	T35	4145
1	21458	False	9	80	0	4	0	model-21458.graphml	T26	4455
1	21459	False	9	80	0	4	0	model-21459.graphml	T35	5630
1	21460	False	9	80	0	4	0	model-21460.graphml	T8	5722
1	21461	False	9	90	0	4	0	model-21461.graphml	T17	11389
1	21462	False	9	90	0	4	0	model-21462.graphml	T8	5540
1	21463	False	9	90	0	4	0	model-21463.graphml	T17	4996
1	21464	False	9	90	0	4	0	model-21464.graphml	T8	6790
1	21465	False	9	90	0	4	0	model-21465.graphml	T8	6627
1	21466	False	9	90	0	4	0	model-21466.graphml	T8	21743
1	21467	False	9	90	0	4	0	model-21467.graphml	T35	10941
1	21468	False	9	90	0	4	0	model-21468.graphml	T35	17141
1	21469	False	9	90	0	4	0	model-21469.graphml	T8	21743
1	21470	False	9	90	0	4	0	model-21470.graphml	T8	21743
1	21471	False	9	95	0	4	0	model-21471.graphml	T17	34337
1	21472	False	9	95	0	4	0	model-21472.graphml	T8	11427
1	21473	False	9	95	0	4	0	model-21473.graphml	T8	5753
1	21474	False	9	95	0	4	0	model-21474.graphml	T8	6823
1	21475	False	9	95	0	4	0	model-21475.graphml	T26	6689
1	21476	False	9	95	0	4	0	model-21476.graphml	T17	11421
1	21477	False	9	95	0	4	0	model-21477.graphml	T35	11074
1	21478	False	9	95	0	4	0	model-21478.graphml	T17	9472
1	21479	False	9	95	0	4	0	model-21479.graphml	T26	34303
1	21480	False	9	95	0	4	0	model-21480.graphml	T26	24386
1	21481	False	9	98	0	4	0	model-21481.graphml	T26	39668
1	21482	False	9	98	0	4	0	model-21482.graphml	T17	11722
1	21483	False	9	98	0	4	0	model-21483.graphml	T17	21868
1	21484	False	9	98	0	4	0	model-21484.graphml	T26	10036
1	21485	False	9	98	0	4	0	model-21485.graphml	T35	43071
1	21486	False	9	98	0	4	0	model-21486.graphml	T35	14215
1	21487	False	9	98	0	4	0	model-21487.graphml	T8	13497
1	21488	False	9	98	0	4	0	model-21488.graphml	T26	34332
1	21489	False	9	98	0	4	0	model-21489.graphml	T8	5052
1	21490	False	9	98	0	4	0	model-21490.graphml	T17	37586
2	21491	False	9	50	0	4	0	model-21491.graphml	T24	2066
2	21492	False	9	50	0	4	0	model-21492.graphml	T8	2162
2	21493	False	9	50	0	4	0	model-21493.graphml	T24	2022
2	21494	False	9	50	0	4	0	model-21494.graphml	T24	1838
2	21495	False	9	50	0	4	0	model-21495.graphml	T15	1786
2	21496	False	9	50	0	4	0	model-21496.graphml	T15	2162
2	21497	False	9	50	0	4	0	model-21497.graphml	T15	2074
2	21498	False	9	50	0	4	0	model-21498.graphml	T24	2066
2	21499	False	9	50	0	4	0	model-21499.graphml	T8	1698
2	21500	False	9	50	0	4	0	model-21500.graphml	T8	2118
2	21501	False	9	60	0	4	0	model-21501.graphml	T24	2196
2	21502	False	9	60	0	4	0	model-21502.graphml	T29	1683
2	21503	False	9	60	0	4	0	model-21503.graphml	T29	3175
2	21504	False	9	60	0	4	0	model-21504.graphml	T24	2143
2	21505	False	9	60	0	4	0	model-21505.graphml	T24	3290
2	21506	False	9	60	0	4	0	model-21506.graphml	T8	2539
2	21507	False	9	60	0	4	0	model-21507.graphml	T15	2143
2	21508	False	9	60	0	4	0	model-21508.graphml	T29	3290
2	21509	False	9	60	0	4	0	model-21509.graphml	T24	3175
2	21510	False	9	60	0	4	0	model-21510.graphml	T29	3290
2	21511	False	9	70	0	4	0	model-21511.graphml	T24	3313
2	21512	False	9	70	0	4	0	model-21512.graphml	T29	3562
2	21513	False	9	70	0	4	0	model-21513.graphml	T29	3036
2	21514	False	9	70	0	4	0	model-21514.graphml	T8	3901
2	21515	False	9	70	0	4	0	model-21515.graphml	T29	3839
2	21516	False	9	70	0	4	0	model-21516.graphml	T15	3581
2	21517	False	9	70	0	4	0	model-21517.graphml	T29	3395
2	21518	False	9	70	0	4	0	model-21518.graphml	T24	2027
2	21519	False	9	70	0	4	0	model-21519.graphml	T15	3457
2	21520	False	9	70	0	4	0	model-21520.graphml	T8	2835
2	21521	False	9	80	0	4	0	model-21521.graphml	T15	3007
2	21522	False	9	80	0	4	0	model-21522.graphml	T8	4457
2	21523	False	9	80	0	4	0	model-21523.graphml	T29	3927
2	21524	False	9	80	0	4	0	model-21524.graphml	T24	4386
2	21525	False	9	80	0	4	0	model-21525.graphml	T8	3392
2	21526	False	9	80	0	4	0	model-21526.graphml	T8	4244
2	21527	False	9	80	0	4	0	model-21527.graphml	T29	4386
2	21528	False	9	80	0	4	0	model-21528.graphml	T8	4162
2	21529	False	9	80	0	4	0	model-21529.graphml	T15	4102
2	21530	False	9	80	0	4	0	model-21530.graphml	T24	3914
2	21531	False	9	90	0	4	0	model-21531.graphml	T8	3734
2	21532	False	9	90	0	4	0	model-21532.graphml	T15	4281
2	21533	False	9	90	0	4	0	model-21533.graphml	T15	3721
2	21534	False	9	90	0	4	0	model-21534.graphml	T15	3894
2	21535	False	9	90	0	4	0	model-21535.graphml	T15	10978
2	21536	False	9	90	0	4	0	model-21536.graphml	T15	3475
2	21537	False	9	90	0	4	0	model-21537.graphml	T15	10978
2	21538	False	9	90	0	4	0	model-21538.graphml	T15	4361
2	21539	False	9	90	0	4	0	model-21539.graphml	T24	10831
2	21540	False	9	90	0	4	0	model-21540.graphml	T15	3395
2	21541	False	9	95	0	4	0	model-21541.graphml	T8	11592
2	21542	False	9	95	0	4	0	model-21542.graphml	T29	11074
2	21543	False	9	95	0	4	0	model-21543.graphml	T8	4020
2	21544	False	9	95	0	4	0	model-21544.graphml	T24	4300
2	21545	False	9	95	0	4	0	model-21545.graphml	T29	8880
2	21546	False	9	95	0	4	0	model-21546.graphml	T8	4034
2	21547	False	9	95	0	4	0	model-21547.graphml	T29	9062
2	21548	False	9	95	0	4	0	model-21548.graphml	T8	4118
2	21549	False	9	95	0	4	0	model-21549.graphml	T24	11438
2	21550	False	9	95	0	4	0	model-21550.graphml	T15	4440
2	21551	False	9	98	0	4	0	model-21551.graphml	T29	6517
2	21552	False	9	98	0	4	0	model-21552.graphml	T24	4180
2	21553	False	9	98	0	4	0	model-21553.graphml	T8	9606
2	21554	False	9	98	0	4	0	model-21554.graphml	T8	18370
2	21555	False	9	98	0	4	0	model-21555.graphml	T29	4375
2	21556	False	9	98	0	4	0	model-21556.graphml	T29	18931
2	21557	False	9	98	0	4	0	model-21557.graphml	T24	9112
2	21558	False	9	98	0	4	0	model-21558.graphml	T15	18370
2	21559	False	9	98	0	4	0	model-21559.graphml	T15	3867
2	21560	False	9	98	0	4	0	model-21560.graphml	T15	9230
3	21561	False	9	50	0	4	0	model-21561.graphml	T21	2055
3	21562	False	9	50	0	4	0	model-21562.graphml	T21	2101
3	21563	False	9	50	0	4	0	model-21563.graphml	T10	2101
3	21564	False	9	50	0	4	0	model-21564.graphml	T22	1827
3	21565	False	9	50	0	4	0	model-21565.graphml	T8	2101
3	21566	False	9	50	0	4	0	model-21566.graphml	T21	2055
3	21567	False	9	50	0	4	0	model-21567.graphml	T12	1507
3	21568	False	9	50	0	4	0	model-21568.graphml	T10	2101
3	21569	False	9	50	0	4	0	model-21569.graphml	T23	2101
3	21570	False	9	50	0	4	0	model-21570.graphml	T22	1783
3	21571	False	9	60	0	4	0	model-21571.graphml	T23	3245
3	21572	False	9	60	0	4	0	model-21572.graphml	T12	3190
3	21573	False	9	60	0	4	0	model-21573.graphml	T22	2406
3	21574	False	9	60	0	4	0	model-21574.graphml	T23	3245
3	21575	False	9	60	0	4	0	model-21575.graphml	T23	2406
3	21576	False	9	60	0	4	0	model-21576.graphml	T23	3245
3	21577	False	9	60	0	4	0	model-21577.graphml	T23	2640
3	21578	False	9	60	0	4	0	model-21578.graphml	T8	2087
3	21579	False	9	60	0	4	0	model-21579.graphml	T22	1757
3	21580	False	9	60	0	4	0	model-21580.graphml	T23	2298
3	21581	False	9	70	0	4	0	model-21581.graphml	T8	3530
3	21582	False	9	70	0	4	0	model-21582.graphml	T12	3083
3	21583	False	9	70	0	4	0	model-21583.graphml	T10	3530
3	21584	False	9	70	0	4	0	model-21584.graphml	T8	3339
3	21585	False	9	70	0	4	0	model-21585.graphml	T21	3466
3	21586	False	9	70	0	4	0	model-21586.graphml	T8	1797
3	21587	False	9	70	0	4	0	model-21587.graphml	T21	3785
3	21588	False	9	70	0	4	0	model-21588.graphml	T22	2614
3	21589	False	9	70	0	4	0	model-21589.graphml	T22	2550
3	21590	False	9	70	0	4	0	model-21590.graphml	T10	3721
3	21591	False	9	80	0	4	0	model-21591.graphml	T21	4325
3	21592	False	9	80	0	4	0	model-21592.graphml	T10	4251
3	21593	False	9	80	0	4	0	model-21593.graphml	T22	3511
3	21594	False	9	80	0	4	0	model-21594.graphml	T10	4033
3	21595	False	9	80	0	4	0	model-21595.graphml	T23	4177
3	21596	False	9	80	0	4	0	model-21596.graphml	T21	4107
3	21597	False	9	80	0	4	0	model-21597.graphml	T23	3437
3	21598	False	9	80	0	4	0	model-21598.graphml	T22	4177
3	21599	False	9	80	0	4	0	model-21599.graphml	T10	4033
3	21600	False	9	80	0	4	0	model-21600.graphml	T22	3071
3	21601	False	9	90	0	4	0	model-21601.graphml	T10	3707
3	21602	False	9	90	0	4	0	model-21602.graphml	T10	2059
3	21603	False	9	90	0	4	0	model-21603.graphml	T21	8999
3	21604	False	9	90	0	4	0	model-21604.graphml	T22	4037
3	21605	False	9	90	0	4	0	model-21605.graphml	T10	10485
3	21606	False	9	90	0	4	0	model-21606.graphml	T8	3310
3	21607	False	9	90	0	4	0	model-21607.graphml	T12	4294
3	21608	False	9	90	0	4	0	model-21608.graphml	T21	4120
3	21609	False	9	90	0	4	0	model-21609.graphml	T8	10485
3	21610	False	9	90	0	4	0	model-21610.graphml	T22	8908
3	21611	False	9	95	0	4	0	model-21611.graphml	T8	4273
3	21612	False	9	95	0	4	0	model-21612.graphml	T12	11069
3	21613	False	9	95	0	4	0	model-21613.graphml	T8	11069
3	21614	False	9	95	0	4	0	model-21614.graphml	T23	11158
3	21615	False	9	95	0	4	0	model-21615.graphml	T22	4267
3	21616	False	9	95	0	4	0	model-21616.graphml	T12	11069
3	21617	False	9	95	0	4	0	model-21617.graphml	T10	11069
3	21618	False	9	95	0	4	0	model-21618.graphml	T12	3753
3	21619	False	9	95	0	4	0	model-21619.graphml	T12	9317
3	21620	False	9	95	0	4	0	model-21620.graphml	T22	11158
3	21621	False	9	98	0	4	0	model-21621.graphml	T21	17611
3	21622	False	9	98	0	4	0	model-21622.graphml	T8	4141
3	21623	False	9	98	0	4	0	model-21623.graphml	T21	4129
3	21624	False	9	98	0	4	0	model-21624.graphml	T10	18345
3	21625	False	9	98	0	4	0	model-21625.graphml	T23	17611
3	21626	False	9	98	0	4	0	model-21626.graphml	T23	4309
3	21627	False	9	98	0	4	0	model-21627.graphml	T8	10883
3	21628	False	9	98	0	4	0	model-21628.graphml	T12	4404
3	21629	False	9	98	0	4	0	model-21629.graphml	T22	17611
3	21630	False	9	98	0	4	0	model-21630.graphml	T22	17611
1	21631	False	9	50	0	4	1	model-21631.graphml	T17	4024
1	21632	False	9	50	0	4	1	model-21632.graphml	T26	4024
1	21633	False	9	50	0	4	1	model-21633.graphml	T17	4024
1	21634	False	9	50	0	4	1	model-21634.graphml	T8	3971
1	21635	False	9	50	0	4	1	model-21635.graphml	T26	3408
1	21636	False	9	50	0	4	1	model-21636.graphml	T17	3362
1	21637	False	9	50	0	4	1	model-21637.graphml	T8	3971
1	21638	False	9	50	0	4	1	model-21638.graphml	T8	3415
1	21639	False	9	50	0	4	1	model-21639.graphml	T26	4024
1	21640	False	9	50	0	4	1	model-21640.graphml	T35	4024
1	21641	False	9	60	0	4	1	model-21641.graphml	T26	5621
1	21642	False	9	60	0	4	1	model-21642.graphml	T8	5558
1	21643	False	9	60	0	4	1	model-21643.graphml	T17	5534
1	21644	False	9	60	0	4	1	model-21644.graphml	T35	5621
1	21645	False	9	60	0	4	1	model-21645.graphml	T35	4743
1	21646	False	9	60	0	4	1	model-21646.graphml	T35	4184
1	21647	False	9	60	0	4	1	model-21647.graphml	T8	5558
1	21648	False	9	60	0	4	1	model-21648.graphml	T35	4044
1	21649	False	9	60	0	4	1	model-21649.graphml	T26	5621
1	21650	False	9	60	0	4	1	model-21650.graphml	T35	5621
1	21651	False	9	70	0	4	1	model-21651.graphml	T17	6455
1	21652	False	9	70	0	4	1	model-21652.graphml	T8	5485
1	21653	False	9	70	0	4	1	model-21653.graphml	T26	6365
1	21654	False	9	70	0	4	1	model-21654.graphml	T26	6557
1	21655	False	9	70	0	4	1	model-21655.graphml	T17	6455
1	21656	False	9	70	0	4	1	model-21656.graphml	T35	6557
1	21657	False	9	70	0	4	1	model-21657.graphml	T8	6483
1	21658	False	9	70	0	4	1	model-21658.graphml	T17	5789
1	21659	False	9	70	0	4	1	model-21659.graphml	T8	6483
1	21660	False	9	70	0	4	1	model-21660.graphml	T35	6557
1	21661	False	9	80	0	4	1	model-21661.graphml	T8	8091
1	21662	False	9	80	0	4	1	model-21662.graphml	T17	8144
1	21663	False	9	80	0	4	1	model-21663.graphml	T35	7286
1	21664	False	9	80	0	4	1	model-21664.graphml	T26	8261
1	21665	False	9	80	0	4	1	model-21665.graphml	T17	6659
1	21666	False	9	80	0	4	1	model-21666.graphml	T8	7201
1	21667	False	9	80	0	4	1	model-21667.graphml	T35	8261
1	21668	False	9	80	0	4	1	model-21668.graphml	T26	7052
1	21669	False	9	80	0	4	1	model-21669.graphml	T26	8261
1	21670	False	9	80	0	4	1	model-21670.graphml	T17	8144
1	21671	False	9	90	0	4	1	model-21671.graphml	T17	17334
1	21672	False	9	90	0	4	1	model-21672.graphml	T17	14714
1	21673	False	9	90	0	4	1	model-21673.graphml	T35	17481
1	21674	False	9	90	0	4	1	model-21674.graphml	T35	17481
1	21675	False	9	90	0	4	1	model-21675.graphml	T17	17334
1	21676	False	9	90	0	4	1	model-21676.graphml	T8	9680
1	21677	False	9	90	0	4	1	model-21677.graphml	T8	17347
1	21678	False	9	90	0	4	1	model-21678.graphml	T26	6961
1	21679	False	9	90	0	4	1	model-21679.graphml	T17	12940
1	21680	False	9	90	0	4	1	model-21680.graphml	T35	17481
1	21681	False	9	95	0	4	1	model-21681.graphml	T35	26747
1	21682	False	9	95	0	4	1	model-21682.graphml	T26	27214
1	21683	False	9	95	0	4	1	model-21683.graphml	T26	27214
1	21684	False	9	95	0	4	1	model-21684.graphml	T26	27214
1	21685	False	9	95	0	4	1	model-21685.graphml	T8	28165
1	21686	False	9	95	0	4	1	model-21686.graphml	T26	27214
1	21687	False	9	95	0	4	1	model-21687.graphml	T35	26747
1	21688	False	9	95	0	4	1	model-21688.graphml	T17	30721
1	21689	False	9	95	0	4	1	model-21689.graphml	T17	8313
1	21690	False	9	95	0	4	1	model-21690.graphml	T35	26747
1	21691	False	9	98	0	4	1	model-21691.graphml	T35	49406
1	21692	False	9	98	0	4	1	model-21692.graphml	T17	49200
1	21693	False	9	98	0	4	1	model-21693.graphml	T8	25282
1	21694	False	9	98	0	4	1	model-21694.graphml	T17	7717
1	21695	False	9	98	0	4	1	model-21695.graphml	T8	49575
1	21696	False	9	98	0	4	1	model-21696.graphml	T35	49406
1	21697	False	9	98	0	4	1	model-21697.graphml	T17	49200
1	21698	False	9	98	0	4	1	model-21698.graphml	T17	49200
1	21699	False	9	98	0	4	1	model-21699.graphml	T17	49200
1	21700	False	9	98	0	4	1	model-21700.graphml	T26	56064
2	21701	False	9	50	0	4	1	model-21701.graphml	T13	1215
2	21702	False	9	50	0	4	1	model-21702.graphml	T8	1479
2	21703	False	9	50	0	4	1	model-21703.graphml	T8	1311
2	21704	False	9	50	0	4	1	model-21704.graphml	T8	1479
2	21705	False	9	50	0	4	1	model-21705.graphml	T22	1455
2	21706	False	9	50	0	4	1	model-21706.graphml	T22	1455
2	21707	False	9	50	0	4	1	model-21707.graphml	T24	1455
2	21708	False	9	50	0	4	1	model-21708.graphml	T8	1479
2	21709	False	9	50	0	4	1	model-21709.graphml	T8	1479
2	21710	False	9	50	0	4	1	model-21710.graphml	T24	1455
2	21711	False	9	60	0	4	1	model-21711.graphml	T22	1746
2	21712	False	9	60	0	4	1	model-21712.graphml	T13	1775
2	21713	False	9	60	0	4	1	model-21713.graphml	T13	1775
2	21714	False	9	60	0	4	1	model-21714.graphml	T8	1775
2	21715	False	9	60	0	4	1	model-21715.graphml	T24	1746
2	21716	False	9	60	0	4	1	model-21716.graphml	T8	1775
2	21717	False	9	60	0	4	1	model-21717.graphml	T13	1775
2	21718	False	9	60	0	4	1	model-21718.graphml	T8	1775
2	21719	False	9	60	0	4	1	model-21719.graphml	T13	1775
