Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
2	136	True	13	98	0	2	0	model-136.graphml	UNSCHED	0.2350295810000489
2	137	True	13	98	0	2	0	model-137.graphml	UNSCHED	0.18270330900008958
2	138	True	13	98	0	2	0	model-138.graphml	UNSCHED	0.7569168549999858
2	139	True	13	98	0	2	0	model-139.graphml	UNSCHED	0.34658508000006805
2	140	True	13	98	0	2	0	model-140.graphml	UNSCHED	0.2269930250000698
1	141	True	13	50	0	2	1	model-141.graphml	UNSCHED	11.290719093000007
1	142	True	13	50	0	2	1	model-142.graphml	UNSCHED	15.078548720999947
1	143	True	13	50	0	2	1	model-143.graphml	UNSCHED	13.130938312000012
1	144	True	13	50	0	2	1	model-144.graphml	UNSCHED	10.037005117000035
1	145	True	13	50	0	2	1	model-145.graphml	UNSCHED	9.913871922999988
1	146	True	13	50	0	2	1	model-146.graphml	UNSCHED	13.647734711999988
1	147	True	13	50	0	2	1	model-147.graphml	UNSCHED	7.27706784999998
1	148	True	13	50	0	2	1	model-148.graphml	UNSCHED	6.36409025699993
1	149	True	13	50	0	2	1	model-149.graphml	UNSCHED	17.53629653500002
1	150	True	13	50	0	2	1	model-150.graphml	UNSCHED	3.0888069919999452
1	151	True	13	60	0	2	1	model-151.graphml	UNSCHED	2.0433052660000612
1	152	True	13	60	0	2	1	model-152.graphml	UNSCHED	13.917365959999984
1	153	True	13	60	0	2	1	model-153.graphml	UNSCHED	6.958600645999923
1	154	True	13	60	0	2	1	model-154.graphml	UNSCHED	12.04082836200007
1	155	True	13	60	0	2	1	model-155.graphml	UNSCHED	2.2440812290000167
1	156	True	13	60	0	2	1	model-156.graphml	UNSCHED	8.213135904000069
1	157	True	13	60	0	2	1	model-157.graphml	UNSCHED	4.485945732000005
1	158	True	13	60	0	2	1	model-158.graphml	UNSCHED	4.09580413599997
1	159	True	13	60	0	2	1	model-159.graphml	UNSCHED	2.321947958999999
1	160	True	13	60	0	2	1	model-160.graphml	UNSCHED	4.19460152399995
1	161	True	13	70	0	2	1	model-161.graphml	UNSCHED	3.4385145590000548
1	162	True	13	70	0	2	1	model-162.graphml	UNSCHED	5.429003427999987
1	163	True	13	70	0	2	1	model-163.graphml	UNSCHED	1.287017371999923
1	164	True	13	70	0	2	1	model-164.graphml	UNSCHED	0.8847855120000077
1	165	True	13	70	0	2	1	model-165.graphml	UNSCHED	7.700219754000045
1	166	True	13	70	0	2	1	model-166.graphml	UNSCHED	9.066060487999948
1	167	True	13	70	0	2	1	model-167.graphml	UNSCHED	1.7827470559999483
1	168	True	13	70	0	2	1	model-168.graphml	UNSCHED	3.5537167349999663
1	169	True	13	70	0	2	1	model-169.graphml	UNSCHED	3.6611562000000504
1	170	True	13	70	0	2	1	model-170.graphml	UNSCHED	11.042070499000033
1	171	True	13	80	0	2	1	model-171.graphml	UNSCHED	2.4996336049999854
1	172	True	13	80	0	2	1	model-172.graphml	UNSCHED	2.2843633240000827
1	173	True	13	80	0	2	1	model-173.graphml	UNSCHED	3.757618633999982
1	174	True	13	80	0	2	1	model-174.graphml	UNSCHED	2.46808661700004
1	175	True	13	80	0	2	1	model-175.graphml	UNSCHED	0.9590103099999396
1	176	True	13	80	0	2	1	model-176.graphml	UNSCHED	0.7998445890000312
1	177	True	13	80	0	2	1	model-177.graphml	UNSCHED	1.065686193999909
1	178	True	13	80	0	2	1	model-178.graphml	UNSCHED	0.48568957099996624
1	179	True	13	80	0	2	1	model-179.graphml	UNSCHED	11.880022484000051
1	180	True	13	80	0	2	1	model-180.graphml	UNSCHED	0.489921306000042
