Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
1	562	True	13	50	1	2	1	model-562.graphml	T25	73346
2	642	True	13	60	1	2	1	model-642.graphml	T12	148358
2	920	True	13	50	2	2	0	model-920.graphml	T12	196333
2	2389	True	13	50	1	4	2	model-2389.graphml	T30	10372
1	5185	True	9	50	0	2	1	model-5185.graphml	T8	140077
2	5533	True	9	50	1	2	0	model-5533.graphml	T14	57742
2	5534	True	9	50	1	2	0	model-5534.graphml	T8	10971
2	5539	True	9	50	1	2	0	model-5539.graphml	T14	57742
2	5540	True	9	50	1	2	0	model-5540.graphml	T14	13842
1	5744	True	9	50	1	2	2	model-5744.graphml	T17	31548
2	5823	True	9	60	1	2	2	model-5823.graphml	T8	132363
2	5952	True	9	50	2	2	0	model-5952.graphml	T11	154732
2	5957	True	9	50	2	2	0	model-5957.graphml	T8	189514
2	5958	True	9	50	2	2	0	model-5958.graphml	T8	154732
2	5960	True	9	50	2	2	0	model-5960.graphml	T8	110718
2	6234	True	9	50	2	2	2	model-6234.graphml	T12	126046
2	6255	True	9	70	2	2	2	model-6255.graphml	T8	143464
2	6257	True	9	70	2	2	2	model-6257.graphml	T12	105528
1	6933	True	9	50	1	4	0	model-6933.graphml	T8	135348
1	6936	True	9	50	1	4	0	model-6936.graphml	T26	47306
3	7080	True	9	50	1	4	0	model-7080.graphml	T19	49169
1	7148	True	9	50	1	4	1	model-7148.graphml	T26	62126
2	7213	True	9	50	1	4	1	model-7213.graphml	T11	56489
1	7354	True	9	50	1	4	2	model-7354.graphml	T17	4246
2	7423	True	9	50	1	4	2	model-7423.graphml	T9	263559
2	7637	True	9	50	2	4	0	model-7637.graphml	T22	25270
2	7639	True	9	50	2	4	0	model-7639.graphml	T13	76322
3	7701	True	9	50	2	4	0	model-7701.graphml	T20	16881
3	7703	True	9	50	2	4	0	model-7703.graphml	T35	99519
3	7710	True	9	50	2	4	0	model-7710.graphml	T20	53991
3	7718	True	9	60	2	4	0	model-7718.graphml	T35	55446
2	7846	True	9	50	2	4	1	model-7846.graphml	T14	38242
3	7915	True	9	50	2	4	1	model-7915.graphml	T23	18442
3	7920	True	9	50	2	4	1	model-7920.graphml	T27	15439
3	7921	True	9	60	2	4	1	model-7921.graphml	T23	25093
3	8130	True	9	50	2	4	2	model-8130.graphml	T8	8154
3	8140	True	9	60	2	4	2	model-8140.graphml	T8	27774
1	10081	True	5	50	0	2	0	model-10081.graphml	T9	11522
1	10082	True	5	50	0	2	0	model-10082.graphml	T9	52959
1	10084	True	5	50	0	2	0	model-10084.graphml	T9	78197
1	10085	True	5	50	0	2	0	model-10085.graphml	T4	33139
1	10087	True	5	50	0	2	0	model-10087.graphml	T4	86395
1	10089	True	5	50	0	2	0	model-10089.graphml	T9	63658
1	10090	True	5	50	0	2	0	model-10090.graphml	T9	30257
1	10091	True	5	60	0	2	0	model-10091.graphml	T9	36775
1	10092	True	5	60	0	2	0	model-10092.graphml	T4	19285
1	10093	True	5	60	0	2	0	model-10093.graphml	T9	22867
1	10095	True	5	60	0	2	0	model-10095.graphml	T9	44189
1	10098	True	5	60	0	2	0	model-10098.graphml	T4	155108
1	10103	True	5	70	0	2	0	model-10103.graphml	T9	61109
1	10106	True	5	70	0	2	0	model-10106.graphml	T4	27117
2	10152	True	5	50	0	2	0	model-10152.graphml	T4	47552
2	10153	True	5	50	0	2	0	model-10153.graphml	T4	314352
2	10154	True	5	50	0	2	0	model-10154.graphml	T8	27197
2	10157	True	5	50	0	2	0	model-10157.graphml	T4	35970
2	10158	True	5	50	0	2	0	model-10158.graphml	T8	97694
2	10159	True	5	50	0	2	0	model-10159.graphml	T8	81439
2	10162	True	5	60	0	2	0	model-10162.graphml	T4	96930
2	10165	True	5	60	0	2	0	model-10165.graphml	T8	69646
2	10166	True	5	60	0	2	0	model-10166.graphml	T8	133412
2	10167	True	5	60	0	2	0	model-10167.graphml	T8	134076
2	10175	True	5	70	0	2	0	model-10175.graphml	T8	167157
2	10187	True	5	80	0	2	0	model-10187.graphml	T4	487593
1	10221	True	5	50	0	2	1	model-10221.graphml	T9	13572
1	10222	True	5	50	0	2	1	model-10222.graphml	T9	58208
1	10223	True	5	50	0	2	1	model-10223.graphml	T9	16164
1	10224	True	5	50	0	2	1	model-10224.graphml	T4	18274
1	10225	True	5	50	0	2	1	model-10225.graphml	T4	202688
1	10226	True	5	50	0	2	1	model-10226.graphml	T4	6935
1	10227	True	5	50	0	2	1	model-10227.graphml	T9	29790
1	10228	True	5	50	0	2	1	model-10228.graphml	T4	52789
1	10229	True	5	50	0	2	1	model-10229.graphml	T9	44839
1	10230	True	5	50	0	2	1	model-10230.graphml	T9	36481
1	10233	True	5	60	0	2	1	model-10233.graphml	T9	68540
1	10236	True	5	60	0	2	1	model-10236.graphml	T4	38981
1	10237	True	5	60	0	2	1	model-10237.graphml	T4	59494
1	10240	True	5	60	0	2	1	model-10240.graphml	T9	83585
1	10245	True	5	70	0	2	1	model-10245.graphml	T4	11458
2	10291	True	5	50	0	2	1	model-10291.graphml	T4	135454
2	10292	True	5	50	0	2	1	model-10292.graphml	T6	75865
2	10293	True	5	50	0	2	1	model-10293.graphml	T4	82227
2	10294	True	5	50	0	2	1	model-10294.graphml	T6	157677
2	10295	True	5	50	0	2	1	model-10295.graphml	T6	43372
2	10297	True	5	50	0	2	1	model-10297.graphml	T6	85849
2	10298	True	5	50	0	2	1	model-10298.graphml	T4	433107
2	10300	True	5	50	0	2	1	model-10300.graphml	T4	53569
2	10301	True	5	60	0	2	1	model-10301.graphml	T6	132712
2	10306	True	5	60	0	2	1	model-10306.graphml	T6	20443
2	10325	True	5	80	0	2	1	model-10325.graphml	T6	28261
2	10330	True	5	80	0	2	1	model-10330.graphml	T4	266489
2	10338	True	5	90	0	2	1	model-10338.graphml	T4	91617
1	10361	True	5	50	0	2	2	model-10361.graphml	T9	158820
1	10362	True	5	50	0	2	2	model-10362.graphml	T9	193498
1	10363	True	5	50	0	2	2	model-10363.graphml	T4	99593
1	10364	True	5	50	0	2	2	model-10364.graphml	T9	43908
1	10365	True	5	50	0	2	2	model-10365.graphml	T9	15487
1	10366	True	5	50	0	2	2	model-10366.graphml	T4	35735
1	10367	True	5	50	0	2	2	model-10367.graphml	T9	29796
1	10368	True	5	50	0	2	2	model-10368.graphml	T9	154024
1	10369	True	5	50	0	2	2	model-10369.graphml	T9	12900
1	10370	True	5	50	0	2	2	model-10370.graphml	T4	67508
1	10372	True	5	60	0	2	2	model-10372.graphml	T4	275996
1	10376	True	5	60	0	2	2	model-10376.graphml	T4	121249
1	10379	True	5	60	0	2	2	model-10379.graphml	T4	124284
1	10380	True	5	60	0	2	2	model-10380.graphml	T4	54515
1	10383	True	5	70	0	2	2	model-10383.graphml	T9	75791
1	10385	True	5	70	0	2	2	model-10385.graphml	T4	141544
1	10387	True	5	70	0	2	2	model-10387.graphml	T4	372231
1	10392	True	5	80	0	2	2	model-10392.graphml	T9	40880
1	10409	True	5	90	0	2	2	model-10409.graphml	T9	241990
2	10432	True	5	50	0	2	2	model-10432.graphml	T8	9887
2	10433	True	5	50	0	2	2	model-10433.graphml	T8	26384
2	10434	True	5	50	0	2	2	model-10434.graphml	T8	55721
2	10435	True	5	50	0	2	2	model-10435.graphml	T4	87728
2	10437	True	5	50	0	2	2	model-10437.graphml	T8	53138
2	10438	True	5	50	0	2	2	model-10438.graphml	T4	25144
2	10440	True	5	50	0	2	2	model-10440.graphml	T8	18421
2	10442	True	5	60	0	2	2	model-10442.graphml	T4	45948
2	10444	True	5	60	0	2	2	model-10444.graphml	T8	9581
2	10448	True	5	60	0	2	2	model-10448.graphml	T4	45980
2	10450	True	5	60	0	2	2	model-10450.graphml	T8	11371
2	10461	True	5	80	0	2	2	model-10461.graphml	T4	32094
2	10463	True	5	80	0	2	2	model-10463.graphml	T4	38672
1	10503	True	5	50	1	2	0	model-10503.graphml	T9	88554
1	10504	True	5	50	1	2	0	model-10504.graphml	T9	88554
1	10507	True	5	50	1	2	0	model-10507.graphml	T4	2194
1	10510	True	5	50	1	2	0	model-10510.graphml	T4	2194
2	10571	True	5	50	1	2	0	model-10571.graphml	T4	58173
2	10573	True	5	50	1	2	0	model-10573.graphml	T5	29049
2	10577	True	5	50	1	2	0	model-10577.graphml	T4	29049
2	10579	True	5	50	1	2	0	model-10579.graphml	T4	37969
2	10580	True	5	50	1	2	0	model-10580.graphml	T4	53033
2	10583	True	5	60	1	2	0	model-10583.graphml	T5	64368
2	10587	True	5	60	1	2	0	model-10587.graphml	T4	186866
2	10589	True	5	60	1	2	0	model-10589.graphml	T5	26036
2	10593	True	5	70	1	2	0	model-10593.graphml	T4	143170
2	10594	True	5	70	1	2	0	model-10594.graphml	T4	143170
2	10597	True	5	70	1	2	0	model-10597.graphml	T4	49679
1	10641	True	5	50	1	2	1	model-10641.graphml	T4	18907
1	10642	True	5	50	1	2	1	model-10642.graphml	T9	211494
1	10643	True	5	50	1	2	1	model-10643.graphml	T9	12572
1	10644	True	5	50	1	2	1	model-10644.graphml	T4	186334
1	10645	True	5	50	1	2	1	model-10645.graphml	T9	211494
1	10646	True	5	50	1	2	1	model-10646.graphml	T4	18907
1	10647	True	5	50	1	2	1	model-10647.graphml	T4	186334
1	10648	True	5	50	1	2	1	model-10648.graphml	T9	12572
1	10649	True	5	50	1	2	1	model-10649.graphml	T4	18907
1	10650	True	5	50	1	2	1	model-10650.graphml	T9	12572
2	10712	True	5	50	1	2	1	model-10712.graphml	T4	7876
2	10713	True	5	50	1	2	1	model-10713.graphml	T8	49992
2	10716	True	5	50	1	2	1	model-10716.graphml	T4	30042
2	10720	True	5	50	1	2	1	model-10720.graphml	T4	7876
2	10724	True	5	60	1	2	1	model-10724.graphml	T4	9905
2	10727	True	5	60	1	2	1	model-10727.graphml	T8	18583
2	10729	True	5	60	1	2	1	model-10729.graphml	T8	78247
2	10730	True	5	60	1	2	1	model-10730.graphml	T4	21120
2	10732	True	5	70	1	2	1	model-10732.graphml	T8	93338
2	10733	True	5	70	1	2	1	model-10733.graphml	T8	48404
2	10736	True	5	70	1	2	1	model-10736.graphml	T8	78160
2	10740	True	5	70	1	2	1	model-10740.graphml	T4	10593
2	10746	True	5	80	1	2	1	model-10746.graphml	T8	19580
1	10783	True	5	50	1	2	2	model-10783.graphml	T4	92035
1	10784	True	5	50	1	2	2	model-10784.graphml	T4	92035
1	10785	True	5	50	1	2	2	model-10785.graphml	T4	144925
1	10786	True	5	50	1	2	2	model-10786.graphml	T9	22278
1	10787	True	5	50	1	2	2	model-10787.graphml	T4	89029
1	10788	True	5	50	1	2	2	model-10788.graphml	T9	52868
1	10790	True	5	50	1	2	2	model-10790.graphml	T9	52868
2	10852	True	5	50	1	2	2	model-10852.graphml	T6	13598
2	10855	True	5	50	1	2	2	model-10855.graphml	T6	19710
2	10856	True	5	50	1	2	2	model-10856.graphml	T4	5625
2	10857	True	5	50	1	2	2	model-10857.graphml	T6	37959
2	10860	True	5	50	1	2	2	model-10860.graphml	T6	40402
2	10865	True	5	60	1	2	2	model-10865.graphml	T6	29709
2	10866	True	5	60	1	2	2	model-10866.graphml	T4	6529
2	10868	True	5	60	1	2	2	model-10868.graphml	T4	41700
2	10871	True	5	70	1	2	2	model-10871.graphml	T6	12031
2	10872	True	5	70	1	2	2	model-10872.graphml	T6	30680
2	10874	True	5	70	1	2	2	model-10874.graphml	T6	40912
2	10876	True	5	70	1	2	2	model-10876.graphml	T4	9906
2	10877	True	5	70	1	2	2	model-10877.graphml	T6	12880
2	10878	True	5	70	1	2	2	model-10878.graphml	T4	30680
2	10881	True	5	80	1	2	2	model-10881.graphml	T4	46437
2	10885	True	5	80	1	2	2	model-10885.graphml	T4	28944
2	10886	True	5	80	1	2	2	model-10886.graphml	T6	21725
1	10921	True	5	50	2	2	0	model-10921.graphml	T9	12548
1	10922	True	5	50	2	2	0	model-10922.graphml	T4	180458
1	10923	True	5	50	2	2	0	model-10923.graphml	T4	16230
1	10924	True	5	50	2	2	0	model-10924.graphml	T9	12548
1	10925	True	5	50	2	2	0	model-10925.graphml	T9	12548
1	10926	True	5	50	2	2	0	model-10926.graphml	T4	16230
1	10927	True	5	50	2	2	0	model-10927.graphml	T4	16230
1	10928	True	5	50	2	2	0	model-10928.graphml	T9	196737
1	10929	True	5	50	2	2	0	model-10929.graphml	T9	12548
1	10930	True	5	50	2	2	0	model-10930.graphml	T4	16230
2	10992	True	5	50	2	2	0	model-10992.graphml	T4	44042
2	10993	True	5	50	2	2	0	model-10993.graphml	T4	20076
2	10995	True	5	50	2	2	0	model-10995.graphml	T8	13911
2	10996	True	5	50	2	2	0	model-10996.graphml	T4	85682
2	10998	True	5	50	2	2	0	model-10998.graphml	T4	28965
2	10999	True	5	50	2	2	0	model-10999.graphml	T4	19312
2	11000	True	5	50	2	2	0	model-11000.graphml	T4	19306
2	11004	True	5	60	2	2	0	model-11004.graphml	T4	229758
2	11007	True	5	60	2	2	0	model-11007.graphml	T8	18572
2	11008	True	5	60	2	2	0	model-11008.graphml	T8	38356
2	11009	True	5	60	2	2	0	model-11009.graphml	T8	58666
2	11011	True	5	70	2	2	0	model-11011.graphml	T4	259870
2	11012	True	5	70	2	2	0	model-11012.graphml	T4	140622
2	11014	True	5	70	2	2	0	model-11014.graphml	T8	28281
2	11019	True	5	70	2	2	0	model-11019.graphml	T8	84462
2	11026	True	5	80	2	2	0	model-11026.graphml	T4	18099
2	11029	True	5	80	2	2	0	model-11029.graphml	T4	36731
1	11061	True	5	50	2	2	1	model-11061.graphml	T4	11330
1	11062	True	5	50	2	2	1	model-11062.graphml	T4	83797
1	11063	True	5	50	2	2	1	model-11063.graphml	T9	117243
1	11064	True	5	50	2	2	1	model-11064.graphml	T4	83797
1	11065	True	5	50	2	2	1	model-11065.graphml	T4	83797
1	11066	True	5	50	2	2	1	model-11066.graphml	T9	117243
1	11067	True	5	50	2	2	1	model-11067.graphml	T4	11330
1	11068	True	5	50	2	2	1	model-11068.graphml	T4	83797
1	11069	True	5	50	2	2	1	model-11069.graphml	T4	11330
1	11070	True	5	50	2	2	1	model-11070.graphml	T4	11330
2	11133	True	5	50	2	2	1	model-11133.graphml	T8	5236
2	11134	True	5	50	2	2	1	model-11134.graphml	T4	7343
2	11136	True	5	50	2	2	1	model-11136.graphml	T4	119749
2	11137	True	5	50	2	2	1	model-11137.graphml	T4	13930
2	11139	True	5	50	2	2	1	model-11139.graphml	T4	21147
2	11141	True	5	60	2	2	1	model-11141.graphml	T4	23026
2	11142	True	5	60	2	2	1	model-11142.graphml	T8	37301
2	11144	True	5	60	2	2	1	model-11144.graphml	T8	17424
2	11146	True	5	60	2	2	1	model-11146.graphml	T8	53743
2	11147	True	5	60	2	2	1	model-11147.graphml	T8	17424
2	11148	True	5	60	2	2	1	model-11148.graphml	T8	75878
2	11150	True	5	60	2	2	1	model-11150.graphml	T8	28136
2	11155	True	5	70	2	2	1	model-11155.graphml	T4	20729
2	11158	True	5	70	2	2	1	model-11158.graphml	T4	34326
1	11201	True	5	50	2	2	2	model-11201.graphml	T4	13736
1	11202	True	5	50	2	2	2	model-11202.graphml	T4	127932
1	11203	True	5	50	2	2	2	model-11203.graphml	T9	8077
1	11204	True	5	50	2	2	2	model-11204.graphml	T9	8077
1	11205	True	5	50	2	2	2	model-11205.graphml	T4	127932
1	11206	True	5	50	2	2	2	model-11206.graphml	T9	8077
1	11207	True	5	50	2	2	2	model-11207.graphml	T4	13736
1	11208	True	5	50	2	2	2	model-11208.graphml	T9	152253
1	11209	True	5	50	2	2	2	model-11209.graphml	T4	127932
1	11210	True	5	50	2	2	2	model-11210.graphml	T4	127932
2	11272	True	5	50	2	2	2	model-11272.graphml	T7	57744
2	11275	True	5	50	2	2	2	model-11275.graphml	T4	41138
2	11277	True	5	50	2	2	2	model-11277.graphml	T7	15758
2	11279	True	5	50	2	2	2	model-11279.graphml	T7	57744
2	11280	True	5	50	2	2	2	model-11280.graphml	T4	15758
2	11281	True	5	60	2	2	2	model-11281.graphml	T7	150067
2	11282	True	5	60	2	2	2	model-11282.graphml	T7	41213
2	11283	True	5	60	2	2	2	model-11283.graphml	T7	69703
2	11284	True	5	60	2	2	2	model-11284.graphml	T4	69703
2	11285	True	5	60	2	2	2	model-11285.graphml	T7	12120
2	11288	True	5	60	2	2	2	model-11288.graphml	T4	22968
2	11290	True	5	60	2	2	2	model-11290.graphml	T4	48963
2	11291	True	5	70	2	2	2	model-11291.graphml	T7	33569
2	11293	True	5	70	2	2	2	model-11293.graphml	T4	16537
2	11294	True	5	70	2	2	2	model-11294.graphml	T7	187409
2	11295	True	5	70	2	2	2	model-11295.graphml	T7	96773
2	11298	True	5	70	2	2	2	model-11298.graphml	T4	96773
1	11341	True	5	50	0	4	0	model-11341.graphml	T19	33615
1	11342	True	5	50	0	4	0	model-11342.graphml	T9	15784
1	11344	True	5	50	0	4	0	model-11344.graphml	T19	28156
1	11345	True	5	50	0	4	0	model-11345.graphml	T4	15455
1	11346	True	5	50	0	4	0	model-11346.graphml	T19	37201
1	11347	True	5	50	0	4	0	model-11347.graphml	T4	17271
1	11348	True	5	50	0	4	0	model-11348.graphml	T19	35949
1	11349	True	5	50	0	4	0	model-11349.graphml	T4	18228
1	11350	True	5	50	0	4	0	model-11350.graphml	T14	41156
1	11353	True	5	60	0	4	0	model-11353.graphml	T14	35677
1	11360	True	5	60	0	4	0	model-11360.graphml	T14	25557
2	11412	True	5	50	0	4	0	model-11412.graphml	T6	25324
2	11416	True	5	50	0	4	0	model-11416.graphml	T4	18007
2	11419	True	5	50	0	4	0	model-11419.graphml	T11	11318
2	11420	True	5	50	0	4	0	model-11420.graphml	T6	13543
2	11422	True	5	60	0	4	0	model-11422.graphml	T6	56039
3	11481	True	5	50	0	4	0	model-11481.graphml	T15	16964
3	11482	True	5	50	0	4	0	model-11482.graphml	T23	44665
3	11483	True	5	50	0	4	0	model-11483.graphml	T4	18880
3	11485	True	5	50	0	4	0	model-11485.graphml	T4	39394
3	11487	True	5	50	0	4	0	model-11487.graphml	T19	54033
3	11490	True	5	50	0	4	0	model-11490.graphml	T10	116846
3	11492	True	5	60	0	4	0	model-11492.graphml	T23	49293
3	11504	True	5	70	0	4	0	model-11504.graphml	T19	173006
1	11551	True	5	50	0	4	1	model-11551.graphml	T4	38931
1	11552	True	5	50	0	4	1	model-11552.graphml	T14	25945
1	11553	True	5	50	0	4	1	model-11553.graphml	T14	47038
1	11554	True	5	50	0	4	1	model-11554.graphml	T4	20338
1	11555	True	5	50	0	4	1	model-11555.graphml	T14	21317
1	11556	True	5	50	0	4	1	model-11556.graphml	T4	36720
1	11557	True	5	50	0	4	1	model-11557.graphml	T4	82981
1	11558	True	5	50	0	4	1	model-11558.graphml	T14	13216
1	11559	True	5	50	0	4	1	model-11559.graphml	T4	15286
1	11563	True	5	60	0	4	1	model-11563.graphml	T19	40859
1	11564	True	5	60	0	4	1	model-11564.graphml	T4	11884
1	11565	True	5	60	0	4	1	model-11565.graphml	T14	38414
1	11566	True	5	60	0	4	1	model-11566.graphml	T9	35557
1	11568	True	5	60	0	4	1	model-11568.graphml	T19	31486
1	11569	True	5	60	0	4	1	model-11569.graphml	T4	27570
2	11621	True	5	50	0	4	1	model-11621.graphml	T12	171402
2	11622	True	5	50	0	4	1	model-11622.graphml	T12	66402
2	11623	True	5	50	0	4	1	model-11623.graphml	T15	19899
2	11624	True	5	50	0	4	1	model-11624.graphml	T15	28401
2	11626	True	5	50	0	4	1	model-11626.graphml	T12	28386
2	11627	True	5	50	0	4	1	model-11627.graphml	T12	17277
2	11628	True	5	50	0	4	1	model-11628.graphml	T4	13030
2	11629	True	5	50	0	4	1	model-11629.graphml	T4	37178
2	11630	True	5	50	0	4	1	model-11630.graphml	T7	19463
2	11633	True	5	60	0	4	1	model-11633.graphml	T12	19940
2	11635	True	5	60	0	4	1	model-11635.graphml	T7	12957
2	11642	True	5	70	0	4	1	model-11642.graphml	T7	79469
2	11646	True	5	70	0	4	1	model-11646.graphml	T15	54007
2	11647	True	5	70	0	4	1	model-11647.graphml	T7	64892
3	11691	True	5	50	0	4	1	model-11691.graphml	T17	11732
3	11692	True	5	50	0	4	1	model-11692.graphml	T21	56981
3	11693	True	5	50	0	4	1	model-11693.graphml	T17	59557
3	11695	True	5	50	0	4	1	model-11695.graphml	T17	51590
3	11696	True	5	50	0	4	1	model-11696.graphml	T21	17422
3	11697	True	5	50	0	4	1	model-11697.graphml	T17	23480
3	11698	True	5	50	0	4	1	model-11698.graphml	T12	31279
3	11700	True	5	50	0	4	1	model-11700.graphml	T12	111492
3	11703	True	5	60	0	4	1	model-11703.graphml	T17	56224
3	11716	True	5	70	0	4	1	model-11716.graphml	T8	20679
1	11761	True	5	50	0	4	2	model-11761.graphml	T9	78545
1	11762	True	5	50	0	4	2	model-11762.graphml	T19	48348
1	11764	True	5	50	0	4	2	model-11764.graphml	T19	48151
1	11767	True	5	50	0	4	2	model-11767.graphml	T14	17326
1	11768	True	5	50	0	4	2	model-11768.graphml	T9	11514
1	11769	True	5	50	0	4	2	model-11769.graphml	T14	122252
1	11770	True	5	50	0	4	2	model-11770.graphml	T14	54141
1	11771	True	5	60	0	4	2	model-11771.graphml	T14	143410
1	11775	True	5	60	0	4	2	model-11775.graphml	T9	21965
2	11833	True	5	50	0	4	2	model-11833.graphml	T10	13119
2	11834	True	5	50	0	4	2	model-11834.graphml	T5	63161
2	11835	True	5	50	0	4	2	model-11835.graphml	T5	21142
2	11836	True	5	50	0	4	2	model-11836.graphml	T10	1460
2	11837	True	5	50	0	4	2	model-11837.graphml	T5	9139
2	11839	True	5	50	0	4	2	model-11839.graphml	T5	26549
2	11840	True	5	50	0	4	2	model-11840.graphml	T12	71979
2	11845	True	5	60	0	4	2	model-11845.graphml	T10	12668
2	11865	True	5	80	0	4	2	model-11865.graphml	T5	142875
2	11870	True	5	80	0	4	2	model-11870.graphml	T12	93784
2	11878	True	5	90	0	4	2	model-11878.graphml	T4	92641
3	11901	True	5	50	0	4	2	model-11901.graphml	T17	11722
3	11903	True	5	50	0	4	2	model-11903.graphml	T4	16813
3	11907	True	5	50	0	4	2	model-11907.graphml	T4	7465
3	11909	True	5	50	0	4	2	model-11909.graphml	T17	7842
3	11910	True	5	50	0	4	2	model-11910.graphml	T4	27223
3	11911	True	5	60	0	4	2	model-11911.graphml	T8	12102
3	11917	True	5	60	0	4	2	model-11917.graphml	T25	56671
3	11918	True	5	60	0	4	2	model-11918.graphml	T4	10220
3	11919	True	5	60	0	4	2	model-11919.graphml	T4	7249
1	11971	True	5	50	1	4	0	model-11971.graphml	T4	15272
1	11972	True	5	50	1	4	0	model-11972.graphml	T4	3545
1	11973	True	5	50	1	4	0	model-11973.graphml	T19	9478
1	11974	True	5	50	1	4	0	model-11974.graphml	T19	23226
1	11975	True	5	50	1	4	0	model-11975.graphml	T19	58220
1	11976	True	5	50	1	4	0	model-11976.graphml	T14	15251
1	11977	True	5	50	1	4	0	model-11977.graphml	T4	3545
1	11978	True	5	50	1	4	0	model-11978.graphml	T9	22625
1	11979	True	5	50	1	4	0	model-11979.graphml	T14	32536
1	11980	True	5	50	1	4	0	model-11980.graphml	T4	9166
1	11982	True	5	60	1	4	0	model-11982.graphml	T14	50354
1	11984	True	5	60	1	4	0	model-11984.graphml	T9	16095
1	11986	True	5	60	1	4	0	model-11986.graphml	T9	4410
1	11987	True	5	60	1	4	0	model-11987.graphml	T4	105309
1	11989	True	5	60	1	4	0	model-11989.graphml	T9	186571
1	11990	True	5	60	1	4	0	model-11990.graphml	T19	1510
1	11996	True	5	70	1	4	0	model-11996.graphml	T9	67302
1	11998	True	5	70	1	4	0	model-11998.graphml	T9	61672
2	12042	True	5	50	1	4	0	model-12042.graphml	T4	23927
2	12043	True	5	50	1	4	0	model-12043.graphml	T12	13258
2	12044	True	5	50	1	4	0	model-12044.graphml	T12	11234
2	12049	True	5	50	1	4	0	model-12049.graphml	T4	92124
2	12050	True	5	50	1	4	0	model-12050.graphml	T7	69809
2	12051	True	5	60	1	4	0	model-12051.graphml	T12	38085
2	12058	True	5	60	1	4	0	model-12058.graphml	T14	4867
2	12059	True	5	60	1	4	0	model-12059.graphml	T12	23116
2	12070	True	5	70	1	4	0	model-12070.graphml	T12	75851
2	12072	True	5	80	1	4	0	model-12072.graphml	T14	12979
3	12111	True	5	50	1	4	0	model-12111.graphml	T12	30331
3	12112	True	5	50	1	4	0	model-12112.graphml	T19	10438
3	12113	True	5	50	1	4	0	model-12113.graphml	T8	77099
3	12115	True	5	50	1	4	0	model-12115.graphml	T12	9053
3	12116	True	5	50	1	4	0	model-12116.graphml	T21	17031
3	12117	True	5	50	1	4	0	model-12117.graphml	T17	47870
3	12118	True	5	50	1	4	0	model-12118.graphml	T19	32675
3	12119	True	5	50	1	4	0	model-12119.graphml	T17	21465
3	12120	True	5	50	1	4	0	model-12120.graphml	T21	23807
3	12121	True	5	60	1	4	0	model-12121.graphml	T12	36004
3	12125	True	5	60	1	4	0	model-12125.graphml	T21	17318
3	12127	True	5	60	1	4	0	model-12127.graphml	T17	12100
3	12128	True	5	60	1	4	0	model-12128.graphml	T21	61653
3	12137	True	5	70	1	4	0	model-12137.graphml	T4	79547
1	12182	True	5	50	1	4	1	model-12182.graphml	T19	63621
1	12183	True	5	50	1	4	1	model-12183.graphml	T19	3250
1	12184	True	5	50	1	4	1	model-12184.graphml	T9	20464
1	12185	True	5	50	1	4	1	model-12185.graphml	T9	14120
1	12186	True	5	50	1	4	1	model-12186.graphml	T9	14531
1	12187	True	5	50	1	4	1	model-12187.graphml	T9	6831
1	12188	True	5	50	1	4	1	model-12188.graphml	T9	54506
1	12189	True	5	50	1	4	1	model-12189.graphml	T19	8938
1	12190	True	5	50	1	4	1	model-12190.graphml	T19	31516
1	12191	True	5	60	1	4	1	model-12191.graphml	T9	30503
1	12192	True	5	60	1	4	1	model-12192.graphml	T9	35665
1	12194	True	5	60	1	4	1	model-12194.graphml	T9	17546
1	12196	True	5	60	1	4	1	model-12196.graphml	T9	26521
1	12198	True	5	60	1	4	1	model-12198.graphml	T19	54083
1	12200	True	5	60	1	4	1	model-12200.graphml	T4	19048
2	12252	True	5	50	1	4	1	model-12252.graphml	T4	12544
2	12254	True	5	50	1	4	1	model-12254.graphml	T15	39008
2	12255	True	5	50	1	4	1	model-12255.graphml	T12	50904
2	12257	True	5	50	1	4	1	model-12257.graphml	T15	139450
2	12258	True	5	50	1	4	1	model-12258.graphml	T7	45540
2	12260	True	5	50	1	4	1	model-12260.graphml	T7	6842
2	12265	True	5	60	1	4	1	model-12265.graphml	T4	56161
2	12266	True	5	60	1	4	1	model-12266.graphml	T12	41383
2	12281	True	5	80	1	4	1	model-12281.graphml	T15	237261
2	12283	True	5	80	1	4	1	model-12283.graphml	T4	250045
3	12322	True	5	50	1	4	1	model-12322.graphml	T4	14947
3	12323	True	5	50	1	4	1	model-12323.graphml	T4	9337
3	12330	True	5	50	1	4	1	model-12330.graphml	T11	80679
3	12331	True	5	60	1	4	1	model-12331.graphml	T15	1735
3	12332	True	5	60	1	4	1	model-12332.graphml	T4	30102
3	12338	True	5	60	1	4	1	model-12338.graphml	T5	8866
3	12340	True	5	60	1	4	1	model-12340.graphml	T11	8124
3	12343	True	5	70	1	4	1	model-12343.graphml	T15	21199
3	12345	True	5	70	1	4	1	model-12345.graphml	T15	20418
3	12349	True	5	70	1	4	1	model-12349.graphml	T11	17572
1	12391	True	5	50	1	4	2	model-12391.graphml	T19	7792
1	12392	True	5	50	1	4	2	model-12392.graphml	T4	11456
1	12393	True	5	50	1	4	2	model-12393.graphml	T19	46907
1	12394	True	5	50	1	4	2	model-12394.graphml	T19	5751
