Path	ctx-a	ctx-b	ctx-u	ctx-v	ctx-y	ctx-z	ctx-p	CPA
t39	2	5	6	1	7	4	3	1775
t17	2	5	6	1	7	4	3	710
t25	2	5	6	1	7	4	3	780
t39	2	5	6	3	1	4	7	1275
t17	2	5	6	3	1	4	7	1020
t25	2	5	6	3	1	4	7	1140
t39	2	5	6	3	1	7	4	1225
t17	2	5	6	3	1	7	4	970
t25	2	5	6	3	1	7	4	1190
t39	2	5	6	3	4	1	7	1470
t17	2	5	6	3	4	1	7	820
t25	2	5	6	3	4	1	7	990
t39	2	5	6	3	4	7	1	1350
t17	2	5	6	3	4	7	1	850
t25	2	5	6	3	4	7	1	1040
t39	2	5	6	3	7	1	4	1630
t17	2	5	6	3	7	1	4	660
t25	2	5	6	3	7	1	4	850
t39	2	5	6	3	7	4	1	1450
t17	2	5	6	3	7	4	1	800
t25	2	5	6	3	7	4	1	920
t39	2	5	6	4	1	3	7	1245
t17	2	5	6	4	1	3	7	980
t25	2	5	6	4	1	3	7	1150
t39	2	5	6	4	1	7	3	1030
t17	2	5	6	4	1	7	3	870
t25	2	5	6	4	1	7	3	1210
t39	2	5	6	4	3	1	7	1360
t17	2	5	6	4	3	1	7	820
t25	2	5	6	4	3	1	7	1110
t39	2	5	6	4	3	7	1	1180
t17	2	5	6	4	3	7	1	820
t25	2	5	6	4	3	7	1	1080
t39	2	5	6	4	7	1	3	1470
t17	2	5	6	4	7	1	3	620
t25	2	5	6	4	7	1	3	970
t39	2	5	6	4	7	3	1	1390
t17	2	5	6	4	7	3	1	800
t25	2	5	6	4	7	3	1	940
t39	2	5	6	7	1	3	4	890
t17	2	5	6	7	1	3	4	810
t25	2	5	6	7	1	3	4	1220
t39	2	5	6	7	1	4	3	920
t17	2	5	6	7	1	4	3	800
t25	2	5	6	7	1	4	3	1220
t39	2	5	6	7	3	1	4	1080
t17	2	5	6	7	3	1	4	720
t25	2	5	6	7	3	1	4	1250
t39	2	5	6	7	3	4	1	1080
t17	2	5	6	7	3	4	1	770
t25	2	5	6	7	3	4	1	1130
t39	2	5	6	7	4	1	3	1200
t17	2	5	6	7	4	1	3	630
t25	2	5	6	7	4	1	3	1170
t39	2	5	6	7	4	3	1	1040
t17	2	5	6	7	4	3	1	760
t25	2	5	6	7	4	3	1	1090
t39	2	5	7	1	3	4	6	1505
t17	2	5	7	1	3	4	6	840
t25	2	5	7	1	3	4	6	1060
t39	2	5	7	1	3	6	4	1525
t17	2	5	7	1	3	6	4	880
t25	2	5	7	1	3	6	4	1020
t39	2	5	7	1	4	3	6	1450
t17	2	5	7	1	4	3	6	820
t25	2	5	7	1	4	3	6	1020
t39	2	5	7	1	4	6	3	1645
t17	2	5	7	1	4	6	3	760
t25	2	5	7	1	4	6	3	900
t39	2	5	7	1	6	3	4	1570
t17	2	5	7	1	6	3	4	700
t25	2	5	7	1	6	3	4	900
t39	2	5	7	1	6	4	3	1655
t17	2	5	7	1	6	4	3	710
t25	2	5	7	1	6	4	3	900
t39	2	5	7	3	1	4	6	1185
t17	2	5	7	3	1	4	6	930
t25	2	5	7	3	1	4	6	1230
t39	2	5	7	3	1	6	4	1205
t17	2	5	7	3	1	6	4	970
t25	2	5	7	3	1	6	4	1190
t39	2	5	7	3	4	1	6	1360
t17	2	5	7	3	4	1	6	780
t25	2	5	7	3	4	1	6	1110
t39	2	5	7	3	4	6	1	1290
t17	2	5	7	3	4	6	1	850
t25	2	5	7	3	4	6	1	1040
t39	2	5	7	3	6	1	4	1470
t17	2	5	7	3	6	1	4	660
t25	2	5	7	3	6	1	4	970
t39	2	5	7	3	6	4	1	1295
t17	2	5	7	3	6	4	1	800
t25	2	5	7	3	6	4	1	1040
t39	2	5	7	4	1	3	6	1165
t17	2	5	7	4	1	3	6	930
t25	2	5	7	4	1	3	6	1250
t39	2	5	7	4	1	6	3	1000
t17	2	5	7	4	1	6	3	830
t25	2	5	7	4	1	6	3	1200
t39	2	5	7	4	3	1	6	1275
t17	2	5	7	4	3	1	6	770
t25	2	5	7	4	3	1	6	1210
t39	2	5	7	4	3	6	1	1160
t17	2	5	7	4	3	6	1	820
t25	2	5	7	4	3	6	1	1100
t39	2	5	7	4	6	1	3	1360
t17	2	5	7	4	6	1	3	620
t25	2	5	7	4	6	1	3	1090
t39	2	5	7	4	6	3	1	1275
t17	2	5	7	4	6	3	1	800
t25	2	5	7	4	6	3	1	1040
t39	2	5	7	6	1	3	4	890
t17	2	5	7	6	1	3	4	810
t25	2	5	7	6	1	3	4	1220
t39	2	5	7	6	1	4	3	920
t17	2	5	7	6	1	4	3	800
t25	2	5	7	6	1	4	3	1220
t39	2	5	7	6	3	1	4	1080
t17	2	5	7	6	3	1	4	720
t25	2	5	7	6	3	1	4	1250
t39	2	5	7	6	3	4	1	1080
t17	2	5	7	6	3	4	1	770
t25	2	5	7	6	3	4	1	1130
t39	2	5	7	6	4	1	3	1200
t17	2	5	7	6	4	1	3	630
t25	2	5	7	6	4	1	3	1170
t39	2	5	7	6	4	3	1	1040
t17	2	5	7	6	4	3	1	760
t25	2	5	7	6	4	3	1	1090
t39	2	6	1	3	4	5	7	1725
t17	2	6	1	3	4	5	7	920
t25	2	6	1	3	4	5	7	780
t39	2	6	1	3	4	7	5	1705
t17	2	6	1	3	4	7	5	940
t25	2	6	1	3	4	7	5	720
t39	2	6	1	3	5	4	7	1705
t17	2	6	1	3	5	4	7	920
t25	2	6	1	3	5	4	7	780
t39	2	6	1	3	5	7	4	1830
t17	2	6	1	3	5	7	4	820
t25	2	6	1	3	5	7	4	600
t39	2	6	1	3	7	4	5	1865
t17	2	6	1	3	7	4	5	820
t25	2	6	1	3	7	4	5	640
t39	2	6	1	3	7	5	4	1880
t17	2	6	1	3	7	5	4	780
t25	2	6	1	3	7	5	4	600
t39	2	6	1	4	3	5	7	1605
t17	2	6	1	4	3	5	7	900
t25	2	6	1	4	3	5	7	880
t39	2	6	1	4	3	7	5	1625
t17	2	6	1	4	3	7	5	940
t25	2	6	1	4	3	7	5	840
t39	2	6	1	4	5	3	7	1685
t17	2	6	1	4	5	3	7	920
t25	2	6	1	4	5	3	7	800
t39	2	6	1	4	5	7	3	1745
t17	2	6	1	4	5	7	3	780
t25	2	6	1	4	5	7	3	740
t39	2	6	1	4	7	3	5	1845
t17	2	6	1	4	7	3	5	820
t25	2	6	1	4	7	3	5	660
t39	2	6	1	4	7	5	3	1795
t17	2	6	1	4	7	5	3	730
t25	2	6	1	4	7	5	3	740
t39	2	6	1	5	3	4	7	1585
t17	2	6	1	5	3	4	7	900
t25	2	6	1	5	3	4	7	900
t39	2	6	1	5	3	7	4	1545
t17	2	6	1	5	3	7	4	900
t25	2	6	1	5	3	7	4	980
t39	2	6	1	5	4	3	7	1565
t17	2	6	1	5	4	3	7	900
t25	2	6	1	5	4	3	7	900
t39	2	6	1	5	4	7	3	1665
t17	2	6	1	5	4	7	3	780
t25	2	6	1	5	4	7	3	860
t39	2	6	1	5	7	3	4	1725
t17	2	6	1	5	7	3	4	760
t25	2	6	1	5	7	3	4	780
t39	2	6	1	5	7	4	3	1775
t17	2	6	1	5	7	4	3	730
t25	2	6	1	5	7	4	3	760
t39	2	6	1	7	3	4	5	1430
t17	2	6	1	7	3	4	5	880
t25	2	6	1	7	3	4	5	1020
t39	2	6	1	7	3	5	4	1515
t17	2	6	1	7	3	5	4	890
t25	2	6	1	7	3	5	4	1020
t39	2	6	1	7	4	3	5	1410
t17	2	6	1	7	4	3	5	880
t25	2	6	1	7	4	3	5	1000
t39	2	6	1	7	4	5	3	1635
t17	2	6	1	7	4	5	3	770
t25	2	6	1	7	4	5	3	900
t39	2	6	1	7	5	3	4	1490
t17	2	6	1	7	5	3	4	760
t25	2	6	1	7	5	3	4	900
t39	2	6	1	7	5	4	3	1570
t17	2	6	1	7	5	4	3	750
t25	2	6	1	7	5	4	3	880
t39	2	6	3	1	4	5	7	1725
t17	2	6	3	1	4	5	7	920
t25	2	6	3	1	4	5	7	780
t39	2	6	3	1	4	7	5	1705
t17	2	6	3	1	4	7	5	940
t25	2	6	3	1	4	7	5	720
t39	2	6	3	1	5	4	7	1705
t17	2	6	3	1	5	4	7	920
t25	2	6	3	1	5	4	7	780
t39	2	6	3	1	5	7	4	1830
t17	2	6	3	1	5	7	4	820
t25	2	6	3	1	5	7	4	600
t39	2	6	3	1	7	4	5	1865
t17	2	6	3	1	7	4	5	820
t25	2	6	3	1	7	4	5	640
t39	2	6	3	1	7	5	4	1880
t17	2	6	3	1	7	5	4	780
t25	2	6	3	1	7	5	4	600
t39	2	6	3	4	1	5	7	1295
t17	2	6	3	4	1	5	7	1040
t25	2	6	3	4	1	5	7	1100
t39	2	6	3	4	1	7	5	1385
t17	2	6	3	4	1	7	5	1100
t25	2	6	3	4	1	7	5	1080
t39	2	6	3	4	5	1	7	1625
t17	2	6	3	4	5	1	7	880
t25	2	6	3	4	5	1	7	890
t39	2	6	3	4	5	7	1	1470
t17	2	6	3	4	5	7	1	880
t25	2	6	3	4	5	7	1	900
t39	2	6	3	4	7	1	5	1785
t17	2	6	3	4	7	1	5	780
t25	2	6	3	4	7	1	5	750
t39	2	6	3	4	7	5	1	1470
t17	2	6	3	4	7	5	1	820
t25	2	6	3	4	7	5	1	880
t39	2	6	3	5	1	4	7	1275
t17	2	6	3	5	1	4	7	1040
t25	2	6	3	5	1	4	7	1120
t39	2	6	3	5	1	7	4	1225
t17	2	6	3	5	1	7	4	990
t25	2	6	3	5	1	7	4	1170
t39	2	6	3	5	4	1	7	1470
t17	2	6	3	5	4	1	7	840
t25	2	6	3	5	4	1	7	970
t39	2	6	3	5	4	7	1	1350
t17	2	6	3	5	4	7	1	880
t25	2	6	3	5	4	7	1	1020
t39	2	6	3	5	7	1	4	1630
t17	2	6	3	5	7	1	4	680
t25	2	6	3	5	7	1	4	830
t39	2	6	3	5	7	4	1	1450
t17	2	6	3	5	7	4	1	820
t25	2	6	3	5	7	4	1	900
t39	2	6	3	7	1	4	5	1040
t17	2	6	3	7	1	4	5	940
t25	2	6	3	7	1	4	5	1130
t39	2	6	3	7	1	5	4	1195
t17	2	6	3	7	1	5	4	980
t25	2	6	3	7	1	5	4	1190
t39	2	6	3	7	4	1	5	1315
t17	2	6	3	7	4	1	5	840
t25	2	6	3	7	4	1	5	1090
t39	2	6	3	7	4	5	1	1265
t17	2	6	3	7	4	5	1	850
t25	2	6	3	7	4	5	1	1040
t39	2	6	3	7	5	1	4	1430
t17	2	6	3	7	5	1	4	720
t25	2	6	3	7	5	1	4	970
t39	2	6	3	7	5	4	1	1220
t17	2	6	3	7	5	4	1	830
t25	2	6	3	7	5	4	1	1000
t39	2	6	4	1	3	5	7	1605
t17	2	6	4	1	3	5	7	900
t25	2	6	4	1	3	5	7	880
t39	2	6	4	1	3	7	5	1625
t17	2	6	4	1	3	7	5	940
t25	2	6	4	1	3	7	5	840
t39	2	6	4	1	5	3	7	1685
t17	2	6	4	1	5	3	7	920
t25	2	6	4	1	5	3	7	800
t39	2	6	4	1	5	7	3	1745
t17	2	6	4	1	5	7	3	780
t25	2	6	4	1	5	7	3	740
t39	2	6	4	1	7	3	5	1845
t17	2	6	4	1	7	3	5	820
t25	2	6	4	1	7	3	5	660
t39	2	6	4	1	7	5	3	1795
t17	2	6	4	1	7	5	3	730
t25	2	6	4	1	7	5	3	740
t39	2	6	4	3	1	5	7	1295
t17	2	6	4	3	1	5	7	1040
t25	2	6	4	3	1	5	7	1100
t39	2	6	4	3	1	7	5	1385
t17	2	6	4	3	1	7	5	1100
t25	2	6	4	3	1	7	5	1080
t39	2	6	4	3	5	1	7	1625
t17	2	6	4	3	5	1	7	880
t25	2	6	4	3	5	1	7	890
t39	2	6	4	3	5	7	1	1470
t17	2	6	4	3	5	7	1	880
t25	2	6	4	3	5	7	1	900
t39	2	6	4	3	7	1	5	1785
t17	2	6	4	3	7	1	5	780
t25	2	6	4	3	7	1	5	750
t39	2	6	4	3	7	5	1	1470
t17	2	6	4	3	7	5	1	820
t25	2	6	4	3	7	5	1	880
t39	2	6	4	5	1	3	7	1245
t17	2	6	4	5	1	3	7	1000
t25	2	6	4	5	1	3	7	1130
t39	2	6	4	5	1	7	3	1030
t17	2	6	4	5	1	7	3	900
t25	2	6	4	5	1	7	3	1170
t39	2	6	4	5	3	1	7	1360
t17	2	6	4	5	3	1	7	840
t25	2	6	4	5	3	1	7	1090
t39	2	6	4	5	3	7	1	1180
t17	2	6	4	5	3	7	1	840
t25	2	6	4	5	3	7	1	1060
t39	2	6	4	5	7	1	3	1470
t17	2	6	4	5	7	1	3	640
t25	2	6	4	5	7	1	3	950
t39	2	6	4	5	7	3	1	1390
t17	2	6	4	5	7	3	1	820
t25	2	6	4	5	7	3	1	920
t39	2	6	4	7	1	3	5	1020
t17	2	6	4	7	1	3	5	940
t25	2	6	4	7	1	3	5	1150
t39	2	6	4	7	1	5	3	990
t17	2	6	4	7	1	5	3	840
t25	2	6	4	7	1	5	3	1200
t39	2	6	4	7	3	1	5	1195
t17	2	6	4	7	3	1	5	810
t25	2	6	4	7	3	1	5	1170
t39	2	6	4	7	3	5	1	1150
t17	2	6	4	7	3	5	1	790
t25	2	6	4	7	3	5	1	1090
t39	2	6	4	7	5	1	3	1315
t17	2	6	4	7	5	1	3	670
t25	2	6	4	7	5	1	3	1070
t39	2	6	4	7	5	3	1	1200
t17	2	6	4	7	5	3	1	830
t25	2	6	4	7	5	3	1	1020
t39	2	6	5	1	3	4	7	1585
t17	2	6	5	1	3	4	7	900
t25	2	6	5	1	3	4	7	900
t39	2	6	5	1	3	7	4	1545
t17	2	6	5	1	3	7	4	900
t25	2	6	5	1	3	7	4	980
t39	2	6	5	1	4	3	7	1565
t17	2	6	5	1	4	3	7	900
t25	2	6	5	1	4	3	7	900
t39	2	6	5	1	4	7	3	1665
t17	2	6	5	1	4	7	3	780
t25	2	6	5	1	4	7	3	860
t39	2	6	5	1	7	3	4	1725
t17	2	6	5	1	7	3	4	760
t25	2	6	5	1	7	3	4	780
t39	2	6	5	1	7	4	3	1775
t17	2	6	5	1	7	4	3	730
t25	2	6	5	1	7	4	3	760
t39	2	6	5	3	1	4	7	1275
t17	2	6	5	3	1	4	7	1040
t25	2	6	5	3	1	4	7	1120
t39	2	6	5	3	1	7	4	1225
t17	2	6	5	3	1	7	4	990
t25	2	6	5	3	1	7	4	1170
t39	2	6	5	3	4	1	7	1470
t17	2	6	5	3	4	1	7	840
t25	2	6	5	3	4	1	7	970
t39	2	6	5	3	4	7	1	1350
t17	2	6	5	3	4	7	1	880
t25	2	6	5	3	4	7	1	1020
t39	2	6	5	3	7	1	4	1630
t17	2	6	5	3	7	1	4	680
t25	2	6	5	3	7	1	4	830
t39	2	6	5	3	7	4	1	1450
t17	2	6	5	3	7	4	1	820
t25	2	6	5	3	7	4	1	900
t39	2	6	5	4	1	3	7	1245
t17	2	6	5	4	1	3	7	1000
t25	2	6	5	4	1	3	7	1130
t39	2	6	5	4	1	7	3	1030
t17	2	6	5	4	1	7	3	900
t25	2	6	5	4	1	7	3	1170
t39	2	6	5	4	3	1	7	1360
t17	2	6	5	4	3	1	7	840
t25	2	6	5	4	3	1	7	1090
t39	2	6	5	4	3	7	1	1180
t17	2	6	5	4	3	7	1	840
t25	2	6	5	4	3	7	1	1060
t39	2	6	5	4	7	1	3	1470
t17	2	6	5	4	7	1	3	640
t25	2	6	5	4	7	1	3	950
t39	2	6	5	4	7	3	1	1390
t17	2	6	5	4	7	3	1	820
t25	2	6	5	4	7	3	1	920
t39	2	6	5	7	1	3	4	890
t17	2	6	5	7	1	3	4	830
t25	2	6	5	7	1	3	4	1200
t39	2	6	5	7	1	4	3	920
t17	2	6	5	7	1	4	3	820
t25	2	6	5	7	1	4	3	1200
t39	2	6	5	7	3	1	4	1080
t17	2	6	5	7	3	1	4	740
t25	2	6	5	7	3	1	4	1230
t39	2	6	5	7	3	4	1	1080
t17	2	6	5	7	3	4	1	790
t25	2	6	5	7	3	4	1	1110
t39	2	6	5	7	4	1	3	1200
t17	2	6	5	7	4	1	3	650
t25	2	6	5	7	4	1	3	1150
t39	2	6	5	7	4	3	1	1040
t17	2	6	5	7	4	3	1	780
t25	2	6	5	7	4	3	1	1070
t39	2	6	7	1	3	4	5	1430
t17	2	6	7	1	3	4	5	880
t25	2	6	7	1	3	4	5	1020
t39	2	6	7	1	3	5	4	1515
t17	2	6	7	1	3	5	4	890
t25	2	6	7	1	3	5	4	1020
t39	2	6	7	1	4	3	5	1410
t17	2	6	7	1	4	3	5	880
t25	2	6	7	1	4	3	5	1000
t39	2	6	7	1	4	5	3	1635
t17	2	6	7	1	4	5	3	770
t25	2	6	7	1	4	5	3	900
t39	2	6	7	1	5	3	4	1490
t17	2	6	7	1	5	3	4	760
t25	2	6	7	1	5	3	4	900
t39	2	6	7	1	5	4	3	1570
t17	2	6	7	1	5	4	3	750
t25	2	6	7	1	5	4	3	880
t39	2	6	7	3	1	4	5	1040
t17	2	6	7	3	1	4	5	940
t25	2	6	7	3	1	4	5	1130
t39	2	6	7	3	1	5	4	1195
t17	2	6	7	3	1	5	4	980
t25	2	6	7	3	1	5	4	1190
t39	2	6	7	3	4	1	5	1315
t17	2	6	7	3	4	1	5	840
t25	2	6	7	3	4	1	5	1090
t39	2	6	7	3	4	5	1	1265
t17	2	6	7	3	4	5	1	850
t25	2	6	7	3	4	5	1	1040
t39	2	6	7	3	5	1	4	1430
t17	2	6	7	3	5	1	4	720
t25	2	6	7	3	5	1	4	970
t39	2	6	7	3	5	4	1	1220
t17	2	6	7	3	5	4	1	830
t25	2	6	7	3	5	4	1	1000
t39	2	6	7	4	1	3	5	1020
t17	2	6	7	4	1	3	5	940
t25	2	6	7	4	1	3	5	1150
t39	2	6	7	4	1	5	3	990
t17	2	6	7	4	1	5	3	840
t25	2	6	7	4	1	5	3	1200
t39	2	6	7	4	3	1	5	1195
t17	2	6	7	4	3	1	5	810
t25	2	6	7	4	3	1	5	1170
t39	2	6	7	4	3	5	1	1150
t17	2	6	7	4	3	5	1	790
t25	2	6	7	4	3	5	1	1090
t39	2	6	7	4	5	1	3	1315
t17	2	6	7	4	5	1	3	670
t25	2	6	7	4	5	1	3	1070
t39	2	6	7	4	5	3	1	1200
t17	2	6	7	4	5	3	1	830
t25	2	6	7	4	5	3	1	1020
t39	2	6	7	5	1	3	4	890
t17	2	6	7	5	1	3	4	830
t25	2	6	7	5	1	3	4	1200
t39	2	6	7	5	1	4	3	920
t17	2	6	7	5	1	4	3	820
t25	2	6	7	5	1	4	3	1200
t39	2	6	7	5	3	1	4	1080
t17	2	6	7	5	3	1	4	740
t25	2	6	7	5	3	1	4	1230
t39	2	6	7	5	3	4	1	1080
t17	2	6	7	5	3	4	1	790
t25	2	6	7	5	3	4	1	1110
t39	2	6	7	5	4	1	3	1200
t17	2	6	7	5	4	1	3	650
t25	2	6	7	5	4	1	3	1150
t39	2	6	7	5	4	3	1	1040
t17	2	6	7	5	4	3	1	780
t25	2	6	7	5	4	3	1	1070
t39	2	7	1	3	4	5	6	1645
t17	2	7	1	3	4	5	6	970
t25	2	7	1	3	4	5	6	740
t39	2	7	1	3	4	6	5	1695
t17	2	7	1	3	4	6	5	950
t25	2	7	1	3	4	6	5	720
t39	2	7	1	3	5	4	6	1625
t17	2	7	1	3	5	4	6	980
t25	2	7	1	3	5	4	6	740
t39	2	7	1	3	5	6	4	1820
t17	2	7	1	3	5	6	4	840
t25	2	7	1	3	5	6	4	600
t39	2	7	1	3	6	4	5	1825
t17	2	7	1	3	6	4	5	880
t25	2	7	1	3	6	4	5	640
t39	2	7	1	3	6	5	4	1840
t17	2	7	1	3	6	5	4	840
t25	2	7	1	3	6	5	4	600
t39	2	7	1	4	3	5	6	1565
t17	2	7	1	4	3	5	6	970
t25	2	7	1	4	3	5	6	860
t39	2	7	1	4	3	6	5	1615
t17	2	7	1	4	3	6	5	950
t25	2	7	1	4	3	6	5	840
t39	2	7	1	4	5	3	6	1605
t17	2	7	1	4	5	3	6	980
t25	2	7	1	4	5	3	6	760
t39	2	7	1	4	5	6	3	1735
t17	2	7	1	4	5	6	3	790
t25	2	7	1	4	5	6	3	740
t39	2	7	1	4	6	3	5	1805
t17	2	7	1	4	6	3	5	880
t25	2	7	1	4	6	3	5	660
t39	2	7	1	4	6	5	3	1715
t17	2	7	1	4	6	5	3	800
t25	2	7	1	4	6	5	3	740
t39	2	7	1	5	3	4	6	1545
t17	2	7	1	5	3	4	6	970
t25	2	7	1	5	3	4	6	880
t39	2	7	1	5	3	6	4	1535
t17	2	7	1	5	3	6	4	910
t25	2	7	1	5	3	6	4	980
t39	2	7	1	5	4	3	6	1490
t17	2	7	1	5	4	3	6	950
t25	2	7	1	5	4	3	6	860
t39	2	7	1	5	4	6	3	1655
t17	2	7	1	5	4	6	3	790
t25	2	7	1	5	4	6	3	860
t39	2	7	1	5	6	3	4	1610
t17	2	7	1	5	6	3	4	800
t25	2	7	1	5	6	3	4	740
t39	2	7	1	5	6	4	3	1695
t17	2	7	1	5	6	4	3	800
t25	2	7	1	5	6	4	3	760
t39	2	7	1	6	3	4	5	1430
t17	2	7	1	6	3	4	5	910
t25	2	7	1	6	3	4	5	980
t39	2	7	1	6	3	5	4	1515
t17	2	7	1	6	3	5	4	910
t25	2	7	1	6	3	5	4	1000
t39	2	7	1	6	4	3	5	1410
t17	2	7	1	6	4	3	5	900
t25	2	7	1	6	4	3	5	980
t39	2	7	1	6	4	5	3	1635
t17	2	7	1	6	4	5	3	790
t25	2	7	1	6	4	5	3	880
t39	2	7	1	6	5	3	4	1490
t17	2	7	1	6	5	3	4	790
t25	2	7	1	6	5	3	4	860
t39	2	7	1	6	5	4	3	1570
t17	2	7	1	6	5	4	3	770
t25	2	7	1	6	5	4	3	860
t39	2	7	3	1	4	5	6	1645
t17	2	7	3	1	4	5	6	970
t25	2	7	3	1	4	5	6	740
t39	2	7	3	1	4	6	5	1695
t17	2	7	3	1	4	6	5	950
t25	2	7	3	1	4	6	5	720
t39	2	7	3	1	5	4	6	1625
t17	2	7	3	1	5	4	6	980
t25	2	7	3	1	5	4	6	740
t39	2	7	3	1	5	6	4	1820
t17	2	7	3	1	5	6	4	840
t25	2	7	3	1	5	6	4	600
t39	2	7	3	1	6	4	5	1825
t17	2	7	3	1	6	4	5	880
t25	2	7	3	1	6	4	5	640
t39	2	7	3	1	6	5	4	1840
t17	2	7	3	1	6	5	4	840
t25	2	7	3	1	6	5	4	600
t39	2	7	3	4	1	5	6	1255
t17	2	7	3	4	1	5	6	1060
t25	2	7	3	4	1	5	6	1070
t39	2	7	3	4	1	6	5	1330
t17	2	7	3	4	1	6	5	1090
t25	2	7	3	4	1	6	5	1060
t39	2	7	3	4	5	1	6	1510
t17	2	7	3	4	5	1	6	900
t25	2	7	3	4	5	1	6	830
t39	2	7	3	4	5	6	1	1460
t17	2	7	3	4	5	6	1	890
t25	2	7	3	4	5	6	1	880
t39	2	7	3	4	6	1	5	1670
t17	2	7	3	4	6	1	5	800
t25	2	7	3	4	6	1	5	710
t39	2	7	3	4	6	5	1	1390
t17	2	7	3	4	6	5	1	890
t25	2	7	3	4	6	5	1	880
t39	2	7	3	5	1	4	6	1225
t17	2	7	3	5	1	4	6	1060
t25	2	7	3	5	1	4	6	1070
t39	2	7	3	5	1	6	4	1215
t17	2	7	3	5	1	6	4	1000
t25	2	7	3	5	1	6	4	1170
t39	2	7	3	5	4	1	6	1430
t17	2	7	3	5	4	1	6	900
t25	2	7	3	5	4	1	6	950
t39	2	7	3	5	4	6	1	1330
t17	2	7	3	5	4	6	1	890
t25	2	7	3	5	4	6	1	1000
t39	2	7	3	5	6	1	4	1510
t17	2	7	3	5	6	1	4	740
t25	2	7	3	5	6	1	4	830
t39	2	7	3	5	6	4	1	1370
t17	2	7	3	5	6	4	1	880
t25	2	7	3	5	6	4	1	900
t39	2	7	3	6	1	4	5	1040
t17	2	7	3	6	1	4	5	960
t25	2	7	3	6	1	4	5	1110
t39	2	7	3	6	1	5	4	1195
t17	2	7	3	6	1	5	4	1000
t25	2	7	3	6	1	5	4	1170
t39	2	7	3	6	4	1	5	1315
t17	2	7	3	6	4	1	5	860
t25	2	7	3	6	4	1	5	1070
t39	2	7	3	6	4	5	1	1265
t17	2	7	3	6	4	5	1	880
t25	2	7	3	6	4	5	1	1020
t39	2	7	3	6	5	1	4	1430
t17	2	7	3	6	5	1	4	740
t25	2	7	3	6	5	1	4	950
t39	2	7	3	6	5	4	1	1220
t17	2	7	3	6	5	4	1	850
t25	2	7	3	6	5	4	1	980
t39	2	7	4	1	3	5	6	1565
t17	2	7	4	1	3	5	6	970
t25	2	7	4	1	3	5	6	860
t39	2	7	4	1	3	6	5	1615
t17	2	7	4	1	3	6	5	950
t25	2	7	4	1	3	6	5	840
t39	2	7	4	1	5	3	6	1605
t17	2	7	4	1	5	3	6	980
t25	2	7	4	1	5	3	6	760
t39	2	7	4	1	5	6	3	1735
t17	2	7	4	1	5	6	3	790
t25	2	7	4	1	5	6	3	740
t39	2	7	4	1	6	3	5	1805
t17	2	7	4	1	6	3	5	880
t25	2	7	4	1	6	3	5	660
t39	2	7	4	1	6	5	3	1715
t17	2	7	4	1	6	5	3	800
t25	2	7	4	1	6	5	3	740
t39	2	7	4	3	1	5	6	1255
t17	2	7	4	3	1	5	6	1060
t25	2	7	4	3	1	5	6	1070
t39	2	7	4	3	1	6	5	1330
t17	2	7	4	3	1	6	5	1090
t25	2	7	4	3	1	6	5	1060
t39	2	7	4	3	5	1	6	1510
t17	2	7	4	3	5	1	6	900
t25	2	7	4	3	5	1	6	830
t39	2	7	4	3	5	6	1	1460
t17	2	7	4	3	5	6	1	890
t25	2	7	4	3	5	6	1	880
t39	2	7	4	3	6	1	5	1670
t17	2	7	4	3	6	1	5	800
t25	2	7	4	3	6	1	5	710
t39	2	7	4	3	6	5	1	1390
t17	2	7	4	3	6	5	1	890
t25	2	7	4	3	6	5	1	880
t39	2	7	4	5	1	3	6	1205
t17	2	7	4	5	1	3	6	1060
t25	2	7	4	5	1	3	6	1070
t39	2	7	4	5	1	6	3	1010
t17	2	7	4	5	1	6	3	900
t25	2	7	4	5	1	6	3	1170
t39	2	7	4	5	3	1	6	1315
t17	2	7	4	5	3	1	6	900
t25	2	7	4	5	3	1	6	1050
t39	2	7	4	5	3	6	1	1170
t17	2	7	4	5	3	6	1	850
t25	2	7	4	5	3	6	1	1060
t39	2	7	4	5	6	1	3	1430
t17	2	7	4	5	6	1	3	700
t25	2	7	4	5	6	1	3	950
t39	2	7	4	5	6	3	1	1320
t17	2	7	4	5	6	3	1	880
t25	2	7	4	5	6	3	1	920
t39	2	7	4	6	1	3	5	1020
t17	2	7	4	6	1	3	5	960
t25	2	7	4	6	1	3	5	1130
t39	2	7	4	6	1	5	3	990
t17	2	7	4	6	1	5	3	860
t25	2	7	4	6	1	5	3	1180
t39	2	7	4	6	3	1	5	1195
t17	2	7	4	6	3	1	5	840
t25	2	7	4	6	3	1	5	1130
t39	2	7	4	6	3	5	1	1150
t17	2	7	4	6	3	5	1	810
t25	2	7	4	6	3	5	1	1070
t39	2	7	4	6	5	1	3	1315
t17	2	7	4	6	5	1	3	690
t25	2	7	4	6	5	1	3	1050
t39	2	7	4	6	5	3	1	1200
t17	2	7	4	6	5	3	1	850
t25	2	7	4	6	5	3	1	1000
t39	2	7	5	1	3	4	6	1545
t17	2	7	5	1	3	4	6	970
t25	2	7	5	1	3	4	6	880
t39	2	7	5	1	3	6	4	1535
t17	2	7	5	1	3	6	4	910
t25	2	7	5	1	3	6	4	980
t39	2	7	5	1	4	3	6	1490
t17	2	7	5	1	4	3	6	950
t25	2	7	5	1	4	3	6	860
t39	2	7	5	1	4	6	3	1655
